Filename,Transcript
d1082_2-TLI_197,ja oisi wuchenänd ghaa
d1082_2-TLI_198,und händ sälber gchochet
d1082_2-TLI_199,und das isch was natüürli ganz groossartig gsii isch
d1082_2-TLI_2,froo gsii das er arbetsloos gsii isch
d1082_2-TLI_20,er hät au au fasch nüüt mee gässe
d1082_2-TLI_200,buebe und mäitli sind nicht tränt gsii
d1082_2-TLI_201,händ au nöd ä nöd tränt gschlaafe
d1082_2-TLI_202,also me händ scho en blaue saal ghaa und en roote
d1082_2-TLI_203,aber me hät äienlich im gliiche saal gschlaafe
d1082_2-TLI_204,und öise inschpiratoor
d1082_2-TLI_205,oder schpiritus rektoor das isch dä gerhold mäier gsii en leerer
d1082_2-TLI_206,und miir händ
d1082_2-TLI_207,deet i dr umgäbig
d1082_2-TLI_208,hämmer dänn au verusse chochschtele pout
d1082_2-TLI_209,d mäitili händ ä törfe chochschtele boue und füür mache
d1082_2-TLI_21,und ich wäis nu das er dehäim gschtorben isch
d1082_2-TLI_210,und me händ törfe morse
d1082_2-TLI_211,me hät törfe a de schportveraaschtaltige
d1082_2-TLI_212,genau gliich mitmache
d1082_2-TLI_213,d buebe händ aber au müese choche und buze
d1082_2-TLI_214,es isch ganz ali händ s gliich gmacht
d1082_2-TLI_215,gliichschtelig und
d1082_2-TLI_216,me hät au mitenand tuschet
d1082_2-TLI_217,also d buebe und d mäitli und en freie körper ime freie
d1082_2-TLI_218,en freie gäischt imene freie körper
d1082_2-TLI_219,und ich aso dä gerhold mäier isch zuegliich no
d1082_2-TLI_22,möged si sich no a siin tood ärinnere
d1082_2-TLI_220,är isch en leerer gsii und zueglich no häilpädagoog
d1082_2-TLI_221,ich ha groossartigi ärinnerigen a dä maa
d1082_2-TLI_222,und dänn isch öis au iigscherft woorde
d1082_2-TLI_223,di sorgfaltspflicht me gaat mit alem ganz sorgfeltig um
d1082_2-TLI_224,und d natuur und d tier das isch gliichwärtig wie de mäntsch
d1082_2-TLI_225,es isch alsoo nöd esoo das miir
d1082_2-TLI_226,di kroone där schöpfung sind so i dem schtiil
d1082_2-TLI_227,und daa
d1082_2-TLI_228,das sind dii gebolte das isch daa
d1082_2-TLI_229,di falkengeboote
d1082_2-TLI_23,ja ich mag mich a siin tood ärinnere
d1082_2-TLI_230,also miir händ ghaa der roote falke ist äin fröind und schüzer der natuur
d1082_2-TLI_231,wo no praktisch käin mänsch vo natuurschuz gredt hät
d1082_2-TLI_232,das isch daas und aso dass
d1082_2-TLI_233,das huus das möösli das isch
d1082_2-TLI_234,als froonarbet pout woorde
d1082_2-TLI_235,s isch nünzähundertäinedriissg isch es färtig pout gsii oder nünzähundertzwäiedriissg
d1082_2-TLI_236,das isch vo ebe vo arbetsloose isch das pout woorde
d1082_2-TLI_237,und ich wäiss das ebe miin halbbrüeder
d1082_2-TLI_238,au mitpout hät a soo hüüser ä natuurfründehüüser
d1082_2-TLI_239,das isch esoo isch das isch das pout woorde
d1082_2-TLI_24,aso drüü wuche
d1082_2-TLI_240,s hät ä vil arbetsloosi leerer ghaa i däre ziit
d1082_2-TLI_241,wo mitgschafft händ
d1082_2-TLI_242,und das möösli das git s hüt no
d1082_2-TLI_243,de fründeschräis mösli ich wäis nid öb sii das käned
d1082_2-TLI_244,und ich bi ich bi dänn
d1082_2-TLI_245,jaa ich bi meereri jaare
d1082_2-TLI_246,asoo kassiirerin gsii ez han i das amt emaal ufggää
d1082_2-TLI_247,und zwüschedine isch es au emaal iigschlafe gsii
d1082_2-TLI_248,de fründeschräis möösli wi s esoo isch
d1082_2-TLI_249,dänn im underschiid zu anderne jugendorganisazioone wie d pfadii
d1082_2-TLI_25,vor er gschtorben isch
d1082_2-TLI_253,ja daas deet wäiss i ez nööd
d1082_2-TLI_256,das häisst
d1082_2-TLI_258,sind daa bi de roote falke gsii
d1082_2-TLI_26,isch fasch all taag e chrankeschwöschter choo
d1082_2-TLI_260,also schportlichi aalääss
d1082_2-TLI_261,ich mag mi no vor alem ärinnere
d1082_2-TLI_262,mir händ färielaager ghaa in magglingen drüü wuche
d1082_2-TLI_263,also das isch natüürli nur nazionaal gsii läider nöd internazionaal
d1082_2-TLI_264,s isch nünzehundertdreieviirzg nüünzehunderviereviirzg gsi
d1082_2-TLI_265,aso daa hämmer esoo
d1082_2-TLI_266,ja also wetträne und und hochschprung
d1082_2-TLI_267,uund
d1082_2-TLI_268,jaa das wäiss ich ez nümen also balschpiil hämmer ghaa
d1082_2-TLI_269,uund
d1082_2-TLI_27,und mir als chind aso mir händ öis
d1082_2-TLI_270,jaa das isch dass ich bin ebe nöd son en schportliche mändsch ich
d1082_2-TLI_271,mag mi nüme rächt ärinnere
d1082_2-TLI_273,me
d1082_2-TLI_274,jaa das isch öppis woo
d1082_2-TLI_275,das sind zältlaager gsii
d1082_2-TLI_277,im tschute vor alem au no son e politischi manifeschtazioon ggää möged sii sich as
d1082_2-TLI_28,mhm jaa iich da mag ich mich nüme soo genau ärinnere
d1082_2-TLI_281,also s liecht scho vom oschten ärwartet händ was vo deet chunt
d1082_2-TLI_282,und äifach unärschütterlich a daas glaubt händ wi d komunischten also
d1082_2-TLI_283,und das miir au
d1082_2-TLI_284,jaa mi händ gfunde es mues vo deet choo
d1082_2-TLI_287,also mir händ vor aso
d1082_2-TLI_288,chinde münd vor alem zur algemäine solidaritäät ärzoge wäärde
d1082_2-TLI_289,und politischi bildig hämmer ghaa
d1082_2-TLI_29,ich bi dänn i die eerscht schuelklass ggange ich wäis nu no
d1082_2-TLI_290,das es natüürli scho immer armi ggää hät und
d1082_2-TLI_291,und das was mr öis i de schuel daa daa leert und was mr daa ghööret
d1082_2-TLI_292,das isch seer äisiitig
d1082_2-TLI_293,es hät immer en oberschicht ggää
d1082_2-TLI_294,und s hät äifach soozsäge i jedere ziit
d1082_2-TLI_295,hät s mänsche ggää wo
d1082_2-TLI_296,au i de schwiiz eso halbe win i den arbetssklaverei
d1082_2-TLI_297,händ müse läbe
d1082_2-TLI_298,uund das mr das äifach wänd
d1082_2-TLI_299,das unbedingt mus verbesseret wäärde und vor alem das mer
d1082_2-TLI_3,das er wider hät chöne sich irgendwie
d1082_2-TLI_30,das me miich furtgschikt hät
d1082_2-TLI_300,s wichtigscht isch für öis de arbäitendi mändsch gsii
d1082_2-TLI_301,jede mändsch won öppis schafft verdient hoochachtig
d1082_2-TLI_302,und die mändsche müend müend geert wäärde und
d1082_2-TLI_303,und me mus dankbaar sii für die wo wo wo schaffed
d1082_2-TLI_304,und wänn s di alernidrigscht arbete sind
d1082_2-TLI_305,das isch ganz gliich wänn s wee-zee-buzen isch
d1082_2-TLI_306,und das isch ebesoo wichtig
d1082_2-TLI_307,und e tueletefrau isch ebeso vil wärt
d1082_2-TLI_308,wi de papscht esoo guet das isch ez chli krass aber
d1082_2-TLI_309,eso i dem schtiil isch das ggange
d1082_2-TLI_31,bi mie händ esoon e landebärgaalaag hät das ghäisse
d1082_2-TLI_311,händ sii dänn au läsige
d1082_2-TLI_312,gmacht oder
d1082_2-TLI_313,oder mitenand s kapitaal
d1082_2-TLI_316,aso esoo öppis isch echli schpööter choo
d1082_2-TLI_317,aber ich bi gaar ich ha das gaar nie rächt verschtande
d1082_2-TLI_318,da hät me so vo meerwärt gredt das isch aber i de sozialischte juged dänn eener choo
d1082_2-TLI_319,aso mir händ vo de russische gschicht natüürli ghöört
d1082_2-TLI_32,und ich söll deet i d aalaag und es isch
d1082_2-TLI_320,vo de refoluzioon nünzehundertsibezä
d1082_2-TLI_321,und das de leenin i de schwiiz gsii isch
d1082_2-TLI_322,und won er gwoont hät und
d1082_2-TLI_323,und und jaa esoo ungefäär i dem schtiil
d1082_2-TLI_324,und dänn hämmer no öpis gwüsst vome huus
d1082_2-TLI_325,das isch das kafi böi gsii das huus
d1082_2-TLI_326,wo voo jaa aso
d1082_2-TLI_327,au vo soziaaldemokraaten und komunischte
d1082_2-TLI_328,isch das gäld gsamlet woorde das me das huus hät chöne boue
d1082_2-TLI_33,im januaar gsi und i bi dänn ggange
d1082_2-TLI_331,und das deet hät s e jugedschtube ghaa
d1082_2-TLI_332,mag mi zwaar nöd ärinnere das mr jeemals
d1082_2-TLI_333,deet gsii sind i de roote falke
d1082_2-TLI_334,aber es wäär esoo plaant gsii
d1082_2-TLI_335,das di jugendliche deet ire träffpunkt händ
d1082_2-TLI_336,und es hät aso es hät i dene chräise natüürli au freidänker ghaa
d1082_2-TLI_337,asoo obwool nöd grad öppis negatiivs gäge
d1082_2-TLI_338,kirchlichi aamaassige ghöört händ das wet i ez nüd säge
d1082_2-TLI_339,aber es isch es isch täilwiis
d1082_2-TLI_34,und won ich wider häichoo bin isch er toot gsii
d1082_2-TLI_340,die chind es isch echli es sammelbeki gsii vo verschidene linke
d1082_2-TLI_341,es hät zwaar schpööter
d1082_2-TLI_342,oder gliichziitig au die jungi phioniir ggää
d1082_2-TLI_343,aber das deet chönt i ez fasch nüüt drüber säge
d1082_2-TLI_344,das sind dänn di eggstreem komunistische chind gsii
d1082_2-TLI_345,aber ich wüsst nüüt drüber es hät au e sozialistischi sontagschuulé ggää
d1082_2-TLI_346,daas han i aber vonere bekante ghöört
d1082_2-TLI_347,sii sälber sind nie
d1082_2-TLI_349,jaa di sozialistische sontagschuulé das isch esoo i de ja da bin i scho z alt gsii genau
d1082_2-TLI_35,und das isch für miich en unvorschtelbaare schok gsii
d1082_2-TLI_350,das hät s also au ggää
d1082_2-TLI_352,möged si sich no a äinzelni vo däne
d1082_2-TLI_353,lieder ärinnere wo sii gsunge händ
d1082_2-TLI_355,äggsgüsi wänn i uufschtaa
d1082_2-TLI_357,mier mäitli und mir buebe wänd schaffe und nöd ruebe
d1082_2-TLI_358,bis d mänschhäit ändlich fride find und ali chinde glüklich sind
d1082_2-TLI_36,ja er jaa und
d1082_2-TLI_360,vom arbooner falkehälfer
d1082_2-TLI_361,jaa wo au i dem schtiil au i dem schtiil gsii isch
d1082_2-TLI_362,das isch das lied gsii
d1082_2-TLI_363,also äifach für en anderi
d1082_2-TLI_364,en anderi gselschaftsoornig en anderi wält aber öppis wo miir
d1082_2-TLI_365,wo mer äigendlich verschtande hät
d1082_2-TLI_366,und dänn hämmer ghaa also zum biischpiil natüürli
d1082_2-TLI_367,brüüder zur sone zur fräihäit
d1082_2-TLI_368,und d töchtere händ dänn chöne singe schwestern zur sone zur fräihäit
d1082_2-TLI_369,und wann wiir schräiten säit an säit und dii alten liider singen
d1082_2-TLI_37,dänn isch er no zwäi taag toot dehäim gsii
d1082_2-TLI_370,und täilwiis sind s lieder gsii vo de wandervogelbewegig wo mer übernoo hät
d1082_2-TLI_371,und vor alem die lieder mit uns ziit äin nöier gäist
d1082_2-TLI_372,mit uns ziit di nöie zäit
d1082_2-TLI_373,und me hät würklich a daas glaubt also
d1082_2-TLI_374,es isch e e totaals füür gsii
d1082_2-TLI_375,wo me würkligg ganz sicher gsii sind
d1082_2-TLI_376,ez gaats inen anderi richtig
d1082_2-TLI_377,sind sii über die daamaalige
d1082_2-TLI_378,politische entwiklige z tütschland informiirt gsii
d1082_2-TLI_38,wi s eso früener gsii isch
d1082_2-TLI_380,informiirt gsii über de russlandfäldzuug
d1082_2-TLI_381,aber süscht aso ebe jaa
d1082_2-TLI_382,aber süscht äigentlich nööd
d1082_2-TLI_384,daa sind sii no chli jünger gsii
d1082_2-TLI_385,jaa also ich wäiss dass
d1082_2-TLI_386,aso das i i öisere familie
d1082_2-TLI_387,also ich wäiss vo miim
d1082_2-TLI_388,ich wäis nu vo miim unggel vom schaggi schtröili
d1082_2-TLI_389,das äär im kabaree ggornischõõ
d1082_2-TLI_39,und ich mag ich mag mich erinnere
d1082_2-TLI_390,kabaretischt gsii isch und amel ä so
d1082_2-TLI_391,churzi passaasche gschribe hät
d1082_2-TLI_392,und das äär natüürli au käi schtell me gfunde hät und dänn hät möse
d1082_2-TLI_393,als plazaawiiser irgendwoo schaffen im wäiss aber nüme rächt woo
d1082_2-TLI_394,und er isch dänn sälte zu öis häichoo
d1082_2-TLI_396,er hät öis aber emaal en raadio gschänkt
d1082_2-TLI_397,wo no fasch niemert en raadio ghaa hät
d1082_2-TLI_398,und das isch äigendlich miim vatter siis häiligtum dänn gsii
d1082_2-TLI_399,i sinere chranketsziit de raadio
d1082_2-TLI_4,widr uuftanke aber är isch aso psüüchisch dänn au
d1082_2-TLI_40,das mir das seer lang isch miir das naaggange
d1082_2-TLI_400,er isch dänn ganz informiirt gsii immer
d1082_2-TLI_401,hät aber wenig gredt über daas miir händ s au warschiinli ä nöd verschtande
d1082_2-TLI_402,und miin brüeder hät
d1082_2-TLI_403,aso äienlich scho seer früe raadio gloset
d1082_2-TLI_404,scho als siben- acht- nüünjäärige
d1082_2-TLI_405,hämmer hät äär raadio gloset und isch
d1082_2-TLI_406,und iich ich äigendlich nööd
d1082_2-TLI_407,sind sii das ggabaree ggornischõõ emaal go psueche
d1082_2-TLI_408,näi miir hetted das ä iich mag mich ärinnere
d1082_2-TLI_409,dass miir emaal mit öiserer groossmueter
d1082_2-TLI_41,und ich wäis nur no das ich
d1082_2-TLI_410,händ chöne in hirsche
d1082_2-TLI_411,und das isch ja deet gsi
d1082_2-TLI_412,aber i bi nüme ganz sicher was gsii isch
d1082_2-TLI_413,sowiit ich mich ärinnere isch es eener öppis
d1082_2-TLI_414,äifachers gsii wo miir au so halbe
d1082_2-TLI_415,me hät ja daas nid verschtande
d1082_2-TLI_416,also süsch hettemer ja das gaar nöd verschtande
d1082_2-TLI_417,aber sii isch dänn vil i daas ggabaree ggornischõõ ggange
d1082_2-TLI_418,und si hät ä ziitige gläse
d1082_2-TLI_419,aber s isch äifach für öis irgendwie no
d1082_2-TLI_42,i de e gueti schüeleri gsii bin und vo deet aa
d1082_2-TLI_420,no z früe gsii
d1082_2-TLI_421,und
d1082_2-TLI_422,jaa aso über de über
d1082_2-TLI_423,was sii vorhäär gfrööget händ über de zwäit wältchrieg
d1082_2-TLI_424,aso äigendlich hämmer nüd seer vil mitüberchoo
d1082_2-TLI_425,das häisst mi händ insofärn öppis mitüberchoo
d1082_2-TLI_426,das isch mr jez wider in sinn choo won ich mit minere bekante gredt han
d1082_2-TLI_427,und zwaar isch das gsii me hät esoon e plakete aaghaa
d1082_2-TLI_428,mit name und daatum druf
d1082_2-TLI_429,dass wämmer müesst flüchte
d1082_2-TLI_43,äigentlich han ich gaar nüme guet chöne rächne
d1082_2-TLI_430,i d innerschwiiz das me dänn oder jaa oder wänn plözlich
d1082_2-TLI_431,das me no wüsst wär das gsii isch wo ez daa gschtorben isch
d1082_2-TLI_432,und die hät me dänn
d1082_2-TLI_433,dehäim nöimet uufbewaart das me die sofort mues aalegge
d1082_2-TLI_434,das isch de soogenanti grabschtäi gsii
d1082_2-TLI_436,und aso mini fründin d fani egli
d1082_2-TLI_437,die hät das no uufbewaart die grabschtäi und i han ere gsäit rüer das jaa nöd furt ich
d1082_2-TLI_438,i ich ch jaa si hät das no uufbewaart voo
d1082_2-TLI_44,und bii jaa
d1082_2-TLI_440,das isch wänn bombardiirt woorde wäär
d1082_2-TLI_441,oder wämmer i d innerschwiiz het möse flüchte aber
d1082_2-TLI_442,jaa das isch es und en ruksak
d1082_2-TLI_443,jaa es händ ali en ruksak paraat ghaa
d1082_2-TLI_444,wämme müsst flüchten oder in wald
d1082_2-TLI_445,aso das isch mer no so halbe bekant
d1082_2-TLI_446,und dänn wäiss i no us de ziit
d1082_2-TLI_447,vom möösli also sälber han i das aber nöd mitüberchoo
d1082_2-TLI_448,das isch us us ärzelige
d1082_2-TLI_449,i dem huus
d1082_2-TLI_45,also min min brüeder isch in chindergarte ggangen und
d1082_2-TLI_450,sind emigrante und flüchtling verschtekt woorde
d1082_2-TLI_451,und die händ chöne bi de i der umgäbig
d1082_2-TLI_452,bi puure go schaffe die puure sind froo gsii wil
d1082_2-TLI_453,seer vil mane händ ja mösen in dienscht
d1082_2-TLI_454,und dänn händ s deet chöne verschtekt überläbe
d1082_2-TLI_455,und sind nie verraate woorde
d1082_2-TLI_456,sii sälber händ
d1082_2-TLI_458,aso jaa
d1082_2-TLI_459,jez vilicht noo zumene äräignis
d1082_2-TLI_46,i welem jaar isch er genau gschtorbe
d1082_2-TLI_460,ändi driissgerjaar woo mal vordergründig nöd soo
d1082_2-TLI_461,politisch ufträtten isch
d1082_2-TLI_462,d landesuusschtelig nünzenünedriissg
d1082_2-TLI_464,ja me sind gsii aber ich ha käi ärinnerige
d1082_2-TLI_465,und esoo es isch natüürli daas gsii
d1082_2-TLI_466,aso ich mag mich nur ärinnere
d1082_2-TLI_467,das mini mueter amel aso
d1082_2-TLI_468,sii isch scho au emaal mitchoo mit öis aber
d1082_2-TLI_469,si hät ich wäis nu das si vil gsäit hät das isch ales nöd für öis
d1082_2-TLI_47,nüünzähundertsibenedriissg
d1082_2-TLI_470,jaa mir sind so arm gsii
d1082_2-TLI_471,aso s isch äifach öppis gsii woo
d1082_2-TLI_473,s isch äifach nöd für öis
d1082_2-TLI_474,in gliiche jaar hät ja dänn
d1082_2-TLI_475,gäneraalmobiilmachig
d1082_2-TLI_477,näi a daas han ich käi ärinnerige
d1082_2-TLI_479,wie hät sich dänn dää
d1082_2-TLI_48,wie hät sich nacher chöne d familie über wasser halte
d1082_2-TLI_480,chrieg uusgwürkt uf de altaag vo de familie
d1082_2-TLI_481,hät sich daa öppis veränderet vo de härte
d1082_2-TLI_483,soozsäge nüüt veränderet
d1082_2-TLI_484,wil miir sind immer mi sind immer esoo arm gsii
d1082_2-TLI_485,aso es isch äifach esoo
d1082_2-TLI_486,jaa aso was mer
d1082_2-TLI_487,ggässe händ
d1082_2-TLI_488,me händ äifach es hät äifach rööschti ggää und suppen und broot und
d1082_2-TLI_489,ghungeret hämmer natüürli nie
d1082_2-TLI_49,also mini mueter
d1082_2-TLI_490,sääb nööd aber
d1082_2-TLI_493,asoo mir händ en schreebergarte ghaa
d1082_2-TLI_494,bis miin vatter gschtorben isch
d1082_2-TLI_495,und mini mueter hät dänn daas nüme chöne halte
d1082_2-TLI_496,de schrebergarte wil si süsch so vil arbet ghaa hät
d1082_2-TLI_497,woo isch dää gsii
d1082_2-TLI_498,und dää schreebergarte
d1082_2-TLI_499,das isch für öis seer schmärzlich gsii
d1082_2-TLI_5,eso wie ine depression inechoo
d1082_2-TLI_50,hät dänn
d1082_2-TLI_500,das mir dää schreebergarte nüme ghaa händ
d1082_2-TLI_501,es isch me hät en öis äifach eweggnoo alsoo
d1082_2-TLI_502,das isch a de wasserwärkschtraass gsii sind die schreebergärte gsii
d1082_2-TLI_503,und miin vatter isch seer a dene gärte ghanget a dem garte ghanget
d1082_2-TLI_504,alsoo mini gotte hät dänn no ä garte ghaa
d1082_2-TLI_505,in höngg und
d1082_2-TLI_506,mi händ dänn äigendlich no vil überchoo vo deet ä wäret em chrieg
d1082_2-TLI_507,mi händ jaa aso
d1082_2-TLI_508,und jaa aber süscht
d1082_2-TLI_509,möged si siich
d1082_2-TLI_51,müese buze und wäsche
d1082_2-TLI_510,i dem zämehang au a d razionierig ärinnere
d1082_2-TLI_511,jaa
d1082_2-TLI_512,aso ich mag mi ärinneren eben a die märkli
d1082_2-TLI_513,und miir händ immer gnueg marke ghaa
d1082_2-TLI_514,aso für öisi bedürfniss
d1082_2-TLI_515,ich wäis nume das es natüürli seer wenig butter ggää hät
d1082_2-TLI_516,und käi schoggi
d1082_2-TLI_517,und mer amel esoon en en
d1082_2-TLI_518,en schlagraam gmacht hät
d1082_2-TLI_519,us irgendwelcher
d1082_2-TLI_52,und dänn sind
d1082_2-TLI_520,pulver und esoon e und milch und dänn irgend no
d1082_2-TLI_521,süsch öppis dass me gmäint hät me heb schlagraam jaa
d1082_2-TLI_522,händ sii verwanti ghaa uf em land wo si daa no underschtüzt hetted
d1082_2-TLI_523,jaa aso miin
d1082_2-TLI_524,miin halbbrüeder isch ja dänn ebe nach boninge
d1082_2-TLI_525,i das blindehäim go schaffe
d1082_2-TLI_526,und hät e tochter ghüraatet won en puurehoof ghaa händ
d1082_2-TLI_527,und vo deet hämmer mitunter emaal
d1082_2-TLI_528,öppis überchoo aber ä sälte
d1082_2-TLI_529,aber ich mag mi nümen ärinnere
d1082_2-TLI_53,lüüt choo vom soziaalamt
d1082_2-TLI_530,ich wäis nu dass mer no es hät äipulver gghää
d1082_2-TLI_531,und
d1082_2-TLI_532,jaa also s isch äifach seer alts broot also
d1082_2-TLI_533,äigendlich en ärinnerig wo mich
d1082_2-TLI_534,jaa ez chunt miir en ärinnerig in sinn
d1082_2-TLI_535,wänn iich amel lise
d1082_2-TLI_536,was die emigrante i dene laager gässe händ
d1082_2-TLI_537,und ebe eson e e mischig
d1082_2-TLI_538,zwüsched härdöpfelschtok und salzhärdöpfel und eson e suppe
d1082_2-TLI_539,und dänn hät s vilicht no zwätschgemues ggää
d1082_2-TLI_54,und händ daa umeglueget
d1082_2-TLI_540,und en undefiniirbaari
d1082_2-TLI_541,rööschti und und öppis
d1082_2-TLI_542,dänn nachane
d1082_2-TLI_543,dä chunt s miir dänn han i ä scho tänkt
d1082_2-TLI_544,ja mi händ ä nüüt anders ghaa mi sind ja im tageshäim gsii
d1082_2-TLI_545,und die vo de schtatchuchi
