Filename,Transcript
d1198_2-T2309,chönd sii sich as chriegsendi sèlber erinnere was das für en taag ggsii isch
d1198_2-T2310,jòò den hènd ali chiercheglògge glüütet he
d1198_2-T2311,dasch beiidrukend gsii so wie bime
d1198_2-T2312,de eerschte mobiilmachig he
d1198_2-T2313,dasch emòl beiidrukend ggsii he
d1198_2-T2314,und das den die
d1198_2-T2315,flugabweer uf em nolen obe nüme funggzioniert hèt oder nüme
d1198_2-T2316,z nacht nüme trèèt hèt dò mit irne schiiwèrffer dasch au öppis wo aim efang echli beiidrukt hèt
d1198_2-T2317,und den hèmmer döt scho e paar nècht vòrhèèr
d1198_2-T2318,vòr alem im vierevierzgi
d1198_2-T2319,februar viervierzg sind ganzi nècht durch bombegschwaader dòò
d1198_2-T2320,über die gèget ie
d1198_2-T2321,die hèt me den ghöört he
d1198_2-T2322,dasch aim scho hèrt ieggange he
d1198_2-T2323,reagiert uf daas schprüze
d1198_2-T2324,doo wos dò fridrichhafe tottal zbode glait hènd he
d1198_2-T2325,die uuruige nècht und
d1198_2-T2326,si chönd sich dòch nöd vòòrschtele das meer
d1198_2-T2327,fèltmarschmèèssig en nachtmarsch
d1198_2-T2328,üebigsmarsch hènd möse
d1198_2-T2329,mengmòl gmacht hend
d1198_2-T2330,vo herisau uss s toggeburg ue
d1198_2-T2331,wildhuus
d1198_2-T2332,uf grabs abe faare
d1198_2-T2333,uf roorschach
d1198_2-T2334,und wider uf herisau
d1198_2-T2335,bi tottaaler dunkelhait sind mir durch die die lö̀cher abgfaare
d1198_2-T2336,wie isch den daa nò uusggange mit de kritik
d1198_2-T2337,meer hend nu ain ding gchaa èchli nòch em gruch
d1198_2-T2338,vom bremsgumi mer hend mengmòl i ainer nacht esoo en bremsgumi duretue he
d1198_2-T2339,hèmmer wider gwösst wens echli mee ggümelet hèt
d1198_2-T2340,ez chunt ganz e scharffi kurfe
d1198_2-T2341,hèmmer e bizli mee abschtand gnoo dihine
d1198_2-T2342,sus käi liecht
d1198_2-T2343,nu de letscht vom zuug vo jedem zuug
d1198_2-T2344,hèt esoo e miggerigi taschelampe uf em rugge gchaa
d1198_2-T2345,oder isch dòrfmarsch woni ha möse mache uf
d1198_2-T2346,vo schtadel
d1198_2-T2347,uf rapperschwiil
d1198_2-T2348,au im februaar
d1198_2-T2349,innere biisige chòge chèlti
d1198_2-T2350,dasi vo döt ewèg
d1198_2-T2351,uferer neeracher riet uf rümlang
d1198_2-T2352,öörlike
d1198_2-T2353,dur d schtat dure faaret
d1198_2-T2354,am ganze see nò ue uf rapperschwiil das si e pòschtcharte chönd iiwèrffe he
d1198_2-T2355,bi apse dunkel
d1198_2-T2356,apsoluter dunkelhäit
d1198_2-T2357,iich käi liecht
d1198_2-T2358,oder iirgendwoo
d1198_2-T2359,d hüser sind jò au
d1198_2-T2360,vedunklet ggsii nöd die hènd jò ali möse blaaui bire dinehaa
d1198_2-T2361,oder d lède zuemache äis vò bäidem
d1198_2-T2362,hènd sii gwüsst worums die vedunkelig git
d1198_2-T2363,cha de name nüme ganz bezäichnig wäissi nüme ganz gnaau aifach
d1198_2-T2364,pflanzeschuz iiphake wen da soo gòòt he
d1198_2-T2365,d cholbedichdige so waich wòòrde sind das nüme pumped hènd
d1198_2-T2366,s graas söt nòchli grüener wèrde
d1198_2-T2367,jò wèg das d die di tütsche sich nöd heeted chöne òrientiere
d1198_2-T2368,oder au d amerikaaner
d1198_2-T2369,das si sich nöd
d1198_2-T2370,vo obenabe nöd chönd òrientiere wo isch e schtat he
d1198_2-T2371,wo daa und da dòòrf nöd und
d1198_2-T2372,und den glich nò paar bomben au uf d schwiiz abegfale
d1198_2-T2373,aber nöd vo de tütschen oder
d1198_2-T2374,vo den amerikaaner
d1198_2-T2375,sèb hani nò beschribe da daatum ja
d1198_2-T2376,aber das hèt ene aso
d1198_2-T2377,groossi überlegige hend si süss kani gmacht zur verdunklig
d1198_2-T2378,hèt sich das den veènderet ghaa schpö̀ö̀ter
d1198_2-T2379,jò
d1198_2-T2380,hèt aifach müese sii
d1198_2-T2381,aifach so ggsii
d1198_2-T2382,dò hèts kai wen und kai aber ggee
d1198_2-T2383,hèt aifach wider ghaisse ez isch verdunklet he
d1198_2-T2384,aus ja
d1198_2-T2385,aso ez scho zwanzg jòòr
d1198_2-T2386,soo den mö̀chti jez nò zumene andere theema sii hend scho erwèènt ghaa si hend mit pflanzeschuzmittel z tue ghaa
d1198_2-T2387,en bezuug hèt mit em zwaite wèltchrieg zum bischpil
d1198_2-T2389,gmäint da sai e riisen ufgòb he
d1198_2-T2390,jòjò füfedrissgi aa
d1198_2-T2391,und zwòòr
d1198_2-T2392,für waas wa für pflanze
d1198_2-T2393,wie
d1198_2-T2394,für wa für pflanze
d1198_2-T2395,vòr alem im opschtbau
d1198_2-T2396,nöd i ha den èbe gfunde i mös e nèbed
d1198_2-T2397,beschèftigung haa als chliine puur
d1198_2-T2398,und ha den aagfange baüm schprüze
d1198_2-T2399,und i verwundere mich hüt nò mee we doozmòl
d1198_2-T2400,hologgauscht dò hèt mer immer gèld gsammlet isch immer gèld choo
d1198_2-T2401,wie schnel das s intrèsse gwachsen ischt
d1198_2-T2402,zeersch hani mitere handschprüze zwai jòòr da gmacht pumpe vo hand
d1198_2-T2403,und den nòher hani zwai jòòr en traktoor gmietet mitere schprüze
d1198_2-T2404,i ha im drüüeföfzgi vo möse vo
d1198_2-T2405,laischtigsfèèig und nòhèèr hani sèlber aine chöne chauffe he
d1198_2-T2406,und
d1198_2-T2407,de aggerbau isch zmòòl dòò ggsii
d1198_2-T2408,und do hèts irsinig vil ggee zum lèrne
d1198_2-T2409,was hend si den was hend si den gschprüzt vòr em chrieg was für es mittel
d1198_2-T2410,vòr em chrieg
d1198_2-T2411,hèmmer nu ais mittel kent gèg d opschtmade zum bischpil au wègem wurmschtichig wèrde vom öpfel
d1198_2-T2412,blai-arsèèn
d1198_2-T2413,und bi de hèrdöpfelchèferbekèmpfig
d1198_2-T2414,nöd i ha nò
d1198_2-T2415,nò hèrdöpfelbèl
d1198_2-T2416,fèlder vòr meer wo
d1198_2-T2417,wos esoo root usgsee hèt vo
d1198_2-T2418,vo de hèrdöpfelchèfer he
d1198_2-T2419,ales abgfresse nur nò schtuude gchaa und ka blètter me he
d1198_2-T2420,die schuelerchind mit nu mit laarfenablèse hènds au nie mö̀ge nòò und hènd jò nie ali chöne ggsee he
d1198_2-T2421,de isch da obligatoorisch wòòrde und de bund hèt
d1198_2-T2422,s chalch-arseen gège de hèrdöpfelchèfer graatis zur verfüegig gschtelt he
d1198_2-T2423,und doo hani natüürli den risigi uftrèèg gcha
d1198_2-T2424,hami au mösen iirichte
d1198_2-T2425,sogèèr dasi
d1198_2-T2426,groossi schiiwö̀rffer gchaa ha dasi au znacht ha chöne schprüze he
d1198_2-T2427,woo hènd si den überal gschprüzt
d1198_2-T2428,jòò dò isch mer den scho gfrö̀ö̀gt gsii rundume dòò
d1198_2-T2429,doo hets hèt nonig menge puur e schprüze gchaa nöd
d1198_2-T2430,da isch wèèr bini en loonunternemer gsii doozmòòl het me dem chöne säge hüt sait mers esoo he
d1198_2-T2431,und uuftrèèg gchaa nòòch und nòch he
d1198_2-T2432,fraiwiligi ding gmacht ha für für gmaind und züüg und sache
d1198_2-T2434,für e máschine gsii zum schprüze
d1198_2-T2435,wie
d1198_2-T2436,was isch das für e máschine ggsii zum schprüze
d1198_2-T2437,jò doo isch e bekanti fabrigg ggsii birchmaijer vo künten oder
d1198_2-T2438,und echli laischtigsfèèig und
d1198_2-T2439,laischitgsfèèiger hani nu chöne wèrden in dem das e schnellers faarzüüg gcha ha
d1198_2-T2440,und dò hani mit de zit au nò en tschip zuetue he
d1198_2-T2441,das hènd si sich chöne laischte
d1198_2-T2442,aber daas isch wòrschinli nòch em chrieg gsii mit em tschip
d1198_2-T2443,e rönggebild vòm kantoonsschpitòòl
d1198_2-T2445,d òrtsweer irgendöppis he
d1198_2-T2446,jòò de autotraktoor hani vòrene scho gchaa
d1198_2-T2447,wohèèr hènd si s blai-arseen
d1198_2-T2448,jòò jò bi de landwirtschaftliche gnòsseschaft wie mes hüt nò
d1198_2-T2449,d schprözmittel döt cha hole pflanzeschuzmittel he
d1198_2-T2450,da isch aifach daa mittel ggsii wo eerschtens hèts ghaue
d1198_2-T2451,de erfolg isch
d1198_2-T2452,aso im rèchte moment usbringe da ischt
d1198_2-T2453,di ander sitte nò gsii he
d1198_2-T2454,nöd irgendwen he
d1198_2-T2455,und vo gift hèt den niemert gredt he
d1198_2-T2456,und nò niemert hèt hèrdöpfel undersuecht
d1198_2-T2457,froo gsii weme hèrdöpfel überchoo hèt
d1198_2-T2458,hènd si nò chöne erlèbe das so
d1198_2-T2459,vo wintertuur en bekante möbelhèndler
d1198_2-T2460,wo de frau d usschtüür vorchaufft hèt wil mer mit em welo vo wintertuur ue chunt
d1198_2-T2461,zwai kilo hèrdöpfel mitnimt
d1198_2-T2462,und seer dankbaar isch wemmer zwee litter milch nò hèt chöne gee
d1198_2-T2465,jòò den amel au im wenter hani drai vier angeschtelti ghaa zum für de baumschnit he
d1198_2-T2466,i welne jòòresziite hènd den si gschprüzt
d1198_2-T2467,aso ganz aktiif hani die chundschaft betrebe vo nünzehondertfüfedriissg
d1198_2-T2468,bis ainesèchzg
d1198_2-T2471,ganze ding mösen ufhööre
d1198_2-T2473,i ha mee gmaint i welere jòòreszit
d1198_2-T2475,aso zu i welem zitruum vom jòòr hènd si gschprüzt
d1198_2-T2476,jò da isch natüerli nur so voo
d1198_2-T2477,vo ende mèrz aa ggange
d1198_2-T2478,das kai schpòòtschòrf ggee hèt he
d1198_2-T2479,und im aggerbau isch es emmer um
d1198_2-T2480,ainzelini schprüzige ggangen und im opschtbau hèts halt aifach mee schprüzige pruucht wil mer
d1198_2-T2482,me hèt de schòrfbefal kent me hèt meeltaubefal kent und
d1198_2-T2483,mer hend aso die prèparaat
d1198_2-T2484,blai-arseen chalch-arseen oder den au s deedethee
d1198_2-T2485,he jòòrgang da hani ez im
d1198_2-T2486,im andere büechli ine nò
d1198_2-T2487,wen asi da s eersch mòl
d1198_2-T2488,iigsezt ha
d1198_2-T2489,gège frèssendi schèdling isch natürli da de hammer ggsii da hènd si aimòòl gschprözt und rue gcha
d1198_2-T2490,au wens nò so haartnèkigi chòge fiicher ggsii sind he
d1198_2-T2491,dò hèmmer aifach rue gcha
d1198_2-T2492,hèts kai regglamazioone nünt me gchoo he
d1198_2-T2493,und den hèt me aifach da mengs jòòr gschprözt he mhm
d1198_2-T2494,wen wen
d1198_2-T2495,wen hend si s eersch mòl deedetee gschprüzt
d1198_2-T2496,jò wen hani das s eersch mòl gchaa
d1198_2-T2498,d gaigi
d1198_2-T2499,iigsezt ime groosse praggsisversuech in zuezwiil he
d1198_2-T2500,wie isch das vòòr sich ggange isch d gaigi uf si zuechòò
d1198_2-T2501,jò jò
d1198_2-T2502,jò wemmer echli aktiif
d1198_2-T2503,ggsii isch sind di cheemisch dò alpòt döthèèr cho
d1198_2-T2504,chönted da au nò machen und sèèb nò mache he
d1198_2-T2505,da hèt mer ebe echli d baasis ggèè
d1198_2-T2506,das si zu de baijer choo bin
d1198_2-T2507,nanai aber daas isch vil schpö̀ö̀ter
d1198_2-T2508,aber i würmi gèrn ez in
d1198_2-T2509,mi würd ez intressiere aso
d1198_2-T2510,wie isch das ggange
d1198_2-T2511,dò sind cheemiker
d1198_2-T2512,zu ine choo und hènd ene prèparaat ggee zum tèschte
d1198_2-T2513,mhm
d1198_2-T2514,da sind vertrètter ggsii
d1198_2-T2515,wo daa hènd möse luege das irgendwoo aine finded
d1198_2-T2516,wo daa im praggtisch
d1198_2-T2517,rècht iisezt he
d1198_2-T2518,bin ich ain vo dene ggsii nöd
d1198_2-T2519,und wie isch das doo ggsii
d1198_2-T2521,wo sii de deedeteeversuech gmacht hènd
d1198_2-T2522,wie isch das vòòr sich ggange
d1198_2-T2523,jò da isch en groosse baumbeschtand ggsii
d1198_2-T2524,und so isch es drum ggange
d1198_2-T2525,de blüeteschtecher bekèmpfe he
d1198_2-T2526,blüeteschtecher
d1198_2-T2527,je nö̀ö̀cher as si an an opschtaalaag am wald zue gchaa hènd
d1198_2-T2530,um so gröösser isch de befal wòòrde wil dèè döt öberwinteret hèt he
d1198_2-T2531,han ich döt mösen abklèère
d1198_2-T2532,uf hundert meter uff
d1198_2-T2534,hundertfüfzg meeter zwaihundert meeter witter vom wald ewèèg
d1198_2-T2535,wi dòò dèè den
d1198_2-T2536,dè befal
d1198_2-T2537,abnimt he
d1198_2-T2538,und öbs öberhaupt den nò nöötig ischt
d1198_2-T2539,uf zwaihundert meeter ruum
d1198_2-T2540,vo dem wald ewèg öberhaupt nò öppis z ondernee
d1198_2-T2541,aber dèè blüeteschtecher hèt hèt
d1198_2-T2543,jòòr gchaa wen er gueti bedingige gcha hèt im früelig
d1198_2-T2544,praggitsch en èrnt chöne
d1198_2-T2545,abruume he
d1198_2-T2546,i de blüetezit he
d1198_2-T2547,und da isch da isch hundertprozentig ggsii
d1198_2-T2548,hundertbrozentig gwirkt he
d1198_2-T2549,aber sind èben abklèèrige ggsii
d1198_2-T2550,wi wit ewèèg
d1198_2-T2551,höört d wirkig uuf oder
d1198_2-T2552,wie wiit ume wirkts den nò
d1198_2-T2553,hend si scho vòrhèèr so e wirggsaams mittel ghaa
d1198_2-T2554,nai
d1198_2-T2555,esoo nööd he
d1198_2-T2556,aso gège dèè schpezièl schèdling vom blüeteschtecher nööd he
d1198_2-T2557,dòò hèt me èbe gwartet druuf
d1198_2-T2558,oder den hèt mer au
d1198_2-T2559,mengs jòòr eso
d1198_2-T2560,e gcha wo
d1198_2-T2561,wo gèng pòret hèt wie würmli dur d blètter dure he
d1198_2-T2562,dur d under und oberschicht vom blat he
d1198_2-T2563,und dèè hèt chöne so vil gèng gee he da
d1198_2-T2564,so menge miine he
d1198_2-T2565,und döt hèt hald das geserool au ghaue he
d1198_2-T2566,tiptop ghaue he
d1198_2-T2567,aso
d1198_2-T2568,i ha doo nò
d1198_2-T2569,mòl e jòòr
d1198_2-T2570,a dè wettelschtròòss vo wiil uf goossau
d1198_2-T2571,die frisch pflanzte
d1198_2-T2572,haimbueche
d1198_2-T2573,hani ali und d hainheke
d1198_2-T2574,d heken au
d1198_2-T2575,ali möse go schpröze nu wèg dem schèdling
d1198_2-T2576,isch ales bruu dòògschtande
d1198_2-T2577,und d voruuss-sezig das s nö̀ö̀chscht jòr wider grüe wirt
d1198_2-T2578,das wider chrèftig sind die
d1198_2-T2579,die isch den au miniim wòòrde nöd
d1198_2-T2580,gòòt nöd immer nu um ain
d1198_2-T2581,ain jòòr
d1198_2-T2582,befal oder nöd befal he
d1198_2-T2583,moment schnell
d1198_2-T2584,mhm isch glaub guet
d1198_2-T2585,mit em deedethee aso dò isch nèber
d1198_2-T2586,vo basel a sii hèretrètte
d1198_2-T2587,jawool jò
d1198_2-T2588,wüssed si wèèr das ggsii isch
d1198_2-T2589,en hèr rampft
d1198_2-T2590,dèè de
d1198_2-T2591,risige kentnis er isch glaub au scho echlii im ussland ggsii vòrhèèr
d1198_2-T2592,do isch ain vo
d1198_2-T2593,doo isch do so we
d1198_2-T2594,di sach so òrientierig nò nöd so grooss ggsii dò isch me froo ggsii
d1198_2-T2595,froo ggsii und hèts usserordentlech gschèzt wen emòl aine vòrbii choo ischt he
d1198_2-T2596,wo chli mee
d1198_2-T2597,gwüsst het he
d1198_2-T2598,hèr rampf dèè isch mir unvergèsslich plibe he
d1198_2-T2599,vo de gaigi
d1198_2-T2600,und nur den dur da hèts und den nòchene isch au en
d1198_2-T2601,jò sèèb isch vo de sando ggsii de hèr keelraüter
d1198_2-T2602,mit em netsschwèfel
d1198_2-T2603,döt bini au ganz i menge kontakt den choo da isch aber vo de sando ggsii he
d1198_2-T2604,hani au mengs jòòr
d1198_2-T2605,groossi praggsisversüech gmacht he
d1198_2-T2607,aso wen si dèrig versüech gmacht hend sind au cheemiker
d1198_2-T2608,choo goo
d1198_2-T2611,öber die
d1198_2-T2612,dò hèt
d1198_2-T2613,i welem schtadion bringt tuet mers uussbringe
d1198_2-T2614,isch de befal vom schèdling grooss oder nöd grooss
d1198_2-T2615,da hèt mer vòrane au möse kontroliere
d1198_2-T2616,wie nootwendig wird die schprüzig wen wird si fèlig
d1198_2-T2617,under guete voruuss-sezigen uusbringe
d1198_2-T2619,so es tuet wider
d1198_2-T2621,wie hèt den d bevölkerig
d1198_2-T2622,vo dene schèdlings
d1198_2-T2625,jò me hèt jò öberal gsee das me
d1198_2-T2626,d ertrèèg cha schtäigere
d1198_2-T2628,und d kwalitèèts-aavòrderige sind au dauernd gschtige
d1198_2-T2629,da isch öberhaupt kai probleem ggsii he
d1198_2-T2630,öberhaupt nöd he
d1198_2-T2631,hend sii sèlber irgendwas gmèrkt ghaa
d1198_2-T2632,hènd si verschpüürt irgendwelchi
d1198_2-T2633,verènderige kö̀rperlichi
d1198_2-T2636,nèbederschiinige ghaa het
d1198_2-T2637,da hani nu aimòòl gchaa
d1198_2-T2638,au bime versuechsprèparaat
d1198_2-T2639,nöd emòl wèg em wirggschtoff nu wèg em gschmagg
d1198_2-T2640,hani mòl zwee dräi tèèg hani echli schwirikäite gchaa aber sus hèt mir daas
d1198_2-T2641,i ha nie en schuz aagchaa hèntsche
d1198_2-T2642,kai gsechtsschuz aagchaa und bi jò
d1198_2-T2643,hunderti und hunderti vo schtunde im schprüzmettel ine gschtande
d1198_2-T2644,nöd e rains wunder isch das iich nò dòò bin
d1198_2-T2646,moment ez si hend e schpine nò dòò
d1198_2-T2649,entschuldigung
d1198_2-T2653,guet lauft
d1198_2-T2654,wie isch den d schtimmig ggsii um die mittel ume
d1198_2-T2655,isch en òiforii ggsii oder
d1198_2-T2656,da isch wie en aüforii wòòrde he
d1198_2-T2657,hèt aifach
d1198_2-T2658,èbe dur die schèdling wo den wider mòl uftrè
d1198_2-T2659,wie dèè blüeteschtècher
d1198_2-T2660,do hani nu wenig baüm gchaa und den hèts
d1198_2-T2661,aifach zwee dräi hènd wider gaar nüt träit oder ime ganze baumbeschtand e gwössi sòrte
d1198_2-T2662,dò hèt jò e role gschpilt
d1198_2-T2663,wen isch dèè baum
d1198_2-T2664,i de volblüeti he
d1198_2-T2665,das den nu den hèt chöne
d1198_2-T2666,befale wèrde he
d1198_2-T2667,den hèts aifach wider sòrte ggee wo uusgfale sind
d1198_2-T2668,nèbedzue hèts wider raaijebaüm gchaa woo träit hènd he
d1198_2-T2669,und da hèt me den chönen usgliiche he
d1198_2-T2670,me hèt aifach den mit de zit aagfange
d1198_2-T2671,wirtschaftlich rèchne
d1198_2-T2672,hèt gsait soo und sovil kilo söt ich chönen èrnte
d1198_2-T2673,pro kwadraatmeeter
d1198_2-T2674,und d schwiiz hèt natürli e riise bedütig gcha als opschtbauland in aüroppa
d1198_2-T2676,scho i ha da im chline buech ine au bischrebe
d1198_2-T2677,de pfarer vo maijefèld
d1198_2-T2678,dèè hèt am suntig wils döt obe den scho opscht gcha hènd
d1198_2-T2679,hèt dèè jede suntig aa nò
d1198_2-T2680,d aawiisige ggee was ez wider mönd mache di nö̀chscht wuche
d1198_2-T2681,mit schniide oder mit schpröze
d1198_2-T2682,doo hènds natürli no chalch gschprözt mit leem gmischt und
d1198_2-T2683,aifach
d1198_2-T2684,brenesslewasser vilicht im beschte fal nò he
d1198_2-T2685,aber me hèt den scho devoo gredt
d1198_2-T2686,und bis im nünzefüfevierzg füfzg simmer s
d1198_2-T2687,opschteggspòrtland ggsii vo aüroppa
d1198_2-T2688,wil meer
d1198_2-T2689,do rund zwanzg milioone hòòchschtèm gcha hènd
d1198_2-T2690,s land isch prèègt ggsii vo de hoochschtèm he
d1198_2-T2691,wen si a de früelig tengget he
d1198_2-T2692,da bild da weert me nie mee haa
d1198_2-T2693,döt chömmer nu nò mol fottenen aaluege
d1198_2-T2695,vòr alem ez dur dèè füürbrand wo au nò aktuel ischt ezt he
d1198_2-T2697,da isch de nö̀ö̀chscht
d1198_2-T2698,gfürchtet schèdling doo
d1198_2-T2699,aso weles produkt hend sii verwendet ghaa
d1198_2-T2700,wie
d1198_2-T2701,weles dedetheeprodukt hend si verwendet
d1198_2-T2704,aso de i ha nu ais kene glèrnt he
d1198_2-T2705,dò isch geserool isch geserool ggsii wit und bräit
d1198_2-T2706,bis zu de
d1198_2-T2707,banaanekultuuren und
d1198_2-T2709,aber s hèt jò au es hèt jò au g dedethee für de huusgebruuch ghaa hend si das au benuzt
d1198_2-T2710,wie
d1198_2-T2711,hèt jò au dedethee für de huusgebruuch ghaa neoziid
d1198_2-T2715,hend si das au verwendet ghaa
d1198_2-T2716,nai sèèb nüme
d1198_2-T2717,mhmh
d1198_2-T2718,aso hend sii s dedethee nuur im opschtbau verwendet
d1198_2-T2719,nur im opschtbau jò
d1198_2-T2720,im aggerbau hèt mers nöd chöne iiseze he
d1198_2-T2721,nu im opschtbau
d1198_2-T2722,und rèbbau hemmer i üser gmaind praggtisch
d1198_2-T2723,doo nüme ghaa früener schoo he
d1198_2-T2724,und den isch jò die zit choo wos den zmòòl èbe
d1198_2-T2725,jòò aber vo vòher nò hend sii si hend jò au nò vii ghaa
d1198_2-T2726,wie
d1198_2-T2727,si hend au nò vii ghaa
d1198_2-T2729,chüe hend si au nò ghaa
d1198_2-T2732,ebe im schtal hend si kai dedethee verwendet
d1198_2-T2733,natüürli
d1198_2-T2734,flüügebekèmpfig da hani für di ganz gmaind gmacht
d1198_2-T2735,ali schtèl vo zhinderscht bis zvòderscht go schpröze
d1198_2-T2736,im uftrag vo de
d1198_2-T2737,chèseräigselschaft
d1198_2-T2738,zeerscht
d1198_2-T2739,wiissle
d1198_2-T2740,und nòchane go schpröze jò
d1198_2-T2741,momol da isch au no
d1198_2-T2742,isch kai schöni aarbet ggsii
d1198_2-T2745,dòò sind den die schpinmuggen und
d1198_2-T2746,d haübluemen obenabe choo
d1198_2-T2747,hahah
d1198_2-T2748,wen hend si das aso ab wen isch das gmacht wòòrde
d1198_2-T2749,èben im drüüevierzgi hanis s eerschmòòl iigsezt im groossvesuech und den
