Filename,Transcript
d1205-T1048,flüchtling ufnämäd dänn hol ich òi mit samt dä flüchtling widòr zrugg und denn wär òr id schwiiz cho gäll
d1205-T1049,mä isch also immòr zwüschä hammòr und ambooss ggsi
d1205-T105,damals isch no nüd i jedäm
d1205-T1050,ich ha mir nu vorgschtellt inärä bekerei wänn so frisch bachät wird das schmökt jò so fain dò isch jò d väsuächig sicher grooss ggsi
d1205-T1051,au öppis früsch z ässä schtatt dass
d1205-T1052,afòch immär äso vorschriftsgemääss uf d siitä z tuä
d1205-T1053,unmöglich ggsii unmöglich
d1205-T1054,erschtäns hät mä scho knapp übòrchò
d1205-T1055,diä brotmarkä woo
d1205-T1056,wo män abglifòrät hät mä hät äinfacht so vill määl übòrchò und
d1205-T1057,irgendwiä sind äm d händ scho pundä ggsii s hät äinfach nüt gää s isch äinfach nummä mee umä ggsii hä
d1205-T1059,nochär wänn si ä kilo brot gää hät dänn hät s halt widòr ä kilo määl wenigòr gää im nöchschtä mònät
d1205-T106,ramsorhuus än radio ggsi
d1205-T1060,und dò hät sich dä vattòr natürli immòr ufgregt hät òr ggsait jò z letscht hämmòr jò ka määl me mömmòr s gschäft zuämachän odòr
d1205-T1061,wenn òr jò au fäschtändnis ka hät damä s da si öppòräm öppis gää hät abòr
d1205-T1062,miòr händ üüs i s aigä flaisch gschnittä wämmòr dä kilo brot gä hät hät mä dä andòr mònät ä kilo määl wenigòr übòrchò hä
d1205-T1063,hät si dänn däfür igendwiää öppis iituuscht übärchò aier oder
d1205-T1065,nänäi nänäi jò jò da hä
d1205-T1066,dört hät jò niämòr ka gäld ka odòr
d1205-T1067,jò mä het jò vich öpper wo hüänär gha hät het vicht aier bròcht odär ich waiss äs nöd
d1205-T1068,jò das ischt
d1205-T1069,puurä sind au kontrolliärt wòrdä
d1205-T107,und denn
d1205-T1070,wenn aml früänär ä än puur ä s ä sau gmezgät hät denn
d1205-T1071,denn isch än än soldat hät mösä däbii sii
d1205-T1072,wenn dä mezgor s flaisch fäschnittä hät da da jò nünt ufämä schwarzä kanal väschwundän isch das
d1205-T1073,dä puur nur da hät törfä
d1205-T1074,phaltä wo für d aigävòrpflägig
d1205-T1075,beschtimmt ggsi isch und dä räscht hät mösän id mezgärai odòr
d1205-T1076,da isch jä das isch äso kontrolliärt wòrdä da cha mä sich hüt nöd vòrschtelä
d1205-T1077,di hütig woolschtandsgänärazion cha sich da nöd vòrschtelä
d1205-T1078,jò dò hät män aifach mösä machä dass idä ganzä schwiz s letschtä muul zu siä sinä kaloriä chò isch
d1205-T1079,händ si als jugendlichä amig hunger gha
d1205-T108,mir händ äinä ka im reschtorand und denn wenn aml d am sunntig mittag diä hitlòr kundgebigä ggsi sind
d1205-T1081,mä händ jò no än obschgartä gha mä händ halt öpfäl gässän und
d1205-T1082,härdöpfl härdöpfl hät s no gee härdöpfl hät mòr immòr gha gschwellti da hät mä relativ no gnuäg kaa odòr
d1205-T1083,abòr puttòr und das chääs flaisch sowiso höchschtäns all wuchän ämòl odòr odòr nödämòl hä
d1205-T1084,mhm
d1205-T1085,härdöpfl gschwellti härdöpfl isch so s maischt ggsi und dä hät mä natürli
d1205-T1086,im gartän i dä letscht quadratmetòr gartä hät män aapflanzt gäll
d1205-T1087,wenn aml
d1205-T1088,hüt wo mä diä grüänflächänä hät cha mä da gar nöd bekämpfä dört isch
d1205-T1089,dä letschte quadratmetòr isch
d1205-T109,dänn isch s di ganz gaschtschtubä isch voll ggsi alls hät welä losä wa dä kärli widòr väzellt odòr
d1205-T1090,gnüzt wordä zum bischpil diä grüänanlagä
d1205-T1091,bim seksilüütä plaz züri da isch alls herdöpfäl ggsi odòr ufm bärn am bundesplaz
d1205-T1092,diä hönd dä letschtä quadratmetòr ziòrgartä isch für härdöpfäl benuzt wordän odòr
d1205-T1093,und iri muäter hät dò gmüäs abaut i dem fall dänn
d1205-T1096,jò gmüäs und ali sòrtä gmüäs wo s gää hät hä
d1205-T1097,und denn
d1205-T1098,düngòr hät s au kai me gää
d1205-T1099,diä diä chind sind denn a mit somänä mischtwägäli uf dä
d1205-T11,und
d1205-T110,und
d1205-T1100,uf dää schtròòssä
d1205-T1101,umäglòffä und wänn än puur chò isch mit dä chüä und d d chuä hinän öppis fallälò hät isch alls uf dä chuäfladä loos odòr da mä düngòr ka hät im gartä hä
d1205-T1102,sind d schtròòssän immòr suubòr ggsi vo dem här
d1205-T1103,mönd schnäll pausä machä
d1205-T1105,also demfall machämär gad witer womer ggsi sind
d1205-T1106,jò also wäg dä vòrpflägig
d1205-T1107,wi knapp das damals ggsii isch
d1205-T1108,wo mä mit dä letschtä kaloriä mit äm letschtä getraidechorn hät mösä rächnä damit äbä
d1205-T1109,s letschtä schwizòrmul sini
d1205-T111,denn hät òr no dä propagandäminischtòr dä göbbäls dä josef göbbäls dä hät denn amld am schluss vo dänä
d1205-T1110,kaloriän übòrchunnt
d1205-T1111,dò isch chunnt mòr au no öppis in sinn
d1205-T1112,öppä nünzähundòrtviäräviòrzg
d1205-T1113,hät dä vattòr ämòl isch òr anärä bekòrväsammlig ggsi
d1205-T1114,denn hät än bekòrmaischtòr vo taangä hät gsäit zuän im
d1205-T1115,du ich chum ersch im januar määl übòr
d1205-T1116,ich chumä s isch im novembòr ggsi ich chumä erscht im januar widòr määl übòr
d1205-T1117,und ha käi gramm wiissmääl me
d1205-T1118,chenntsch du mir nid öppä zee odòr zwanzg kilo määl uuslaiä
d1205-T1119,dan ich uf d wiänacht au chli chen konfäk machä ich wür dòr s im januar widòr zrugg gä
d1205-T112,hitlòrredä ggsait
d1205-T1120,und denn hät dä paschtòr ggsait jò guät i cha dòr da scho gää abòr muäsch mòr s natürli widòr bringän odòr da klar
d1205-T1121,dä bringt s scho widòr odòr äinfach dan òr uf d wiänacht au ächli wiissmääl hät
d1205-T1122,und dä bek vo daingä dä hät gliichziitig no taggsäbetriib ka isch taggsi gfaarä
d1205-T1123,dänn isch òr mit sim taggsi ä mòl vor üsäm huus härägfaarä und hät zwanzg kilo wiissmääl kollt
d1205-T1124,und isch abgfaarä und hät äm väschpròchä är brings im januar widòr zrugg wänn är määl übòrchiäm gäll mit dä nöchschtä määllifòrig
d1205-T1125,zwai tag schpöötòr isch än beamtä vom vo dä äidgenössischä geträideväwaltig dògschtandä
d1205-T1126,und hät chönä sägä s sai uf bärn uä gmoldä wòrdä
d1205-T1127,äs sai ä auto vòrgfaarä mä häi öppis iigladän und sai widòr abgfaarä wa dò passiòrt sai
d1205-T1128,denn hät äm dä vattòr gsait jò är hai äm äifach zwanzg kilo määl uusglifärät
d1205-T1129,uusgleent abòr da chemm denn im januar widòr zrugg will är ersch im januar di nöchscht määlsändig übòrchäm
d1205-T113,füüròr befiil wir folgän diir
d1205-T1130,ich waiss no guät aso isch denn halbi zwölfi ggsi ich bi gad us dä schuäl häichò
d1205-T1131,isch dä beamte vo dä geträidevòrwaltig dò im huus innä ggsi
d1205-T1132,diä hönd mitänand
d1205-T1133,und denn bin ich denn nòchär widòr id schuäl zmittag am halbi füüfi won ich us dä schuäl chò bi isch dä immòr no dò ggsi hät äinfach nöd wöllä zum huus uus hät gmaint är cheni
d1205-T1134,än skandal uuftekä
d1205-T1135,irgänd än schwarzhandäl odòr öppis
d1205-T1136,jò dä vattòr hät im ggsäit är häi äm s ainfach gää abòr dä bring im s jò widòr nachär odòr
d1205-T1137,denn hät s denn undòrsuächigä gää und denn hönd denn
d1205-T1138,zwäi bekòrkollegä wo denn da kört händ
d1205-T1139,a dä bekòrväsammlig dan är im ggsait hät chasch äs haa abòr muäsch s widòr bringä
d1205-T114,und s ganz tütschä pöbäl hät
d1205-T1140,ischòr denn praktisch mitämä
d1205-T1141,blauä aug dävòò chòò
d1205-T1142,denn hät òr abòr dä väwiis übòrchòò wenn òr da widòr machi mös òr da zersch uf dä örtlichä akòrbauschtell aamäldä
d1205-T1143,und dänn mös dä dä gmäindschriibòr mös däbii sii wi da
d1205-T1144,uusglifòrät wird und mös widòr
d1205-T1146,abòr so isch äs au bi dä puuraä ggsi
d1205-T1147,isch alläs kontrolliärt wòrdän ob si nöd ächli mee für sich phaltät als dass si s rächt hend däzuä odòr
d1205-T1148,d höischtök sind duräkontrolliärt wòrä d schtrooschtök ob nöd irgendwo än sak vòschtekt ggsi isch da isch also
d1205-T1149,cha mòr sich hüt gar nöd vòrschtelä wiä knapp da da damals ggsi isch
d1205-T115,zuägrüäft füüròr befiil wir folgän diir und das isch aml do ä gekraische und ä
d1205-T1150,mhm
d1205-T1151,wiä hät dänn diä ofizielli schtell dò dävoo ärfaarä gha dass da
d1205-T1152,dä määlustuusch schtattgfundä hät
d1205-T1153,jò da muä irgändöppòr ggsää ha im dòrf
d1205-T1154,da dò irgendöppòr abfaart mit jò im dòrf muä da öppòr ggsä ha wär hemmòr nöd gwüss wär odòr
d1205-T1155,isch mär dänn gägäsitig nöd ächli misstrauisch wordä
d1205-T1156,jò
d1205-T1157,äs isch natürli will s so knapp ggsi isch hät vilicht än ramsòr bürgòr hät s gfüül ka da sai nöd i där òrnig wenn dò öppis vom dòrf uusgäng wänn s im dòrf innä scho zwenig z ässä gää hät odòr
d1205-T1158,mhm
d1205-T1159,si händ voranä mal dävo väzellt gha dass da im gaschthus dänn militär iiquartiärt ggsi isch am chriägsändi
d1205-T116,gelächter ggsi über da züg dò usä hä
d1205-T1161,odòr wädäm nòchäm
d1205-T1162,wo dä hitlòr frankriich am bodä ka hät hät är hät dä gänäral
d1205-T1163,gisõ s redui gschafft dänn isch aläs im redui ggsi
d1205-T1164,und ersch wo dennä di tütsch weermacht am zämäbrächä ggsi isch wo d franzosä chò sind
d1205-T1165,südtütschland bsezt hät denn sind s dänn chò zum d gränzä vòr dä flüchtlingä
d1205-T1166,z schüzä da mä kòntròllä hät uf da
d1205-T1167,hät dört natürli mit äm schwärä chaos grächnät odòr
d1205-T1168,diä lüt sind im tütschän usän au ali uuskungärät ggsi diä
d1205-T1169,diä wäräd dänn au chò go holä wo s öppis ka het odòr wo vòrmuätlich öppis ka het odòr
d1205-T117,obwol i s aml mun ich sägä
d1205-T1170,wi isch das vor sich gangä diä iquartiärig vo dem militär da
d1205-T1171,jò diä bi üs isch s ganz huus bsezt ggsi dä saal und dä tanzsaal isch bsezt ggsi denn
d1205-T1172,s gmäindhus isch bsezt ggsi
d1205-T1173,idä schuälhüüsòr sind d schuälgäng d schuälhuusgäng sind bsezt ggsi
d1205-T1174,wo diä soldatä händ mösä schlòfä gäll
d1205-T1175,übärall muäs irgänd ä möglichkait ggsi si i dä schüürä wenn chalt ggsi isch dört hä
d1205-T1176,aso wänn si id schuäl gangä sind dä sind si da immer so zwüschät dä fäldbetter vo dä soldatän umägschtägärät oder
d1205-T1177,nänäi denn sind s scho widòr dussä ggsi dänn isch uf d siitä glait wordän odòr
d1205-T1178,bi d schuäl isch aml am
d1205-T1179,halbi achti achti aagangä s militär hät natürli am halbi seggsi tagwach ka odòr
d1205-T118,mä hät damals s gfüül ka in tütschland
d1205-T1180,und diä wo ezt dò bi inä gwoont händ isch sind si ailich zallt wordä därfüür dass diä da ggsi sind oder di händ si aifach müsä denä dä ruum zu väfüägig schtelän oder wiä isch das
d1205-T1182,beschäidäni pauschalä hät män übòrchò vilicht fufzg frankän odòr abòr dò
d1205-T1183,im chriägszuäschtand hai isch
d1205-T1184,hät s militär immòr vòrrächt dò törfsch nöd sägä
d1205-T1185,wänn noot isch dänn notschtand isch dänn muäsch zu alläm jò sägä denn git s nünt z sägän ich cha nid odòr
d1205-T1186,mhm
d1205-T1187,händ si das intäressant gfundän als jugändlichä
d1205-T1189,händ si s interessant gfundä das ez das ganä militär da isch
d1205-T119,ganz tütschland sai värukt aber da schtimmt also nid
d1205-T1190,zum tail zum tail abòr au ächli
d1205-T1191,jò mä hät natürli ä sauäräi ka im huus odòr alläs übòrbelait wänn alläs übòrbeläit isch mä hät natürli au au als jugändlichä bald afangä guäg ka vo dem züg odòr
d1205-T1192,wänn s übòrbelait isch und mä sich immòr nu muä uuschränkän odòr abòr
d1205-T1193,mä hät sich gfüägt mä hät sich äinfach gfüägt muä äinfach sii odòr
d1205-T1194,mhm
d1205-T1195,und si händ dänn aber iri familiä hät aifach no d wonig so ghaa aber s ganz gaschthuus isch
d1205-T1197,jò also d wonig hemmòr im zwaitä schtok obä ka im erschtä schtok hämmòr damals no dä saal ka und im
d1205-T1198,im undärä hämmòr
d1205-T1199,d gaschtwirtschaft und d bekärai ka i dä gaschtwirtschaft hät natürli s militär denn aml
d1205-T12,nünzähundertdraiädrissg isch bekanntlich
d1205-T120,di iigschribnä nazionalsozialischtä diä sind aso nur nünzä prozänt ggsi vom tütschä volk
d1205-T1200,d mòòlzitän iignò mòrgä mittag und òbigässän odòr
d1205-T1201,mhm
d1205-T1202,isch au immòr voll ggsi
d1205-T1204,jò jò
d1205-T1205,im gartän usä hemmòr än langä trog ka än holztrog wo sich s militär hät mösä wäschän odòr da isch aml
d1205-T1206,wo sich d soldatä hä am morgä mösä wäschä hä
d1205-T1207,mhm
d1205-T1208,händ si sich dò als chind aso wärädäm chriäg interessiärt für s militär
d1205-T1209,jò aso im nüünädrissgi
d1205-T121,ainädachzg prozänt hät nüt welä wüssä abòr
d1205-T1210,bevòr dä chriäg los
d1205-T1211,gad am erschtä septämbòr wo s losgangän isch dröt hät mä barikadä pauän im
d1205-T1212,im dorf innä säb isch für üsi ich bi damals nüni ggsi
d1205-T1213,än ärläbnis ggsi wo natürli dä ä kompanii barikadä pauä hät
d1205-T1214,abòr nòchär
d1205-T1215,i dämm momänt wo denn s redui bezogän isch wòrdän isch nünzähundòrt
d1205-T1216,viòrzg sind denn diä widòr abbrochä händ diä irän zwäk nummä müäsän ärfüllä odòr
d1205-T1217,denn hät mòr praktisch kai militär me ggsää bis zum chriägsänd
d1205-T1218,s isch jò vill so dass chind chriäg schpiläd händ si das ä gmacht
d1205-T1219,jò mär händ aml bi bi dänä soldatä
d1205-T122,diä nünzä prozänt händ diä ainädachzg prozänt i iri bòcht odòr
d1205-T1220,hauptsächlich gegä chriägschluss
d1205-T1221,hämmòr
d1205-T1222,mä sind dänn aml au um d chuchi umägschtandän und vilicht kolfä paionett buzän odòr soo gäll mä hät sich scho a chli interessiärt drumm gäll
d1205-T1223,und i cha mi
d1205-T1224,ärinnärä
d1205-T1225,wo dä d franzosä südtütschland bsezt hönd
d1205-T1226,döt simmòr au am zoll ggsi wo di französischä panzäschperriwagä chò sind
d1205-T1227,und denn hät män
d1205-T1228,denä franzosä täilwiis ä päkli zigarettä
d1205-T1229,pròcht und denn ä munizion übòrcho ä scharfi muniziòn
d1205-T123,mhm
d1205-T1230,patrònän odòr
d1205-T1231,diä hemmir damòls als schuälòrbuäbä mit begäischtärig aagnò wemmòr scho nid gwüsst händ wammòr mönd aafangä dämit
d1205-T1232,dänn han ich diä haignò und irgenwo väschtekt und denn
d1205-T1233,won i denn
d1205-T1234,nünzähundòrtseggsäviärzg id leer chò bi han i nümä gwüsst wan i mit dem züüg söll machän und dänn bevòr i denn is bärnòrobòrland migriärt bi han i s im gartän onnä vòrgrabä
d1205-T1235,hahahahaha
d1205-T1239,und denn da chan i mi au no ärinnärä wo
d1205-T124,tütschland isch damals
d1205-T1240,dä
d1205-T1241,französisch obòrkomandiärende
d1205-T1242,general dö lattòr dö tassini
d1205-T1243,und dä schwizòr general gisõ hönd sich troffä am schwizòr zollamt
d1205-T1244,z ramsän obä hä
d1205-T1245,und händ ä groossi paradän abglòò
d1205-T1246,und da chan i mi no guät ärinnòrä
d1205-T1247,verzeläd si doch mal nochli vo dem
d1205-T1248,jò jò
d1205-T125,nünzä prozänt vo dä tütschä
d1205-T1251,d s gränzwachggòr um diä
d1205-T1252,militärischä kompanii händ sichufgschtellt general gisõ und general dö lattòr dö tassini händ das abgschrittän odòr und d nazionalhimnä händ gschpillt baidi di französisch und di schwizòrisch
d1205-T1253,nochär isch denn dä general gisõ und general
d1205-T1254,dö lattòr dö tassini no uf uf schtäi und hönd ä beschprächig ka
d1205-T1255,wi si di wiitärä bsezig wönd
d1205-T1256,vollziä
d1205-T1257,tschuldigung
d1205-T126,wo nazi ggsi sind hönd di andärä äinädachzg prozänt im griff ka diä händ s ä so fescht im griff ka dass aso
d1205-T1260,nòchär wetti denn am schluss no öppis sägä wi män i i dä schwiiz vòrwürf macht odòr
d1205-T1261,wi mer i dä schwiiz
d1205-T1263,a si mä händ nonig laufä lò
d1205-T1264,jez jez
d1205-T1265,hmm
d1205-T1267,jò gärn
d1205-T1269,si händ väzellt vo därä paradä da mit äm genäral
d1205-T127,innòrhalb vo tütschland kän ufschtand hät
d1205-T1270,was isch was hät dä genäral fü si dötä bedütäd aso
d1205-T1271,jò dä gänäral gisõ isch natürli ä sümbolfigur ggsii für d schwiiz odòr
d1205-T1272,miòr hend jò i dä schwiiz au söttigi ka wo sich händ welän aapassä a aa
d1205-T1273,an nazionalsozialismus und dä gänäral gisõ isch natürli
d1205-T1274,än entschidnä gegnòr ggsii au döt wo
d1205-T1275,unmittlbar nochäm fall vo frankriich hät mä jò würkli gmäint ez chäm òr id schwiiz und
d1205-T1276,gänäral gisõ hät also ggsäit und miòr blibäd miòr bliibäd fraii schwiizòr s wird kämpft bis zum letschtä
d1205-T1277,zu dä letschtä patròònä
d1205-T1278,dänn isch äs zum glük nöd sowiit chò
d1205-T1279,und dä gänäral gisõ isch natürli
d1205-T128,chönää möglich sii
d1205-T1280,i allnä familiä populär ggsi dò het aso kän schwizòr hett
d1205-T1281,im general gisõ öppis
d1205-T1282,öppis zuuächò lòò gäll
d1205-T1283,und denn wo
d1205-T1284,und dä gänäral zum bischpil gschtòrbän isch im
d1205-T1285,jòr nünzähundòrtsächzg mit füfädachzg jòòr
d1205-T1286,woo sini beärdigung ggsii isch
d1205-T1287,losann
d1205-T1288,händ dozmòl alli chirchäglòggän i dä schwiiz händ fufzen minutä
d1205-T1289,glütä
d1205-T129,s äinzig wär möglich ggsi vom usland
d1205-T1290,und dä damaligä präsident dä dä aisenhauer wo obòrkomandirändä ggsii isch wärädäm zwaitä wältchriäg wo di amerikanisch armee gfüòrt hät
d1205-T1291,hät am general gisõ dä gröschte chranz gschänkt vo
d1205-T1292,vo amerikaa
d1205-T1293,dò a d a beärdigung gschikt uf losann odòr
d1205-T1294,drum isch äs aigelich au nöd begriiffbar dass zum bischpil
d1205-T1295,di amerikanischä judi dä ainzentaat und diä wi si haissäd
d1205-T1296,da diä ez chönd gegä d schwiiz oppaniärä mä haiänd gegä d judä
d1205-T1297,üsòri pflicht nid gmacht wäräd dem dä
d1205-T1298,genäral isähouer dä gröscht chranz id schwiz gschikt hät odòr
d1205-T1299,unärklärlich für üüs dass diä
d1205-T13,nazionalsozialismus
d1205-T130,und hend damals
d1205-T1300,plözlich sägäd d schwiiz sai hai
d1205-T1301,sini pflicht nicht ärfüllt odòr
d1205-T1302,miòr händ alläs gmacht wa im beraich des möglichän ggsii isch odòr
d1205-T1303,abòr
d1205-T1304,damals wo natürli d schwiiz umzinglät ggsi isch vom hitlòr
d1205-T1305,vò hitlòrtütschland
d1205-T1306,dò hemmiòr üs irgendwiä mösä nòch dä deki schtrekän odòr
d1205-T1307,suscht hät är äinfach dä impòrthaanä zuäträit odòr
d1205-T1308,diä haig wird denn bi chli getraide iälò
d1205-T1309,dä rii ab än
d1205-T131,uswärtigi
d1205-T1310,an baslòrhafä
d1205-T1312,mä hät i dä nazionalsozialistischä scho au
d1205-T1313,gwüssni
d1205-T1314,enggegekommä mösä zaigä süsch hettäd s aim ainfach
d1205-T1315,dä hanän abgschtellt odòr
d1205-T1316,und haizmaterial hettämòr au nü z wenig kaa odòr mä he jò
d1205-T1317,dä hitlòr ka cholä me id schwiiz iächo lò hettäd hett s schwizòr volk mösä vòrfrüürä damals im wintòr odòr
d1205-T1318,i dem zämähang hät mä jò aso ich main ez waiss mä s dass äs fabrikä gää hät wo
d1205-T1319,fü di tütschä produziärt händ
d1205-T132,vor alläm d judän in amerika händ
d1205-T1321,mä hät da scho gwüsst odòr abòr
d1205-T1322,für da für da hät s au roomaterial bruucht
d1205-T1323,und s roomaterial hemmiär nöd im aignä land ka da hemmiòr vo tütschland mösä beziä
d1205-T1324,mhm
d1205-T1325,är hät üs s roomaterial glifòrät und miòr hend üseri lüt hend chönä beschäftigä däfür
d1205-T1326,abòr andòrsiits muä män au sägä
d1205-T1327,d schwiiz hät
d1205-T1328,sibä mòl mee impòrtiärt
d1205-T1329,als miòr eggsportiärt händ
d1205-T133,proteschtiärt gägä diä umschtänd wo dò laufäd in tütschland
d1205-T1330,wänn mä da diä zaalä siät da miòr nur än
d1205-T1331,än sibätäl widòr uf tüütschland zrugg glifòrät händ wa si üs roomaterial glifòrät händ denn ischäs das
d1205-T1333,isch da absolut kan grund zum üs vorwurf machä wa miòr damals nöd richtig gmacht händ odòr
d1205-T1334,das isch ez vo so vom nòchhinain analüsiärt
d1205-T1335,afach ich schtell mir vor d situazion im chriäg
d1205-T1336,aso s si händ jò väzellt
d1205-T1337,dass si zum bischpil ärläbt händ wi da so waansinnig vill flüüger obäduräflüügäd mä muäs angscht haa
d1205-T1338,dass öppis passiärä täät und
d1205-T1339,das mär aagriffä würd vo tütschland und gliichziitig aifach z wüssä dass jò dass schwiizer fabrikä
d1205-T134,dä hitlòr hät platt äwäg ggsait da gòt òi nünt aa da isch ä innäpolitischi aaglägähait
d1205-T1340,zum bischpil
d1205-T1341,vilicht münd dä tütschä sachä lifärä
d1205-T1342,und isch das nöd äs unguäts gfüül ggsi das mä gfundä hät jò mä wett denä gar nüt mee
d1205-T1344,än unguuts gfüül mä hät hät hald
d1205-T1345,mä isch sich halt bewusst ggsi da miòr
d1205-T1346,für das wa miòr schaffäd erschtäns ämòl üsäri arbäitschräft chönd beschäftigä
d1205-T1347,und zu dem härä sibämòl me romatärial übòrchömäd
d1205-T1348,mhm
d1205-T1349,wemmòr ka romaterial ka hettäd hettä mòr arbäitslosi ka und hettäd soziali problem übòrchò und
d1205-T135,und äso isch äs zuägangä und so hät s mösä zuägò bis zum
d1205-T1350,mhm
d1205-T1351,jò dä ggsundä mänschävòrschtand hät äinfach mösä sägä
d1205-T1352,da wa dä bundäsròt gmacht hät isch damals absolut i där òrnig ggsii odòr
d1205-T1353,mä hät äinfach mösä übòrläbä mä hät mösä chönä übòrläbä
d1205-T1354,und s isch amänä fadä kangät damals
d1205-T1355,mhm
d1205-T1356,wiä händ si s ändi vom chriäg ärläbt
d1205-T1357,s änd vom chriäg
d1205-T1358,jò mòl
d1205-T1359,wo diä flüchtlingschtröm obän iächò sind
d1205-T136,bis am füfäviärzgi dä letschtä tropfä vo däm hitlòrkelch uskoschtät ggsi isch da isch aso grauähaft ggsi
d1205-T1360,und äbä diä
d1205-T1361,diä das träffä vo dänä bäidä genòräl zuä
d1205-T1362,und äbä dänn
d1205-T1363,diä kompanii wo dò bi üüs iiquartiärt ggsi isch odòr da isch sind so mini
d1205-T1365,wiä händ si ärfaarän aso dä dänn ain ziitpunkt gä wo mär ggsait hät so ez isch dä chriäg fäbii
d1205-T1366,wiä händ si da dävoo ärfaarä
d1205-T1367,jò vor alläm ämòl dass diä diä bombòrgschwadòr numän übòr s übòr s tach gflogä sind das isch ä groossi ärliächtòrig ggsi da isch jò
d1205-T1368,mä hät immòr än unguät gfüül gha gäll jedi nacht diä bombòrgsurr übòr s dòrf hä
d1205-T1369,und denn aml d idä
d1205-T137,aso si händ jòò ängi kontakt zu tütschland ghaa wiä mit irär väwantschaft
d1205-T1370,idä nòch wo mòl händ singä dä baanhof singä bombardiòrt
d1205-T1371,jò da hät klöpft dò z ramsä wiä wänn mòr sälbòr z singä wäräd uf diä sibä kilometòr
d1205-T1372,empfärnig und hät wibriòrt gäll
d1205-T1373,vòr alläm äbä das
d1205-T1374,säb hät män als ärliächtòrig empfundä da ka bombòr
d1205-T1375,mhm
d1205-T1376,gschwadòr me übòr s dòrf gfaarä sind säb isch also ä
d1205-T1377,kolosali ärliächtòrig ggsi mä hät also immòr angscht ka gäll
d1205-T1378,jò
d1205-T1379,jeztig tänk ich chömä mä mòl no uf dä punkt wo inä äs groossäs aaliggän isch wiä händ si diä hütigä diskussionä über
d1205-T138,wi isch das fü diä ggsi
d1205-T1380,diä ziit ärläbt was möchtäd si da däzuä
d1205-T1381,värzelä
d1205-T1382,zu wa für
