Filename,Transcript
d1189-T107,ich ha kain chindergartä prucht kai sunntiggsschuäl aber au würkli gar nüt ich
d1189-T1070,d luftschlacht um ängland
d1189-T1071,i d d höchi gangä
d1189-T1072,ond dur
d1189-T1073,und dänn isch dä rütli rapport
d1189-T1075,nai
d1189-T1076,viärzg ischäs ggsi
d1189-T1077,ond dänn isch
d1189-T1078,und dä dä gisõ hät dänn praktisch
d1189-T1079,det äs redüi
d1189-T108,bi da voll drinn ggsi
d1189-T1080,wobi das scho lang vorhär
d1189-T1081,hät das scho übrigäns isch das än ding ggsi
d1189-T1082,än oberscht gärmann
d1189-T1083,schtrafrächtsprofässer i basl
d1189-T1084,dä het di ganzi redüi gschicht
d1189-T1085,programmiärt
d1189-T1086,im uftrag vom gänäral nu zum häh näbät inä
d1189-T1087,dä rütlirapport isch jo cho
d1189-T1088,noch därä berüämtän erscht auguscht red
d1189-T1089,jo das waiss i nümä so sicher aso
d1189-T109,an auu warschinlich vill gleert däbii
d1189-T1090,das hät mä nu so vilicht ä chli ggsait
d1189-T1091,si s nöd ghört also
d1189-T1094,französisch
d1189-T1097,völlig apolitisch gläbt
d1189-T1099,abor vom rütlirapport händ si
d1189-T11,jo väbrännt und vätribän
d1189-T110,und d schuäl isch für mich ä furchtbari schtöörig ggsi
d1189-T1101,gwüsst und mä hät au chli glächlät das mer ggsait hät mä tuät di ganz
d1189-T1102,armee uf s glich dampfschiff
d1189-T1104,bömbäli wär si wär di ganzi laitig
d1189-T1105,zum täufel aso s isch aigentlich verrukt ggsi
d1189-T1106,aber warschinlich händ
d1189-T1107,warschinlich händ diä gwüsst
d1189-T1108,dass das vodä tütschän akzeptiärt
d1189-T1109,ich glaubä diä händ vill vill mee gwüsst als miär hüt
d1189-T111,ich bi ha dä ganz tag prüälät won ich i d schuäl ha müäsä und
d1189-T1111,demobilisiärä i därä
d1189-T1112,kritischä zit das hend si worschinloch
d1189-T1113,sogar als als aagnäm
d1189-T1115,ich sägä da ais wort
d1189-T1116,ä värschissäni situazion ggsi hä
d1189-T1117,ond
d1189-T1118,wom mä hät aifach und jetz hä und na hät s ghaissä jo
d1189-T1119,wiiterläbä
d1189-T112,nur i dä primarschuäl oder sind si schpöter au ungärn
d1189-T1120,und dänn hät s hä wundervolli episodä
d1189-T1121,hämmir bi dä zofinger
d1189-T1122,dä gottfrid tuttwiiler wo damals jo no än jungä maa also relativ jung
d1189-T1123,hät mä iigladä zur än vortrag
d1189-T1124,und han natüch han ich kais
d1189-T1125,video und käs protokoll
d1189-T1126,aber im chopf han i no ungfär d quintessänz
d1189-T1127,diä schwabä sölläd nu cho
d1189-T1128,mir gschäftäd dänn scho mit denä
d1189-T1129,äso gschid wi diä simmer dänn ä no
d1189-T113,id schuäl gangä
d1189-T1130,und das hett jo dä tuttwiler au gmacht
d1189-T1131,und hett s ä chönä
d1189-T1133,und das isch warschinlich hät dä ggsait
d1189-T1134,was öiseri induschtrii hüt und d
d1189-T1135,bankä alli au tänkt händ aber si händ s nöd so lut ggsait
d1189-T1136,dänn gschäftemer halt mit denä
d1189-T1137,aber aifat
d1189-T1138,s hät jo kä anderi waal gä mä hät jo nu no chönä
d1189-T1139,äs heldätum mit eggla ä
d1189-T114,dänn isch där eggsischtänzkampf
d1189-T1140,als alternativä darschtellä hä
d1189-T1141,und dänn isch s halt äso väbröösmälät witergangä
d1189-T1142,und das waiss i no
d1189-T1143,für d schwiz im momänt ä grossäs ufschnufä
d1189-T1144,im ainäviärzgi wo s nach russland losgangä isch
d1189-T1145,mhm
d1189-T1146,händ si irgend ä finanzielli ibuäss gschpürt
d1189-T1147,will si so lang händ müäsä im diänscht
d1189-T1148,sii odor
d1189-T1149,si händ jo ainäwäg schtudiärt aso si
d1189-T115,aso nu noml gschwind wägä dä primarschuäl das
d1189-T1151,abhängig ggsi vo
d1189-T1153,ähä aso da muäs i ez ufpassä ich glaub im ainäviärzgi
d1189-T1154,isch
d1189-T1156,iigfüärt wordä
d1189-T1157,als groossä glu
d1189-T1158,gägänüber am erschtä chriäg wo das nüd ggsi isch und wo warschinlich
d1189-T1159,dä gänäralschtraik ghulfä hät uslösä will d lüt
d1189-T1160,tazächlich fasch värhungärät
d1189-T1162,ä isch das hät mä dem di schpize genommen
d1189-T1163,iich
d1189-T1164,ich s ich sägä ich ha mich nöd
d1189-T1165,kümmärät um das diräkt
d1189-T1166,ich ha aifacht gschpürt das min vatter jo warschinlich
d1189-T1167,i därä firma cha bliibä und dass diä firma git aber ich ha mir nöd grossi gedankä gmacht
d1189-T1168,ha noo mich furchtbar gärgärät won ich ha müäsä
d1189-T1169,schtüürä zalä dreiäviärzg frankä nünzg
d1189-T117,grässlich ggsi im grund gna mä händ
d1189-T1170,anwartschafts wüssäd si ä
d1189-T1171,di mögliche anwartschaft das ich vo mim vatter ä chli öppis gerbt hetti
d1189-T1172,han ich mösä värschtüürä im militär das hät mich
d1189-T1173,galgävärrukt gmacht
d1189-T1174,ä i därä situazion aber da isch
d1189-T1175,hät iri muäter angscht gha um sii wänn si im diänscht ggsi sind
d1189-T1176,waiss äs nöd warschinlich scho häh
d1189-T1177,händ si sich chönä mäldä zwüschät inän also mä hät
d1189-T1179,telefon gha oder so oder hät mä gschribän eener
d1189-T118,jedä tag hät s uf d finger gä mit äm meeroor
d1189-T1181,ond dänn mönd si au sägä main ich bi ebä halt
d1189-T1182,glii wider hai cho
d1189-T1184,aso ämal waiss ich im
d1189-T1185,isch öppän im ainäviärzgi ggsi
d1189-T1186,wo min vatter mich bsuächt und mini ggusiinä wo dänn grad
d1189-T1187,irä vatter värloorä hät da isch m da
d1189-T1188,in ziäfä
d1189-T1189,das ggsi da waiss ich no das mer das mal d eltärä ufgrukt sind oder
d1189-T119,und wän ich mir überleg worumm ischäs warschich wägäm ungenügend ggsi
d1189-T1190,afacht öpper vo dihai susch han ich
d1189-T1191,dä kontakt mit dihaim gha und dänn bisch s wöschsekli das isch diä groosse värbindig ggsi
d1189-T1192,mit em schoggiding wo s no vilicht gää hät drinn
d1189-T1193,wänn s wider suuber umä cho isch
d1189-T1194,mhm
d1189-T1195,da hät öppä di tütsch armee hät ja zum bischpil
d1189-T1196,immer uf aigeni ding gläbt aso diä händ ä iri
d1189-T1197,chriägswäschereiä gha diä händ
d1189-T1198,dihaimä nüt bruucht däfüür händ si dänn zum bischpil
d1189-T1199,hend wänn si inäs aso in äs dorf kontamänt
d1189-T120,mä isch nöd böös ggsi mä isch nöd fräch ggsi s isch
d1189-T1200,hät d bevölkerig ooni murrä mösä zalä für d armee
d1189-T1201,und d schwiz hät natürli immer zallt da isch
d1189-T1202,d furiärufgab ggsi mit dänä baizän abzrächnä und
d1189-T1203,ja und det ano öppis aso aso
d1189-T1204,ich bi ja vill im luzärnischä ggsii
d1189-T1205,au im dä weekaa no
d1189-T1206,und au nachär also baselland det
d1189-T1207,d bevölkerig waansinnig
d1189-T1208,geduldsam und
d1189-T1209,und liäbänswürdig mit öis
d1189-T121,aifach völlig sinnlos ggsi
d1189-T1210,mä hät aigetlich niänä
d1189-T1211,piinlichi situazionä ärläbt
d1189-T1212,isch iri schwöschter irgendwiä mol mit dä äfabe in berüärig
d1189-T1214,fründ ä fründin vo miär
d1189-T1215,ä damaligi
d1189-T1216,diä isch det im diä hät amig glaub
d1189-T1217,töfän ufä chnopf drukä wänn d sirenä glüütä ä ä
d1189-T1218,blasä händ z nacht i basl das
d1189-T122,und das im raiche peschtalozzis
d1189-T1220,si händ ggsait mä hät gwüsst dass ä d armee
d1189-T1221,d schwiz no würdi ainigermassä hebä
d1189-T1222,wi händ denn sii als sanitäzkorporal
d1189-T1223,ä dä usrüschtigszuäschtand dä usbildigszuäschtand
d1189-T1224,beurtailt si händ ja
d1189-T1226,do muäs i halt a sägä mä hät sich nöd
d1189-T1227,soo vill gedankä gmacht mä hät jo natülich ä
d1189-T1228,ich waiss no i han än fründ gha
d1189-T1229,en schpötärä zanarztprofässr dä hät ämal dä schön saz ggsait
d1189-T123,und i därä humanistischä schtat basl aigetich än schandfläk
d1189-T1230,wo aigene flugzöige feelen werden si ersezt durch manneskraft
d1189-T1231,da isch natürlich das isch d schtimmig ggsi mä hät aigetlich wüssäd si d basl fasnacht
d1189-T1232,zünisch mä hät sich so mä hät im grund glachät über öisi tragbar und alläs
d1189-T1233,aber gäll da häsch halt nüt bessers nöd ez simmer halt da und fertig hä
d1189-T1234,mhm
d1189-T1235,aber jez waiss ich natürli dass mir
d1189-T1236,zimmli under under em schtrich ggsi sind i der usrüschtig
d1189-T1237,i dä schtimmig mössti mä sägä
d1189-T1238,verheltnismässig guät
d1189-T1239,alsoo überhaupt das wort defetismus
d1189-T1240,hett ich niä ärläbt und
d1189-T1241,grad i dem thema di berüämti gschicht vom heldätum
d1189-T1242,das hät s scho gää aber nöd i där armee
d1189-T1243,usser bi dä flüger wo det ämal ä paar schwoben abeghollt händ
d1189-T1244,hät jo s heldätum händ d frauä
d1189-T1245,landwirtschaft induschtrii und
d1189-T1246,ali manän über füfzgi wo krampfät händ
d1189-T1247,u irsinnig und das isch au öppis wo diä härrän amerikaner niä begriffä händ das mir det
d1189-T1248,würkich dräkig händ müsä chrampfä
d1189-T1249,nöd mir soldate aber diä diä wo dihaim ggsi sind und
d1189-T125,schpöter sind si denn is
d1189-T1250,diä mainäd immer no miär hebäd do mid goldgschäft härrlich und in froiden gläbt
d1189-T1251,das das hät mi dänn eerlich färrukt gmacht da isch ä saubandi
d1189-T1252,woo natülich si händ s halt a ned gwüsst hä
d1189-T1253,waiss nöd wi si drübär tänkäd
d1189-T1254,wänns
d1189-T1255,das zurufen zur umkheer zu bewegen
d1189-T1256,hät natüli dä wo dä befeel gschribä hät genau gwüsst was das für än unsinn isch
d1189-T1257,aber hät dänn mösä worte finden
d1189-T1258,um dä befeel vo obänabä
d1189-T1259,klar
d1189-T1260,witerzgää das isch übrigens
d1189-T1261,dä scheff ggsi vom rächtsdiänscht vo dä ziba aso isch kän tummä ggsi
d1189-T1263,und dänn isch es aber nomol
d1189-T1266,häh ja
d1189-T1267,wänn si im diänscht ggsi sind
d1189-T1268,diä diänschtä wo si als langwiligi täg bezaichnät händ
d1189-T1269,wiä sind eer denn aigetloch underbracht ggsi
d1189-T127,cho da hät denn mal diä prüglärei ufghört
d1189-T1270,am aafang
d1189-T1271,im im schtrolager idän erschtä wuchä
d1189-T1272,und dänn hämmeer als underoffiziär bald ämal
d1189-T1273,privatquartiär gha da hand halt d lüt iri
d1189-T1274,zimmer better zur verfüägig
d1189-T1276,d manä sind im schtroo
d1189-T1278,mate sind i de turnhallä oder irgendwiä
d1189-T1279,sind si
d1189-T128,und
d1189-T1280,und das isch ano än punkt wo mä wo mer do hät s ghaissä hät d flüchtling seiged hebd schlächti underkünft gha
d1189-T1281,ägä mir händ schlächteri underkünft gha als öisi flüchtling nachär hä
d1189-T1283,mhm
d1189-T1284,und wi sind si denn väpflägt ggsi
d1189-T1285,ja das isch ä raffiniärts sischtem ggsi
d1189-T1286,am aafang da bän ich ebä no underoffiziär ggsi da hettäd d offiziär i dä baiz gässä
d1189-T1287,vom baizer kochät und dänn isch bald ämal dä
d1189-T1288,dä befeel cho d offiziär müänd s gliichi
d1189-T1289,ässä wiä d soldatä
d1189-T129,aigenartig dass wämmer jo z züri mumä das sägä
d1189-T1290,isch das än befeel vo ganz
d1189-T1292,uf
d1189-T1294,nöi gfasst hät
d1189-T1295,das isch öppä gliichzitig ggsi das isch ganz öppis wichtigs
d1189-T1296,wo mä s alkoholdelikt
d1189-T1297,bis det härä isch s alkoholdekikt
d1189-T1298,ä kawalirsdelikt ggsi
d1189-T1299,är isch halt bsoffä ggsi und so witer also chunnter weniger hindärä
d1189-T13,psüchiater
d1189-T130,vier jar primar acht jar gimi
d1189-T1300,und dänn hät mä ggsait
d1189-T1301,diä fäschterei wo s dänn au ge hät muäs ämal ufhörä
d1189-T1302,und jez wirt dä akohol missbruch
d1189-T1303,dolus ewentualis also
d1189-T1304,fascht als dolus kännäd si där usdruk
d1189-T1305,mä nimmt äs risiggo bewusst i chauf
d1189-T1306,alsoo mä suuft und isch uf dr wach ä
d1189-T1307,und das hät dänn ganz gewaltig bessärät und d lüt händ ä kä gäld me gha zum fäschtä
d1189-T1308,mhm
d1189-T1309,susch amig s auto vom bell isch amig vo dr mezgerei bis i di vorderschtä liniä fürä
d1189-T131,ond ich han das isch
d1189-T1310,denä go delikatessä go lifärä
d1189-T1311,das isch ä ganzäs jor gangä wäräd demm mä d feschtig aso
d1189-T1312,d bunker bout hät
d1189-T1313,und won ich dänn i d infanteri cho isch das alläs scho wäg ggsi
d1189-T1314,und dänn hätman also mir händ
d1189-T1315,scho irgendwiää vilicht äs tischtuäch gha und und und gschirrtäller
d1189-T1316,und händ ebe s glich menü gha und öbmä dänn no dä schwarz kafi und dä
d1189-T1317,desser das isch dänn privat gangä
d1189-T1318,abor si sind
d1189-T1319,hmhm
d1189-T132,humboltsches sischtem ggsi
d1189-T1320,jez loifts wider isch guät
d1189-T1321,ä d verpflägig isch
d1189-T1322,äsoo ggsii das ich im rüggbligg
d1189-T1323,niä s gfüül gha ha vo hunger
d1189-T1324,jez chunnt aber öppis däzuä dass ich i säbär zit assischtänt ggsi bin
d1189-T1325,i bülach und si chönd sich vorschtelä där ainzig
d1189-T1326,ledig assischtänt in jüngeren jaaren isch natürli nöd
d1189-T1327,plaaget wordä sondern da isch mer ender verwönt wordä hä
d1189-T1329,chan ich det nöd objektiv ussägä
d1189-T133,ider blüätezit hämmer ider wuchä sibä schtund
d1189-T1330,wiä s dihaim ggsi isch ich bi immer entweder oder ggsi
d1189-T1331,endweder im nä schpitaal
d1189-T1333,m vomm ich ha jo s schtaatsexamä han ich jo im
d1189-T1334,viärzgi gmacht im härbscht
d1189-T1335,und vo det äwäg ä isch mä entweder assischtänt ggsi oder
d1189-T1336,oder ja das haisst äs jaar bin i no
d1189-T1337,ämol bin i äs jaar z basel ggsi do han i dihaim gläbt aber das isch aso
d1189-T1339,problem
d1189-T134,griächisch gha und acht schtund latinisch
d1189-T1341,händ si iri dissertazion gmacht
d1189-T1343,a da hät mär ka ja wüssäd si das isch
d1189-T1344,das hät ja vor em chriäg scho agfangä
d1189-T1345,das mä das so feschtglaid hät
d1189-T1346,das isch ding ggsi
d1189-T1347,gschruubeti chnochäbrüch
d1189-T1348,nach zeen jaaren aso s diä sind operiärt wordä
d1189-T1349,imm drissgi
d1189-T135,alläs ander isch chindergartä ggsi
d1189-T1350,ainädrissgi und ich ha diä dänn im viärzgi
d1189-T1351,ainäviärzgi mösän undersuächä
d1189-T1352,und da isch mini arbät ggsi
d1189-T1353,da händ si sich mittän im chriäg denn ä schpezialisiärt
d1189-T1354,als arzt
d1189-T1355,nai do do bin ich ja no
d1189-T1356,aafängs
d1189-T1358,ggsi und
d1189-T1359,nai ich ha aifacht ich ich ich han im achtädrissgi han ich s
d1189-T136,und ich ha ich ich bi
d1189-T1360,das praktische halbe jaar
d1189-T1361,also womä nanig färtig isch aber scho
d1189-T1362,ä halbs jaar uf dä klinik schafft bin ich uf dä chirurgi basel ggsi und ha det scho
d1189-T1363,min technischä
d1189-T1364,ding gä han ich bin isch mir das seer entgägä cho
d1189-T1365,und ha ser ä netts verheltnis gha mit dem profässer wo das
d1189-T1366,und de hät aifach gad das parat gha aso schpillt ailich kä so ä rollä
d1189-T1367,als als arzt händ si au mitübercho wi di higienischä vähältnis ggsi sind
d1189-T1368,id im aktivdiänscht wi isch denn das ggsi hät mä überhaupt
d1189-T137,immer überforderät ggsi und s isch äs wunder
d1189-T1370,das scho also also mä händ niiä jo zu
d1189-T1371,zu miner zit sind jo diä berüämtä ölsoldatä
d1189-T1372,unglück passiärt aber das isch jo än
d1189-T1373,wüüschtes versehen ggsi wo mä
d1189-T1374,chüälöl vo dä
d1189-T1375,maschinägweer zum
d1189-T1376,chässchnittä machä bruucht hät
d1189-T1377,das isch det aber dänn mä das isch än unglüksfall muä mä sägä aber
d1189-T1378,das mä irgendwiä
d1189-T1379,wägä wasserverschmuzig nai das hät funkzioniärt aber das isch s
d1189-T138,das ich nöd mee verchlämmt wordä bi i mi läbä
d1189-T1380,zivilnez wo guät ggsi isch
d1189-T1381,hät mor chönä tuschä
d1189-T1383,sältä ich waiss also ich waiss das gsend si das waiss ich nümä
d1189-T1384,und do chunnt mir än wundervollä schpruch in sinn
d1189-T1385,won ämal än hügienäprofässr
d1189-T1386,gschilderet hät wis halt zum tail
d1189-T1387,wänn mä s nach där hügienä nimmt
d1189-T1388,hundsmiserabel seg dä maine damen und härren
d1189-T1389,das ist nun der mittlere dregg in dem wir und woolfüülen
d1189-T139,will ich äsoo ailich immer ufdä zilinder übercho ha aber
d1189-T1390,und das isch für mich wiä
d1189-T1391,fasch ä chli än offäbarig ggsi wänn mä das übertrait
d1189-T1392,uf s übrigi läbä
d1189-T1393,wüssäd si waisse weste und do ganzi unsinn
d1189-T1394,där mittlere dregg in dem wir uns woolfüülen und dänn
d1189-T1395,chunnt s drufaa dass där ainzelni sait aber
d1189-T1396,ich will mal luägä
d1189-T1397,meik the best of it
d1189-T1398,i miner schpartä hä das gilt für dä
d1189-T1399,induschtriidirkäter vo dä bank fü dä für
d1189-T14,de hät sicher öppä sächs sibä chind gha dä isch tägg aifach fasch vo aim tag uf der ander isch
d1189-T140,uf ä mänschlichi art und wiis
d1189-T1400,all diä schpizälüüt
d1189-T1401,müänd sich dessä bewusst si
d1189-T1402,und je besser si s wüssäd desto besser isch äs
d1189-T1403,wenn si im diänscht ggsi sind was händ si z abig gmacht händ si gläsä oder sind
d1189-T1406,und isch vilicht au müäd ggsi
d1189-T1408,ich ez mus i mal sägä ich bi
d1189-T1409,aigentlich fasch än abschtinänt
d1189-T1410,aber nöd us überzügig
d1189-T1411,sondern ich has aifacht nöd vätrait und ha det a no ich bi mit ärä
d1189-T1412,planndä gälsucht iigrukt du ich han also viär monät lang
d1189-T1413,isch s miär niä wool ggsi
d1189-T1414,und a niä ganz chrank ekelhafti zit ggsi ä no zu allem anderen anä
d1189-T1415,mhm
d1189-T1416,ond das suufen isch für mich käs problem nöd ämal bi dä zofinger ggsi
d1189-T1417,so das ich also fascht als abschtinänt gläbt han drum han ich dänn diä fäschtereiä
d1189-T1418,im militär äfacht
d1189-T1419,diä sind a mir vorbii gangä und zum glük
d1189-T142,hät iri schwöschter a törfä is gümnasium
d1189-T1420,bin i niä imänä blödä schtaab ggsi
d1189-T1421,wo där alt hät welä kommärsbetriib machä
d1189-T1422,mhm
d1189-T1423,namentlich i dem
d1189-T1424,füsiliärbatalion han ich ä wundervolli tailig gha
d1189-T1425,da hät s ja än batalionsarzt gä
d1189-T1426,und än zugetailtä
d1189-T1427,und dä batlionsarzt dä hät zum schtab ghört
d1189-T1428,und da isch än liäbä tüp ggsi aber
d1189-T1429,im grund ä chli än vächlämmtä landsknächt
d1189-T143,nai si hät was mer hüt glaub i
d1189-T1430,und dä hät das und dää
d1189-T1431,also hät mä natürlich z abig mösä liäder
d1189-T1432,bataliöndler isch det än inschtrukter ggsi
d1189-T1433,hoch auf dem gelben wagen und
d1189-T1434,di nacht ischt oone ende und all dä blödsinn mösä singä
d1189-T1435,ond und am andere wider dägliichä tuä mä sei jo dänn gliich fit
d1189-T1436,und ich bi im schärmä ggsi mich hät mär binärä
d1189-T1437,kompanii glaa wo das nöd üblech ggsi isch
d1189-T1438,und ich ha di ganzä viär jaar won ich det bin ich bi denä ggsi und
d1189-T1439,das isch ailich mini wält ggsi
d1189-T144,frauäbildig würd nännä
d1189-T1440,und diä isch änart intakt ggsi dä
d1189-T1441,ich waiss där aint isch
d1189-T1442,där aint isch än bänkler ggsi der ander isch
d1189-T1443,än leerer ggsi und ainä
d1189-T1444,isch schpööter induschtriima ggsi und ainän isch
d1189-T1445,iih dä isch dänn schprachprofässr wordä
d1189-T1446,m mit denä bin ich seer guät uuschoo und
d1189-T1447,bi det au gelitten ggsi hä
d1189-T1448,was für chrankätä händ si denn am maischtä müäsä behandlän im militärdiänscht
d1189-T1449,aigetlich käni mä hät offäbar
d1189-T145,und isch dänn fürsorgeri wordä
d1189-T1450,chuum grippefäll gha
d1189-T1451,am maischtä is gwicht gfallän isch dä d impfig ggsi
d1189-T1452,tüfus tetanus
d1189-T1453,partifus tipete
d1189-T1454,jo womä würklich zum tail höch fiäber gha hät
d1189-T1455,und
d1189-T1456,ja nai cha cha sägä fascht nüt
d1189-T1457,han i also dänn mol am afang das isch mir dänn seer zu schtattä cho
d1189-T1458,imänä manöver am pass wang
d1189-T1459,bim letschtä puurähuus hät s ghaissä los dä im wachmaischter dem isch gar nöd guät
d1189-T146,hät dänn aber bald ghüratä si wär sicher kän intelektuellä tüp ggsi
d1189-T1460,dänn isch det ainä ghokt chridäwiiss
d1189-T1461,buuch wiän äs brätt dänkt jedä sekundarschüälär hät gwüsst
d1189-T1462,da muäs mä handlä zum glück äs telefon
d1189-T1463,dänn ich bi nu no mit aim saniteter ggsi mitärä halbä baarä
d1189-T1464,der vorschtellä was das ggsi wär
d1189-T1465,ooni lüt über kilometer du mä wäräd worschinlich nümä
d1189-T1466,ä abächo mit dem
d1189-T1467,mhm
d1189-T1468,s telefon und s auto und i
d1189-T1469,inät ärä schtund isch dä ufem operazionstisch i i braitäbach ggsi und hät
d1189-T147,und ich bedingt ich mainti ich hetti jezt
d1189-T1470,und hät dä magädurchbruch gha
d1189-T1471,und isch wäg denä
d1189-T1472,guätän umschtänd äwäg cho und ich bi dänn ä bizli als
d1189-T1473,där hailende gott daagschtandä
d1189-T1474,mä hät dänn äso s hät dänn sogar legändä gää
d1189-T1475,hhüber dä situazion völlig komisch und
d1189-T1476,völlig näb dä schuä hä
d1189-T1477,mhm
d1189-T1478,aber i ha aifach glük gha hä
d1189-T1479,mhm
d1189-T148,äs fläär fü di tütschi schprach
d1189-T1480,blotärä wird s worschinli gä
d1189-T1482,aso das isch fü mich no fasch än alptraum
d1189-T1483,im ainäviärzgi hät
d1189-T1484,devisä ghaissä laufä leerä
d1189-T1485,s ganz viärzgi hät betoniärä ghaissä
d1189-T1486,i dem basler regimänt also
d1189-T1487,fäldmässigi bunker bouä
d1189-T1488,und da isch natüch dänn
d1189-T1489,goor vodän offiziär chli verwarlost will si aifach nüt z tuä gha händ und
d1189-T149,schribän au gärn öppän ämal
d1189-T1490,bouarbaiter sind di grossä mannä ggsi
d1189-T1491,und dänn hät das ja uufghört
d1189-T1492,mit der maschinoliniä wo mer ggsait aso das isch nöd s s gääl vom ai
d1189-T1493,und das isch jo öppis won ich wo mä hüt mus sägä
d1189-T1494,völlig unverschtändlich was di franzosä gmacht händ
d1189-T1495,sich vetrout inä feschtig wo mä mit wiissä mäntel
d1189-T1496,und äm gschpiztä bleischtift umägloffän isch
d1189-T1497,und und däbi hät nödämol s tach ghebät wo aagriffä händ
d1189-T1498,und d ussävärtaidigung händ s total ao
d1189-T1499,das isch nun aso än chunschfääler im quadrat ggsi hä
d1189-T150,vollkommeni aichlä i französisch änglisch i allnä frömdschprachä
d1189-T1500,jez hinädri ggse
d1189-T1501,mhm
d1189-T1502,und do waissi no guät wi s bi öis ghaissä hät
d1189-T1503,dä bungger isch nüt wärt wänn d ussävärtaidigung nöd schtimmt
d1189-T1505,und dänn hät s ghaissä und jez laufä leerä
d1189-T1506,und do isch dänn dä härr frei unerbittlich ggsi und jeedän obig han ich viärzg lüüt
d1189-T1507,vo der visitä gha und jedä zwait
d1189-T1508,hät äs paar metalligi iilagä im d
d1189-T1509,bruschtäschä gha won äm wee taa händ won är nöd hät chönä laufä
d1189-T151,ha mich a niä bemüät drumm isch aso furchtbar
d1189-T1510,und ich han mösä zwüschän hammer und amboos
d1189-T1511,marschdischpäns usschprächä
d1189-T1512,bis mi dä dä kadi värrukt gmacht hät
d1189-T1513,oder s ä s ä s
d1189-T1514,s gmöögg vo dä soldatä wo im grund
d1189-T1515,di ainä händ natüch au nöd welä laufä aber s sind dänn laischtigä ggsi
d1189-T1516,vo viärzg kilometer aa ufwärts im tag mit dä
d1189-T1517,mit vilicht fascht drissg kilo päk
d1189-T1518,das sind dänn schwääri laschtä ggsi
