Filename,Transcript
d1082_3-TLI_178,glas und spiegel
d1082_3-TLI_179,und schöne gestelle und er
d1082_3-TLI_18,und haben halt gleich gleich verdunkelt oder sind
d1082_3-TLI_180,eine dekoration
d1082_3-TLI_181,also ich habe ihm geparter habe ich meldetwaren gehabt
d1082_3-TLI_182,und stickereien und stoff
d1082_3-TLI_183,und das ist etwas gewesen wo für mich
d1082_3-TLI_184,gewesen ist also total andere welt
d1082_3-TLI_185,alles in der schule und ja gefunden ich habe das gar nicht streng
d1082_3-TLI_186,man haben genug personal gehabt
d1082_3-TLI_187,das ist sehr darauf wert gelegt worden wie man die leute
d1082_3-TLI_188,bedient und der jelmoli ist bekannt gewesen
d1082_3-TLI_189,dass man da ein erstklassige lehre macht
d1082_3-TLI_19,haben einfach im dunkeln geschafft bei kerzenlicht weitergemacht oder so da
d1082_3-TLI_190,man haben viel viel verkaufsschulungen gehabt
d1082_3-TLI_191,das ist auch sehr darauf wert gelegt worden
d1082_3-TLI_192,wie man das selber präsentiert
d1082_3-TLI_193,wir haben allerdings die lehrtochtern haben alle so eine
d1082_3-TLI_194,schwarze glanzige schoss angehabt
d1082_3-TLI_195,und die schwarz glanzig schoss eine haben wir geschenkt übergekommen
d1082_3-TLI_196,und die andere haben wir dann eine glaube müssen die hälfte zahlen
d1082_3-TLI_197,ja so ich so
d1082_3-TLI_198,bin sehr stolz gewesen und ich habe gefunden
d1082_3-TLI_199,wohl ich bin da etwer
d1082_3-TLI_2,das ist man hat ein
d1082_3-TLI_201,wie lange hat die lehre dauert?
d1082_3-TLI_202,zwei jahren
d1082_3-TLI_203,und nachher haben sie glaube ich
d1082_3-TLI_205,ich habe dann habe ich dann noch im sankt annahof
d1082_3-TLI_206,habe ich noch geschafft
d1082_3-TLI_207,ja
d1082_3-TLI_208,und der sankt anhinhof ist noch relativ fortschrittlich gewesen
d1082_3-TLI_209,dann ist man im fall-ha-tehensel eingetreten
d1082_3-TLI_21,und mein seien nicht dass das das stimme einfach nicht und
d1082_3-TLI_210,dann verband
d1082_3-TLI_211,ja und ich ja ja also ich habe dann geheiratet neunzehnhundertneunundvierzig
d1082_3-TLI_212,und dann habe ich also
d1082_3-TLI_213,im dezember ist dann das kind auf die welt gekommen wo ich zwanzigenhalb gewesen bin
d1082_3-TLI_214,und also der mann
d1082_3-TLI_215,ist natürlich auch total überfordert gewesen als einundzwanzigjährigen mann
d1082_3-TLI_216,ja und ich man haben müssen daheim wohnen bei ihren bei meiner mutter einer
d1082_3-TLI_217,unvorstellbaren enge
d1082_3-TLI_218,und meine mutter hat eigentlich
d1082_3-TLI_219,nicht verstanden dass ich jetzt
d1082_3-TLI_22,mein mein wollen mich verdunkelt unter kenne ihn umbestanden
d1082_3-TLI_220,also da eigentlich überhaupt
d1082_3-TLI_221,schon so einen
d1082_3-TLI_222,inhingekommen bin aber
d1082_3-TLI_223,ich habe unbedingt das kinder wollen
d1082_3-TLI_224,und ich habe einfach wollen eine geborgenheit und wollen etwas für
d1082_3-TLI_225,endlich einmal etwas für mich
d1082_3-TLI_226,das ist so etwas ganz merkwürdiges gewesen
d1082_3-TLI_227,wo ich heute heute nicht verstehen aber
d1082_3-TLI_228,das ist etwas biologisches gewesen
d1082_3-TLI_229,ich habe das einfach wollen ich habe auch der mann wollen
d1082_3-TLI_23,es hat ein paar private gegeben wo sich dann angeschlossen haben
d1082_3-TLI_231,dann habe ich in einem tanzlokal kennengelernt
d1082_3-TLI_232,es ist früher sehr viel getanzt worden
d1082_3-TLI_233,und das ist so etwas gewesen wo üblich gewesen ist
d1082_3-TLI_234,ja im tanzlokal das tanzenlokal hat trocadero
d1082_3-TLI_235,geheissen und der mann hat mir gefallen
d1082_3-TLI_236,ja und dass er nach der lehre jetzt einfach auch keine arbeit gehabt hat
d1082_3-TLI_237,das sind eben die amerikanischen
d1082_3-TLI_238,produkt kommen die bansprodukt und
d1082_3-TLI_239,dann hat er halt auch keine arbeit gehabt
d1082_3-TLI_24,und einfach nicht verdunkelt haben dann
d1082_3-TLI_240,und sind
d1082_3-TLI_241,unvorstellbar arm gewesen
d1082_3-TLI_242,in deren
d1082_3-TLI_243,ja also
d1082_3-TLI_244,was hat er gelehrt
d1082_3-TLI_245,er hat portfeier gelehrt
d1082_3-TLI_246,und hat aber sozusagen nie können auf dem beruf schaffen
d1082_3-TLI_247,hat er dann nachher noch arbeit gefunden
d1082_3-TLI_249,so einer kartonagenfabrik und
d1082_3-TLI_250,und einmal bei den im sommer einmal bei der stadt auf
d1082_3-TLI_251,im strassenbau
d1082_3-TLI_252,ja er hat schon noch irgendwie arbeit gefunden aber
d1082_3-TLI_253,eigentlich
d1082_3-TLI_254,ja
d1082_3-TLI_255,wie lange haben sie es denn da
d1082_3-TLI_256,so auf engem raum alle miteinander ausgehalten
d1082_3-TLI_257,ja eigentlich eben nicht gut
d1082_3-TLI_258,also das ist so gewesen das dann
d1082_3-TLI_259,also man haben dann schon ein kleines zimmer für uns gehabt
d1082_3-TLI_26,also wir haben nicht können
d1082_3-TLI_260,und mein bruder ist dann ausgelernt gewesen
d1082_3-TLI_261,er hat einen kaufmannische lehre gemacht
d1082_3-TLI_262,und er hat sich dann selbstständig gemacht er ist dann eines zimmer
d1082_3-TLI_263,und eines zimmer ist immer vermietet geblieben in der wohnung
d1082_3-TLI_264,also wir haben also wirklich
d1082_3-TLI_265,auf engstem raum gelebt
d1082_3-TLI_266,das heisst ich bin natürlich
d1082_3-TLI_267,nach etwa zehn wochen wieder gan schaffen
d1082_3-TLI_268,und zwar habe ich auch müssen gan schaffen
d1082_3-TLI_269,sonst hätte ich das verloren
d1082_3-TLI_27,das in unserer lage haben wir sowieso nicht können
d1082_3-TLI_270,ja vielleicht bin ich schon nach acht wochen wieder gegangen
d1082_3-TLI_271,in sankt annehof
d1082_3-TLI_272,wenn wir wieder gegangen ist gan schaffen
d1082_3-TLI_273,dann hat man auch dann beitrag übergekommen
d1082_3-TLI_274,das ist dort schon gewesen
d1082_3-TLI_275,dass frauen
d1082_3-TLI_276,man hat ihnen müssen eine gewisse zeit einen lohn zahlen
d1082_3-TLI_278,und dann bin ich halt wieder gegangen und
d1082_3-TLI_279,das kind haben müssen in die krippe das ist eine furchtbarer strasse gewesen
d1082_3-TLI_28,irgendwas spezielles
d1082_3-TLI_280,wo haben sie das in die krippe gebracht
d1082_3-TLI_281,die krippe ist in wipkingen gewesen am wipkingerplatz
d1082_3-TLI_282,das ist so viel ich weiss heute noch
d1082_3-TLI_284,ja und zu abend wieder abgeholt
d1082_3-TLI_286,je nach verhältnis
d1082_3-TLI_287,also freude haben das nicht gehabt an mir
d1082_3-TLI_288,weil ich bin dann immer die letzte gewesen
d1082_3-TLI_289,dann das sind meistens fabrikarbeiterinnen
d1082_3-TLI_290,wo früher kommen sind und die kinder auch früher gebracht haben
d1082_3-TLI_291,und ich bin halt dann die letzte gewesen dann hat etwer müssen dort bleiben
d1082_3-TLI_292,extra wegen mir weil ich das ist dann sieben worden
d1082_3-TLI_293,bis ich dann dort gewesen bin
d1082_3-TLI_295,also sie hat natürlich gleich noch einiges gemacht für mich
d1082_3-TLI_296,also man hat es ist schon nicht so dass sie
d1082_3-TLI_297,also ganz verärgert gewesen ist über meine situation
d1082_3-TLI_298,aber sie hat natürlich auch gefunden ich hat das eigentlich noch klein schöner können haben
d1082_3-TLI_3,das ist neutralität ist das gewesen
d1082_3-TLI_300,die beziehung ist also ganz
d1082_3-TLI_301,ja das ist vor allem aus finanziellen gründen wo kein geld ist im haus
d1082_3-TLI_302,fliegt die lieben bald zum fenster hinaus
d1082_3-TLI_303,und dann das grosse probleme ist natürlich auch gewesen
d1082_3-TLI_304,also ich habe natürlich unter kennen umstände nicht nochmal ein zweites kinder wollen
d1082_3-TLI_305,und in selbiger zeit
d1082_3-TLI_306,hat man kaum helfe gefunden
d1082_3-TLI_307,wie haben sie vehütet
d1082_3-TLI_309,das ist man hat nichts gehabt
d1082_3-TLI_31,mag ich meine nicht erinnern mh
d1082_3-TLI_310,zum verhüten ist ich ich hätte jetzt das nicht gewusst
d1082_3-TLI_312,und ich habe den mann auch gar nicht mehr wollen
d1082_3-TLI_313,ich ja ich habe noch gefunden ich will dann gar nicht mehr
d1082_3-TLI_314,das ist etwas problematisches gewesen
d1082_3-TLI_315,ich habe ja es ist sogar so gewesen
d1082_3-TLI_316,das ich gefunden habe das kind ist jetzt da und das ist mein mittelpunkt und
d1082_3-TLI_317,der mann interessiert mich eigentlich gar nicht mehr so gross
d1082_3-TLI_318,und er ist er ja es ist auch
d1082_3-TLI_319,dann so gewesen
d1082_3-TLI_32,ab wenn sie und vielleicht einrich umgebung
d1082_3-TLI_320,mein bruder ist dann in der sozialistisch gewesen
d1082_3-TLI_321,und er hat und ich habe gemerkt
d1082_3-TLI_322,das gehört ich eigentlich anhin
d1082_3-TLI_323,und das ist etwas wo ich
d1082_3-TLI_324,vermissen
d1082_3-TLI_325,habe dann aber gar e keine zeit gehabt
d1082_3-TLI_326,und ich habe meine haben dann gezügelt
d1082_3-TLI_327,also versucht zu leben in einer eigenen wohnung
d1082_3-TLI_328,an der gasometerstrasse
d1082_3-TLI_329,also eben mit meinem
d1082_3-TLI_33,dann plötzlich ein sieg von deutschland fü möglich oder sicher gehalten
d1082_3-TLI_330,mann und
d1082_3-TLI_331,also er im ist es natürlich auch
d1082_3-TLI_332,ja er hat dann eigentlich können ausgehen
d1082_3-TLI_333,und ich habe müssen daheim bleiben das ist also das üblichen gewesen
d1082_3-TLI_334,wie lange haben sie denn
d1082_3-TLI_336,ja das ganze hat etwa zwei jahre gedauert
d1082_3-TLI_337,und dann habe ich
d1082_3-TLI_338,eine bessere wohnung gefunden und das haus
d1082_3-TLI_339,hat am jalmoolle gehört
d1082_3-TLI_34,ja das blatt haben sich gewendet ungefähr
d1082_3-TLI_340,und dann bin ich dort anhin gezügelt noch mit einem und das ist ganz kurz gewesen
d1082_3-TLI_341,wo er noch mit dort gewohnt hat
d1082_3-TLI_342,ja und dann habe ich einfach gefunden also
d1082_3-TLI_343,jetzt ist schluss ich will dann mann nicht mehr
d1082_3-TLI_344,und ich bin dann zum friedensrichter
d1082_3-TLI_345,der friedensrichter ist im kreis vier gewesen und dann habe ich zu dem friedensrichter gesagt
d1082_3-TLI_346,also wesen ich komme das immer schlag über von dem mann
d1082_3-TLI_347,und auch sonst ich ich will einfach ich will dann mann nicht mehr
d1082_3-TLI_348,und dann hat dann zu mir gesagt
d1082_3-TLI_349,ja wissen sie das könnten wir die halbe stadt zürich scheiden
d1082_3-TLI_35,mitte neunzehnhundertvierundvierzig
d1082_3-TLI_350,also wegen dem müssen sie jetzt nicht
d1082_3-TLI_351,müssen sie jetzt nicht kommen
d1082_3-TLI_352,und er trinkt ja sonst nicht und er ist ja sonst einen ganz ein anständigen was ja noch gestimmt hat
d1082_3-TLI_353,ja und man hat ja fast immer geschafft er hat immer wieder die stelle gewechselt aber
d1082_3-TLI_354,im grunde genommen ja
d1082_3-TLI_355,ist er ist eiendlich gar nicht so
d1082_3-TLI_356,ja das ist so es hat viel so männer gehabt
d1082_3-TLI_357,das ist das ist ein übliches schicksal gewesen
d1082_3-TLI_358,das habe ich aber nicht luggelassen
d1082_3-TLI_359,und habe das gesagt nein das wird weitergezogen
d1082_3-TLI_36,dann hat man irgendetwas mitübergekommen
d1082_3-TLI_360,und habe das weiterzogen
d1082_3-TLI_361,dann ist das etwa sieben oder acht wochen gegangen oder noch länger
d1082_3-TLI_362,bis man dann endlich vor gericht haben können erscheinen
d1082_3-TLI_363,und dort sind sechs männer gesessen
d1082_3-TLI_364,und und ich ja ich habe das ich habe einfach gesagt ich
d1082_3-TLI_365,also für mich ist das
d1082_3-TLI_366,ja für mich ist es abgeschlossen und er hat nicht wollen scheiden
d1082_3-TLI_367,und dann haben wir nicht haben wir nicht können scheiden
d1082_3-TLI_368,also es hat dann ein sind dann noch bemerkungen gefallen
d1082_3-TLI_369,die hat doch ein anderen und so
d1082_3-TLI_37,von dem katastrofahlen rückzug
d1082_3-TLI_370,ja so in dem stil
d1082_3-TLI_371,ich bin dann sehr abwertend behandelt worden
d1082_3-TLI_372,und dann ist ja man haben nicht können scheiden
d1082_3-TLI_373,aber ich habe ich habe dann einfach nicht mehr wollen bin mit dem mann wohnen
d1082_3-TLI_374,und habe darum gesagt jetzt züglich züglich halt wieder heim zu meiner mutter
d1082_3-TLI_375,gottesnamen und
d1082_3-TLI_377,ja das wäre so das gewesen
d1082_3-TLI_378,und ich habe dann auch so
d1082_3-TLI_379,wie langsam probiert
d1082_3-TLI_38,und das ist dann verglichen worden
d1082_3-TLI_380,wieder ein klein ein bekanntenkreis aufzubauen eine eigenen
d1082_3-TLI_381,das ist dann noch so halbwegen möglich gewesen mit arbeitskolleginnen
d1082_3-TLI_382,und eben auch in das sozialistisch jugend bin ich dann auch einmal
d1082_3-TLI_383,wieder anno annes sie haben so treffen gehabt
d1082_3-TLI_384,das ist dort noch gewesen
d1082_3-TLI_385,wo das volksrecht gewesen ist dort haben wir soweit ich mich erinnern einen raum
d1082_3-TLI_386,gehabt das hat das roten zimmer geheissen
d1082_3-TLI_387,aber ganz sicher bin ich nicht mehr
d1082_3-TLI_388,das gefunden da höre ich anhin und
d1082_3-TLI_389,ja
d1082_3-TLI_39,mit dem russland feldzug also dass wo die wo
d1082_3-TLI_390,dann ist es dann langsam ein klein aufwärts gegangen
d1082_3-TLI_391,ja ja habe mich wieder wie man so sagt
d1082_3-TLI_392,habe mich wieder so langsam
d1082_3-TLI_393,habe gefunden das kann nicht mein leben sie und
d1082_3-TLI_394,und ich bei mir vorgekommen wie schon gestorben
d1082_3-TLI_395,also ich habe gefunden das kann nicht mein leben sie so ein
d1082_3-TLI_396,so ein so einen
d1082_3-TLI_397,es läuft es ist auch nichts gelaufen
d1082_3-TLI_398,das ist mit dem mann
d1082_3-TLI_399,er wäre gar nicht so
d1082_3-TLI_4,also dass man dass nicht wissen wo die grenzen ist
d1082_3-TLI_40,ja und das ist natürlich dann
d1082_3-TLI_400,ich muss sagen er im grunde genommen er ist ein
d1082_3-TLI_401,ein durchschnittliche man sie
d1082_3-TLI_402,ist man furchtbar langweilig gewesen
d1082_3-TLI_403,er hat auch nichts gelesen
d1082_3-TLI_404,und er hat auch
d1082_3-TLI_405,ja also nicht das gelesen wo ich habe wollen lesen
d1082_3-TLI_406,es es es ist einfach so gewesen
d1082_3-TLI_407,dass es das ich einfach gefunden habe das ist einfach nichts mehr
d1082_3-TLI_408,das ist ja
d1082_3-TLI_409,wie hat das leben alles alleinerziehende mutter so in der fünfzigerjahren
d1082_3-TLI_41,auch mit dem beräsineinlied man haben ist dann das bereinineinlied gesungen worden
d1082_3-TLI_410,ausgesehen für sie
d1082_3-TLI_411,ja das ist
d1082_3-TLI_412,also das ist sehr schwer gewesen
d1082_3-TLI_413,und vor allem aus finanziellen gründen es ist dann so weitergegangen
d1082_3-TLI_414,dass man sich immer wieder hat müssen sagen
d1082_3-TLI_415,es ist alles nicht für dich ch
d1082_3-TLI_416,ich habe mir nämlich praktisch nichts können leisten
d1082_3-TLI_417,das heisst
d1082_3-TLI_418,ich ja ich habe mir einfach nichts können leisten
d1082_3-TLI_419,ja ich habe schon mal können aber tanzveranstaltung oder
d1082_3-TLI_42,und das das da haben wir dann etwas so mitübergekommen
d1082_3-TLI_420,eben mit den sozialistisch jugend einmal einen ausflug
d1082_3-TLI_421,das habe ich dann schon ist schon noch möglich gewesen
d1082_3-TLI_422,aber ich habe natürlich auch sehr viel müssen daheim bleiben
d1082_3-TLI_423,wegen dem kind obwohl
d1082_3-TLI_424,ich habe dann einmal eine gewisse zeit eine frau gefunden gehabt wo das kinder
d1082_3-TLI_425,gehütet hat unter der woche also
d1082_3-TLI_426,und dann am samstag sonntag wieder abholen
d1082_3-TLI_427,aber ich
d1082_3-TLI_428,ich habe mich das ist wicklich ein
d1082_3-TLI_429,eigentlich auch ein unvorstellbare armut gewesen
d1082_3-TLI_43,also vor allem bei kinderfreunden roten falken aber eventuell sogar auch in der schule
d1082_3-TLI_430,und bei denen
d1082_3-TLI_431,wo ich dann
d1082_3-TLI_432,eben ich bin dann einmal in die partei und das habe ich ja
d1082_3-TLI_433,vorher schon verzählt habe einfach nicht passt zu denen frauen
d1082_3-TLI_435,ja bei deren frauengruppe
d1082_3-TLI_436,was haben dann die so gemacht
d1082_3-TLI_437,ja das ist kuchen gepacht worden und gelismet worden
d1082_3-TLI_439,etwas politisches ist noch gewesen
d1082_3-TLI_44,in der dritten sekundarschule das jetzt da
d1082_3-TLI_440,ich mag mich so ganz schwach
d1082_3-TLI_441,mag ich mich anhin redekurs erinnern
d1082_3-TLI_442,wo ich aber ganz überfordert gewesen bin
d1082_3-TLI_443,über das thema wo ich hätte sollen reden
d1082_3-TLI_444,ja aber ich weiss nicht mehr was
d1082_3-TLI_445,und über der das ist das ist gewesen
d1082_3-TLI_446,ich mag mich schon noch so schwach erinnern
d1082_3-TLI_447,anno maschadchen 
d1082_3-TLI_448,wo wir dann wo ein
d1082_3-TLI_449,ja ich bin dann nicht manches mal gegangen
d1082_3-TLI_45,eine grosse grosse zusammenbruch
d1082_3-TLI_450,ich bin ich habe gefunden ich bin da daneben
d1082_3-TLI_451,die frauen sind etwa
d1082_3-TLI_452,etwa zehn die meisten sind etwa fünf zehn jahre älter gewesen als ich
d1082_3-TLI_453,und sind haben alle sozusagen alle einen mann gehabt
d1082_3-TLI_454,wo selber in der soziaaldemokraatische partei gewesen ist
d1082_3-TLI_455,und gefunden hat die frau soll jetzt nur in die frauengruppe
d1082_3-TLI_456,und sind so ame sind so anhänger gewesen von männer
d1082_3-TLI_457,habe ich gefunden
d1082_3-TLI_458,und was ist dann die konsequenz gewesen für sie
d1082_3-TLI_459,ja dann bin ich einfach also meinem
d1082_3-TLI_46,abant und das ein rückzug ist
d1082_3-TLI_460,bin ich einfach wieder ausgetreten mein bruder ist sehr enttäuscht gewesen
d1082_3-TLI_461,das ich jetzt wieder ausgetreten bin
d1082_3-TLI_462,ja aber ich habe gesagt das habe ich jetzt einfach nicht pass einfach nicht daherhin
d1082_3-TLI_463,und es ist auch
d1082_3-TLI_464,auch auch wirtschaftlich es ist ich
d1082_3-TLI_465,ich habe gesagt auch der betrag ist man noch zu viel
d1082_3-TLI_466,und ich mag mich noch erinnern
d1082_3-TLI_467,also ich mag dass ich zum beispiel
d1082_3-TLI_469,ja es ist man dann noch etwas in sinn gekommen
d1082_3-TLI_47,und das hat man dann auch über den radio mitübergekommen und auch über die zeitungen
d1082_3-TLI_470,am ersten mai bin ich einmal mitgelaufen
d1082_3-TLI_471,mit den sozialistisch jugend
d1082_3-TLI_472,und ich habe das blau wir haben das blaue hemd dann noch tragen
d1082_3-TLI_473,so dreiundfünfzig vierundfünfzig
d1082_3-TLI_474,und das kampftüchlein haben wir nicht mehr tragen
d1082_3-TLI_475,und dann
d1082_3-TLI_476,wo ich am anderen tag gan schaffen gekommen bin
d1082_3-TLI_477,hat einen chef zu mir gesagt
d1082_3-TLI_478,sie wieso laufen sie eigentlich am ersten mai mit den roten fahnen umeinander
d1082_3-TLI_479,habe ich das weiss ich nicht mehr recht was ich gesagt habe
d1082_3-TLI_48,man hat natürlich auch gewusst dass da
d1082_3-TLI_480,ich habe ich glaube ich habe gesagt
d1082_3-TLI_481,ich bin hinter den roten fahnen gelaufen
d1082_3-TLI_482,oder transparent
d1082_3-TLI_483,man haben auch transparent gehabt
d1082_3-TLI_484,hinter dem transparent mit der gruppe
d1082_3-TLI_485,und das ist im warenhaus
d1082_3-TLI_486,ist so weit ich mich erinnern sogar noch eine verordnung gewesen
d1082_3-TLI_487,man betätigen sich nicht
d1082_3-TLI_488,politisch also vielleicht ein klein gesellschaftspolitisch
d1082_3-TLI_489,aber nicht eigentlich ist das
d1082_3-TLI_49,in der schweiz offizielle nazi-veranstaltungen stattfindet
d1082_3-TLI_490,ja nicht gerade verboten gewesen aber das ist verpöhnt gewesen
d1082_3-TLI_492,ja es hat es hat mich auch mitbewogen
d1082_3-TLI_493,und ich habe gefunden das bringt mir ein bringt mir ein bringt mir gar nichts da ich
d1082_3-TLI_494,ich bin ich es ist wirklich im ganzen warenhaus hat sich überhaupt niemand
d1082_3-TLI_495,politisch bewegt
d1082_3-TLI_496,also wirklich nicht ich hätte nicht gewusst
d1082_3-TLI_497,also die die jungen wo sich politisch engagiert haben das
d1082_3-TLI_498,meistens junge gewesen
d1082_3-TLI_499,wo ein klein von einem eben kaufmannischen angestellte
d1082_3-TLI_5,und dass nicht wissen wo die stadt ist es ist einfach dunkel
d1082_3-TLI_50,und das habe ich aber nicht selber mitübergekommen
d1082_3-TLI_500,und vor allem
d1082_3-TLI_501,also schon burschen wo eine handwerkliche lehre gemacht haben
d1082_3-TLI_502,aber es hat
d1082_3-TLI_503,dann hat es studentinnen gehabt
d1082_3-TLI_504,aber also verkäuferinnen hat das
d1082_3-TLI_505,hat es keine gehabt also so von einem
d1082_3-TLI_506,von meinem stand hat es keine gehabt
d1082_3-TLI_507,frau w*** ich wollte langsam zum schluss gekommen
d1082_3-TLI_509,bei der heutigen diskussionen über die rolle von der schweiz wären dem zweiten weltkrieg
d1082_3-TLI_51,das nazi-fahnen aus den fenstern gehangen worden sind bis so
d1082_3-TLI_510,also was ich denken
d1082_3-TLI_511,über den zweite weltkrieg
d1082_3-TLI_513,über die diskussionen
d1082_3-TLI_514,ja mich gedünkt es es kommt einfach etwa sechzig jahre zu spät
d1082_3-TLI_515,oder fünfzig mal vor allem das
d1082_3-TLI_516,ich sehe den sinn nicht ganz ein
d1082_3-TLI_517,es ist ja jetzt ganz ein andere situation
d1082_3-TLI_518,aber es ist nötig dass man das das ist gleich nötig
d1082_3-TLI_519,dass man das aufgeschafft dann das ist einfach nie richtig aufgeschafft worden
d1082_3-TLI_52,ungefähr neunzehnhundertdreiundvierzig
d1082_3-TLI_520,es es ist irgendwie
d1082_3-TLI_521,einfach so hinter den kulissen gehalten worden
d1082_3-TLI_522,und das ist ja das wo mich
d1082_3-TLI_523,in der geschichte überhaupt so stört
d1082_3-TLI_524,das geschichte
d1082_3-TLI_525,also bis vor etwa zwanzig jahre
d1082_3-TLI_526,ist es nur das offiziellen gewesen
d1082_3-TLI_527,aber was hinter den kulissen gelaufen ist wo viele wichtiger ist
d1082_3-TLI_528,das ist gar nie aufgeschafft worden
d1082_3-TLI_529,und auch das in der vor allem in der jugendbücher oder in der
d1082_3-TLI_53,das hat man schon so halben
d1082_3-TLI_530,ja es ist gar nicht richtig das ist nur die hälfte oder nicht einmal
d1082_3-TLI_531,das ist einfach nur das fürhingekommen wo so gerade
d1082_3-TLI_532,üblich gewesen ist und vor allem auch
d1082_3-TLI_533,vorwiegend von seite von von den männer also nicht von den frauen
d1082_3-TLI_534,das ist haupt gar nie gefragt gewesen was frauen
d1082_3-TLI_535,erlitten oder erduldet haben
d1082_3-TLI_536,das ist gar nicht gefragt gewesen
d1082_3-TLI_537,ich ich wüsste ja
