Filename,Transcript
d1170-T1063,nichts
d1170-T1064,und dann haben wir auch paare gehabt nachher
d1170-T1065,wo bei der erfors sie gewesen
d1170-T1066,und dann weiss ich eine ist nach mailand
d1170-T1067,sie flotte flotte burschen gewesen hat er gesagt wo er das mailand habe gesehen
d1170-T1068,habe es ein grauen das nicht noch mehr paar mehr bombelein habe abhingelassen
d1170-T1069,hat im gar nichts gefallen dass mailand
d1170-T107,und dort hat es spezialabteilungen gehabt für
d1170-T1070,ja
d1170-T1071,und dann he haben wir einen gehabt das ist einer gekommen
d1170-T1072,dem ist eine handgranate platzt in der hand
d1170-T1073,dann hat es
d1170-T1074,nume es zusammengesetztes gesicht gehabt
d1170-T1075,so ein pletztents und haare
d1170-T1076,keine nase mehr
d1170-T1077,blind keine augen man
d1170-T1078,furchtbar
d1170-T1079,und dann
d1170-T108,für hotels oder für
d1170-T1080,das ist noch nicht manches ja her
d1170-T1081,dass der mir noch geschrieben hat
d1170-T1082,und ist da gleich darauf abhin gestorben
d1170-T1083,jetzt können unter euch vorstellen wie lange
d1170-T1084,immer noch
d1170-T1085,bin in kontakt zu vielen
d1170-T1086,aber viel sie eben auch fort
d1170-T1087,die sind die sie gestorben gelt
d1170-T1089,wie lange haben sie dann das hotel noch
d1170-T109,sonst allergattung
d1170-T1092,das mutti ist im
d1170-T1093,einundfünfzig gestorben
d1170-T1094,und nachher
d1170-T1095,siebzehn jahre bin ich allein gewesen
d1170-T1096,und irgend auf eine weg habe ich
d1170-T1097,hätte dann müssen viel investieren
d1170-T1098,dann dann ist dann darum gegangen
d1170-T1099,wie das machen oder will ich fort
d1170-T11,und nachher hat die mutter tausend pfund übergekommen von diesen engländer
d1170-T110,und nachher bin ich habe und nachher im herbst
d1170-T1100,ich habe gedacht hinter mir kommt niemand
d1170-T1101,und nachher
d1170-T1102,ich habe nicht gewusst was und dann ist eine gäng hintermann gewesen
d1170-T1103,bis in beisis verkauft haben und und dann bin ich mir lange reuung gewesen
d1170-T1104,bei manches jahr
d1170-T1106,richtig unglücklich gewesen
d1170-T1107,nichts daheim gewesen
d1170-T1108,ja ich habe sehr nach dem
d1170-T1109,trauren sehr
d1170-T111,hat die mutter gesagt also
d1170-T1110,was denn das auf der andere seite wo ich dann gemeint habe das geranne dann überhaupt nichts
d1170-T1111,überhaupt nichts die ist zufrieden und zweg gewesen
d1170-T1112,ja
d1170-T1113,wir haben jetzt recht viel
d1170-T1115,sachen geredet
d1170-T1116,haben sie von sich aus
d1170-T1117,etwas wo sie
d1170-T1118,noch wollen verzählen vor allem vielleicht von der von der kriegszeit her
d1170-T1119,oder unmittelbar nach krieg
d1170-T112,also gut mit meinem französisch sei es einfach nicht so gut he
d1170-T1120,ja das ist
d1170-T1121,was sollte das sagen
d1170-T1122,dann ist schon viele allergattung
d1170-T1123,passiert so wie soll ich sagen so ch
d1170-T1124,kleine sachen
d1170-T1125,so
d1170-T1126,lustige sachen
d1170-T1127,traurige auch
d1170-T1128,aber speziell etwas
d1170-T1129,und gellen bei jeder einheit hat man doch gewiss der ein lieber gesehen alles
d1170-T113,ich sollte noch einest
d1170-T1130,als die anderen wie soll ich jetzt dem sagen
d1170-T1131,nicht dass man etwa so
d1170-T1132,aber
d1170-T1134,dann hat man dann zwei drei tage längizeit gehabt nach den alten
d1170-T1135,der ist wieder vorbei gewesen dann sind die neue das ist das durchhin gewesen
d1170-T1136,haben sie manchmal auch richtig so
d1170-T114,irgendwie etwas unternehmen dann habe ich gesagt das ist in der ordnung aber das mal
d1170-T1144,und das hat der allweg weh getan
d1170-T1145,aber wie gesagt das ist der schneidig wieder vorbei
d1170-T1146,wohl auch
d1170-T1147,das ist ja klar
d1170-T1148,mh aber dann wie der die mutter gemerkt hat dass da irgend einer da umeinander ist
d1170-T1149,die hat dann gelugt potztausend das ist dann eine arme arme keiben gewesen die
d1170-T115,aha vorher bin ich dann noch im welschen gewesen ein halb jahre in den werden
d1170-T1150,hat sie dann mh
d1170-T1152,gott sei dank haben wir die mutter gehabt gell
d1170-T1153,seit so
d1170-T1154,zwei drei
d1170-T1155,vier jahre ist ja in der schweiz eine rechte diskussion aufgekommen über den zweite weltkrieg eigentlich das erste mal wird der wird dann so
d1170-T1156,breit auch in der medien
d1170-T1157,ist der behandelt worden es hat vorwürfe gegeben aus dem ausland
d1170-T1158,haben sie die debatten ein klein
d1170-T116,in einer
d1170-T1160,ein dünkt mich einfach
d1170-T1161,wie soll ich sagen
d1170-T1162,das ist
d1170-T1163,die wo das gesagt haben oder oder die sind nicht dabei gewesen
d1170-T1165,und was jetzt die die schweizer schlecht gemacht haben
d1170-T1168,ist nicht wahr
d1170-T1169,überal sind wir sind wir die basen gewesen
d1170-T117,eckol menascher hat es geheissen
d1170-T1170,dis hat man anders sollen machen und das hat man anders sollen machen
d1170-T1171,wir haben gewiss unser möglichsten gemacht
d1170-T1174,habe gedacht ist jetzt das alles für nichts gewesen wisst ihr wie ich meine
d1170-T1175,das habe ich also nicht das habe ich nicht
d1170-T1176,korrekt gefunden
d1170-T1177,klar wir haben zwar gehabt
d1170-T1178,das ist das ist jetzt das gewesen wo ich
d1170-T1179,in dem kleinen in dem
d1170-T118,nicht gerade so freude gehabt mit dem
d1170-T1180,relativ kleine dorf erlebt habe gellen
d1170-T1181,wir haben uns alle mühe gegeben
d1170-T1182,und freude gehabt auch
d1170-T1183,wie gesagt dann ist man noch jung gewesen hat man noch mögen
d1170-T1184,wie haben sie dann das nach dem kriegsende
d1170-T1185,empfunden wo eben
d1170-T1186,ganz europa in schutt und asche gelegen ist
d1170-T1187,furchtbar
d1170-T1188,haben sie aber auch haben sie so etwas wie dankbarkeit
d1170-T119,welschen
d1170-T1191,sehr und das haben wir alles gäng gesagt das haben wir unserem general zu verdanken
d1170-T1192,haben viele gesagt und das glaube ich also auch wisst ihr
d1170-T1193,er ist eben er ist ein welschen er hat ein klein
d1170-T1194,wisst ihr vielleicht das gefühl gefunden alles
d1170-T1195,als etwer anders ich weiss es nicht
d1170-T1196,dass die die meinung habe ich
d1170-T1198,und gell mit denen dienstverweigerer und mit denen und
d1170-T1199,ich könnte die allweg gan schütteln
d1170-T12,ein franzosen geheiratet
d1170-T120,alles was welsche sende das sei also vom teufel durch das habe ich natürlich durch dass es hat mir irgendwie so ein
d1170-T1200,das ist wahr
d1170-T1201,das gibt doch schön so auch kameradschaft gibt es und und teilchen tut es ganz gut wenn sie schon eines von daheim fort müssen
d1170-T1202,ist nicht wahr
d1170-T1203,durchaus
d1170-T1204,haben sie dann sich nie überlegt
d1170-T1205,wo sie die armee als etwas sehr positives erfahren haben während ihr
d1170-T1206,ganze zeit im hotel
d1170-T1207,zum beispiel
d1170-T1208,zum frauen
d1170-T121,wie soll ich sagen
d1170-T1213,ich weiss nicht mehr wie der hat geheissen ich habe gesagt das kann ich doch nicht ich doch nicht von daheim fort können
d1170-T1214,das müsste hat dann so mögen mehr wisst ihr
d1170-T1215,aber sie ist wenigstens da gewesen
d1170-T1216,und und dass un ein wir haben wir haben dann müssen
d1170-T1217,laufen
d1170-T1218,nein nein ja
d1170-T1219,ja frau b*** haben sie noch
d1170-T122,habe einfach mehr mühe gehabt
d1170-T1220,etwas
d1170-T1223,ja nein in die in tuen da viel so
d1170-T1224,wenn eine allein bin so
d1170-T1226,kommt mir dis und jenes in seinen wisst ihr
d1170-T1228,und das unangenehmen vergesst man von selber
d1170-T1229,das ist nume das schöner wo darangetacht das ist wahr meistens
d1170-T123,das wüsste ich auch nicht so genau
d1170-T1230,und das müsst ja gerade krass wesen aber das
d1170-T1231,hat es ja nicht gegeben und wir haben auch nach dem krieg immer
d1170-T1232,haben wir meistens im
d1170-T1233,im herbst soldaten gehabt stab von den flugplatz
d1170-T1234,dass sie etwa vierundzwanzig offizier gewesen
d1170-T1235,und das ist ähnlich eigentlich gewesen wie
d1170-T1236,ja
d1170-T1237,wie im krieg so das verhältnis miteinander he
d1170-T1238,und dann habe
d1170-T1239,das sind auch noch jetzt
d1170-T124,mit dem französisch zu lehren als sonst
d1170-T1240,das ist eine pfarrer den leuten wir jedes silvester auch
d1170-T1241,und fragt wie es geht
d1170-T1242,wo ich achtzig geworden bin bin ich
d1170-T1243,haben kommen
d1170-T1244,von vom mit dem hund gan laufen
d1170-T1245,habe ich da ein aargauer numero gesehen wer ist echt das
d1170-T1246,da ist das der pfarrer gewesen der ist da herhin gekommen der hat das gewusst gehabt und ist gekommen
d1170-T1247,ist nicht herzig
d1170-T1248,sie haben vorher verzählt vom von der solidarität oder dem zusammengehörigkeitsgefühl wo es gegeben hat
d1170-T125,englische habe ich sofort können
d1170-T1250,wann ist dann das verschwunden
d1170-T1251,ja
d1170-T1253,eine eigentlich ich weiss auch nicht
d1170-T1254,das durch dass wie so verschlieft sich so mit der zeit mit den jahren
d1170-T1255,andert einfach alles zusammen ein bitz gellen
d1170-T1256,ja sie könnten jetzt nicht sagen in der fünfziger jahre oder in der sechziger jahre
d1170-T1257,besonders ist das
d1170-T1259,das sind das sind die ausländer gekommen
d1170-T126,durch die gästen schon wo wir haben gehabt
d1170-T1260,italiener zuerst
d1170-T1261,fremdarbeiter um die sind wir ja froh gewesen gellen
d1170-T1262,auch im hotel
d1170-T1263,haben wir haben wir haben wir ein paare gehabt
d1170-T1266,ja
d1170-T1267,ich glaube wir haben sehr viel an besprochen
d1170-T127,und nachher bin ich da
d1170-T1272,wir können auch wir können auch mal eine pausen machen auf alle fälle danke ich ihnen viel mal
d1170-T1276,und
d1170-T128,habe ich eine stelle gesucht zu lausanne und bin da
d1170-T129,sechs monate im winter wieder
d1170-T13,und mein grossmute natürlich
d1170-T130,nach lausanne in eine stelle und dort habe ich zehn franken im monat verdient
d1170-T131,aber das ist gut gegangen
d1170-T132,und nachher von denetwegen bin ich da immer daheim gewesen
d1170-T133,gell das mutti ist damals älter worden hat auch
d1170-T134,auch nicht so mögen mehr
d1170-T135,hat müssen schaffen
d1170-T136,und es ist gegangen dann sind da die krisenjahr gan eben nach dem
d1170-T137,wo wo wo um das veroden nicht haben wollen
d1170-T138,sagen wir im dreiunddreissig bin ich aus der schule kommen und nachher
d1170-T139,das ist noch gut gegangen dann das jahr aber nachher
d1170-T14,dann dann ist interniert gewesen in interlaken und hat dann in der schlosserei zu geschafft
d1170-T140,ist langsam langsam nichts ich gegangen
d1170-T144,bei bei uns auf alle fälle
d1170-T145,gellen schon von den einheimischen auch
d1170-T146,und die gästen sind auch weniger kommen
d1170-T147,aber nachher so von siebenunddreissig achtunddreissig a ist anfangen besseren
d1170-T148,bis im neununddreissig ist da der wo der krieg ausgebrochen dann haben wir etwa fast hundert engländer gehabt
d1170-T149,und die sind von einer zwei tag sind die alle abgereist he
d1170-T15,und nachher
d1170-T150,jaja und dann haben die allweg verzollt was sie im welschen haben die haben allweg gesagt
d1170-T151,alles fort
d1170-T152,und wir sind dagestanden allein wir haben ein ziemlich grossen saal gehabt
d1170-T153,und nachher sind sie schon gekommen mit soldaten
d1170-T154,mit stroh auf dann auf die schönen saalboden
d1170-T155,dann ich habe gesagt ich habe ich habe daheim frauenhilfsdienst genug
d1170-T156,stroh und nichts darunter he
d1170-T157,und dass sie wallisern gewesen die achtundachtziger also ein klein
d1170-T158,nicht strube aber ein klein verrückte walliser sein gewesen jesses
d1170-T159,das das hat es nume arbeit gegeben die
d1170-T16,wo ich auf die welt gekommen bin eben
d1170-T160,das ist der anfang gewesen
d1170-T161,die engländer
d1170-T163,die engländer sie haben
d1170-T166,nichts mehr nein nein
d1170-T167,aber
d1170-T168,einer hat uns immer geschrieben und der und die briefe sie
d1170-T169,teilweise über indien kommen wisst ihr drei monate ist das gegangen
d1170-T17,ist
d1170-T170,bis so einen brief gekommen ist
d1170-T171,item und nachher
d1170-T173,wie gesagt nachher ich weiss eigentlich damals nicht mehr mehr
d1170-T174,die sind da entlassen worden und nachher
d1170-T176,haben wir da roten kreuzkolonnen gehabt
d1170-T177,das sind so klein wie soll ich sagen
d1170-T178,die sind schon recht gewesen aber
d1170-T179,gästen für ein für in die gaststube ist ist das nicht gerade viel gewesen
d1170-T18,das mal ich mit mit
d1170-T180,und die sind so viel so
d1170-T182,in der privathaushaltungen so verschlaufen
d1170-T184,sind sie dann entschädigt worden vom militär zum beispiel für für die einquartierungen
d1170-T185,wisst ihr was ich jetzt verzählen also
d1170-T187,ich habe vorher gesagt die unteroffiziere
d1170-T189,zmorgen zu mittag und zu nacht
d1170-T19,mit meinem vater nach frankreich nach lions
d1170-T190,von unserem geschirr und wir haben das müssen decken und abwaschen
d1170-T191,mängist haben wir gehabt wo uns geholfen haben
d1170-T192,haben wir zehn rappen im tag pro kopf übergekommen
d1170-T193,und für die offizier weil die eine servietten haben gehabt es zwanzig
d1170-T194,und für das bett fünfzig rappen
d1170-T195,und die west haben wir auch selber müssen machen und
d1170-T197,im zimmer natürlich auch
d1170-T198,aber eben nachher haben wir da die roten kreuzler gehabt und dann
d1170-T199,der kommandant von interlaken ist der einen ehemaliger seklehrer gewesen
d1170-T2,zu matten an der unterdorfstrasse am zweiten januar neunzehnachtzehn
d1170-T20,gan lugen
d1170-T200,von mir dann habe ich gesagt jetzt gehe ich zum herr könig und sage ich dem
d1170-T201,wenn er uns nicht rechte soldaten schicken
d1170-T202,den den verlampe wir
d1170-T203,und dann bin ich zum herr könig gegangen und habe das gesagt
d1170-T204,wir hätten einfach gerne eines rechte richtige soldaten
d1170-T207,ja
d1170-T208,so klein
d1170-T209,aber so klein
d1170-T21,das ist dann nach dem krieg gewesen
d1170-T210,so klein einfach so
d1170-T211,ein einfach nicht so
d1170-T212,ist schwer zu erklären
d1170-T213,die sind einfach selten sie sich da gewesen wisst ihr
d1170-T214,und nachher hat der herr könig gesagt
d1170-T215,ich schicken dir schon rechte soldaten
d1170-T216,und nachher
d1170-T217,was wir da zuerst übergekommen haben weiss ich nicht so immer
d1170-T218,solmkolonnen
d1170-T219,dass sie der meistens ältere männer gewesen und die eben mit den rössern die haben dann  draussen
d1170-T22,und das kann ich nicht genau sagen
d1170-T220,eben in der stelle gehabt zu fast in allen stall zu matten hat es den rösser gehabt
d1170-T221,und die haben zu denen ross gelugt
d1170-T222,dürfe ich vielleicht noch einen
d1170-T223,ich will nochmals schnell zurückgehen bevor
d1170-T226,hat ab wann haben sie das erste mal das gefühl gehabt es gebe krieg
d1170-T228,sie haben ja wahrscheinlich ein klein
d1170-T229,die entwicklung verfolgt in deutschland und so
d1170-T232,man hat schon gemerkt dass irgendwie etwas ist ja klar
d1170-T234,aber dann bin ich so jung gewesen
d1170-T235,realisiert ich weiss nicht
d1170-T236,das ist einfach dann plötzlich ist das ist das da schief gegangen
d1170-T237,und so politische auseinandersetzungen
d1170-T239,ja das einzige wo wo wir wo wir haben gehabt sie
d1170-T24,dann hat man doch es hat einem gar nicht gekannt und eigentlich gar nicht so
d1170-T240,so gewisse
d1170-T242,eben wo das gewohnt sind gelt
d1170-T243,und haben sie leute gekannt von denen
d1170-T246,jaja
d1170-T247,und wie ist dann der umgang gewesen mit
d1170-T249,kauerlung öffentlich ist das irgendwie nie nichts irgendwie passiert wisst ihr wie ich meine
d1170-T25,und nachher
d1170-T250,also die haben keine werbung gemacht
d1170-T253,nie nichts gemerkt hm hm
d1170-T255,das ist sogar einmal eines  serjahren die
d1170-T256,haben sie erschossen
d1170-T257,eine majahre pfister das hat das ist das ist aber während dem krieg gewesen
d1170-T258,der ist auch einen fröntler gewesen
d1170-T259,das ist ein flotter mann gewesen zum abt zum anlugen gell
d1170-T26,wo es eine wohnung hat gehabt so ist es zurück gekommen ist mein gan holen
d1170-T261,aber aber eben
d1170-T265,sind sie an der landi gewesen
d1170-T267,ja bin ich
d1170-T269,an der landi bin ich gewesen
d1170-T27,und nachher
d1170-T270,wie hat ihnen das gefallen
d1170-T271,ja können denk dann bin ich jung gewesen das hat mir sehr gut gefallen
d1170-T273,das ist schön gewesen
d1170-T274,und das bild von der schweiz wo die ausstellung vermittelt hat
d1170-T277,natürlich an allem zusammen freude gehabt und gelt man sich mehr oder weniger vom land gekommen hier
d1170-T278,das ist etwas gewesen das ist etwas grossartiges gewesen
d1170-T279,schiffleinbach und un so weiter
d1170-T28,an das kann mich natürlich alles nicht erinnern
d1170-T280,dass sie der ein paar
d1170-T281,ich bin mit ihnen paar eltern frauen vom frauenverein bin ich dann gegangen ja mal
d1170-T282,das musste ist nie anhin so mit mir kommen
d1170-T283,es hat immer irgendwie hat es haben wegen gehabt ein bisslein
d1170-T284,ja
d1170-T285,und sie haben sich wiedergefunden in dieser
d1170-T286,in der landi also in dem bild wo man dort
d1170-T29,und da ist einen schönen tages mein vater nicht mehr haben kommen von von von der fabrik wo er geschafft hat
d1170-T290,wie haben sie den tag von der mobilmachung erlebt
d1170-T291,das ist
d1170-T293,das ist schlimm gewesen
d1170-T294,der hat uns angst gemacht
d1170-T295,aber eben sie ja dann die walliser kommen
d1170-T297,und dass sie dann
d1170-T298,ja dann dann die haben genug fanden  vom urlaub sie haben kommen
d1170-T299,das ist der
d1170-T3,was haben sie für ein elternhaus gehabt
d1170-T30,er hat der mutter gesagt er müsse nach paris er wochen
d1170-T300,das ist dann schlimm gewesen hier und dann einmal gelt die sind dann auf den tisch umeinander und stelle verschlagen und
d1170-T301,das ist eine sache gewesen
d1170-T302,aber ist auch vorbei
d1170-T303,und nachher
d1170-T304,eben
d1170-T305,die soldaten wo wir gehabt haben die sind
d1170-T306,mit denen sind wir immer sehr gut gefahren
d1170-T307,sie immer sehr nette leute gewesen
d1170-T308,und dann hat es gewöhnlich vier offiziere dabei gehabt und eben die unteroffiziere
d1170-T309,und der soldaten eben die haben im sterne gegessen
d1170-T31,und der ist nicht mehr zurückgekommen und das mutti hat da zum direktor gan fragen
d1170-T310,und dann haben sie an eine gäng gefragt am morgen
d1170-T311,los musst etwer habt für der zu helfen
d1170-T312,gewiss gäng
d1170-T313,man ist so gewesen eben weil wir drei allein sie gewesen fast wie eine wie wie eine
d1170-T314,wie eine familien
d1170-T315,und das mutti ist gäng an seinem tischlein gesessen und wie es am abend geschwelt hat gegeben
d1170-T316,hat es da geschwellte gerüstet gell
d1170-T317,für alle
d1170-T318,können sie vielleicht so einen typischer arbeitstag beschreiben
d1170-T319,im im hotel
d1170-T32,und dann hat er gesagt ja
d1170-T320,ja
d1170-T321,ja während dem krieg
d1170-T322,ja
d1170-T323,dann
d1170-T324,das ist gäng das erste gewesen da unten
d1170-T325,gaststube zu putzen zu wischen un ich bin etwa an m halbe neun abhinkommen
d1170-T326,und nachher
d1170-T327,ja was etwa so zu machen gibt
d1170-T328,überall ein bitz wisst ihr
d1170-T329,mit den wisch
d1170-T33,der sei einfach nicht mehr gekommen schaffen
d1170-T330,und in der küche etwa
d1170-T331,und dann viel haben sie dann eben im mattenhof das ist denn das ist aber später gewesen
d1170-T332,sie sie kommen
d1170-T333,hast mir nicht etwa
d1170-T334,so un so fleisch das ist dann
d1170-T335,der begehrtesten artikel gewesen gell
d1170-T336,der ist so ein lieber altes mann gewesen der der
d1170-T338,dann hat man gäng gegeben was ich habe müssen haben immer
d1170-T339,trotz rationierung
d1170-T34,er weiss auch nicht wo der sein
d1170-T340,ja ja
d1170-T341,coupon habe ihm schon gegeben
d1170-T342,was was ich habe gehabt aber natürlich
d1170-T343,nie genug
d1170-T344,dann hat man dann auch
d1170-T346,für die mahlzeiten oder
d1170-T347,oder was so haben gehabt
d1170-T348,zu essen gegeben
d1170-T349,und die hat man dann müssen auf blättern formular ausfüllen
d1170-T35,und nachher
d1170-T350,dann hat es dann
d1170-T351,pro kopf haben sie gerechnet im monat
d1170-T352,die eier andere für eineinhalb
d1170-T353,und saulein haben wir auch gehabt aber die hat man nume können haben
d1170-T354,wenn man vor dem krieg hat saulein gehabt
d1170-T355,dann haben wir dann etwa ein ein säulein gemetzget und dann hat es
d1170-T356,hat es dann wieder ein klein fleisch gegeben
d1170-T357,und eben dann im mattenhof ist da die msa kommen
d1170-T358,ah zuerst ist noch den flugplatz kommen
d1170-T359,im vierzig
d1170-T36,hat das mutti hat
d1170-T360,zu erst in die im vierzig im mai ist die zweite generaalmobiilmachig gewesen
d1170-T361,und das ist dann schlimm gewesen
d1170-T362,das ist schlimmer
d1170-T363,haben wir das empfunden als die erste
d1170-T364,da hat es auto gehabt die sind von basel kommen
d1170-T365,mit kinderwagen darauf
d1170-T366,blumenhafen daraufe die sie auch in das tal in
d1170-T367,und
d1170-T368,da und dann sind wir auch die sollen wir mit ihren ross und
d1170-T37,der pass nicht gehabt der hat einer alles genommen
d1170-T370,das ist also das ist und dann haben wir drei einheiten zur gleichen zeit im haus gehabt
d1170-T371,ich habe fast nicht gewusst wo stehen selber nicht
d1170-T372,das ist das ist also elend gewesen
d1170-T373,was haben sie dann das für ein gefühl gehabt wo die leute
d1170-T377,werden wir jetzt überrennt oder was passiert gellen
d1170-T378,sie haben angst gehabt
d1170-T379,wir haben angst gehabt
d1170-T38,keine pass kein geld nichts
d1170-T380,dann haben wir angst gehabt
d1170-T381,dann haben auch leute angst gehabt aber es hat
d1170-T382,nie haben
d1170-T384,alle zusammen so zusammengehabt
d1170-T385,wie während der zeit
d1170-T386,wisst ihr so
d1170-T387,wie gesagt das ist so eine richtiges zusammengehörigkeitsgefühl gewesen
d1170-T388,und dann die rationierung gell dann hat es hundert gramm anken gegeben im monat
d1170-T389,kopf
d1170-T39,und nachher ist es zum
d1170-T390,wie hat dann das funktioniert für sie wo ja ein hotel betrieben haben
d1170-T392,aber sie haben ja gekocht für die
d1170-T393,nein die bin die sie in den grossen küche unten gewesen
d1170-T394,und zwei thesselein gehabt
d1170-T395,und dort haben die suppe gemacht und
d1170-T396,teigwaren oder oder was gegeben hat oder fleisch oder
d1170-T397,oder so dann haben sie den kocher noch gehabt dazu sie haben müssen
d1170-T398,also die haben selber die soldaten haben selber
d1170-T4,können sie etwas verzählen über
d1170-T40,zum bürgermeister
d1170-T400,und gell da sind dann die
d1170-T401,die soldaten von sternen sie dann gekommen
d1170-T402,zu essen kohlen gan holen
d1170-T403,in der koch-kisten hat es dann dann gegeben
d1170-T404,die sind dann warm geblieben
d1170-T405,was haben
d1170-T406,ich anfangig abt mit einer frage
d1170-T407,was haben dann die soldaten gemacht hauptsächlich in interlaken
d1170-T408,ja die sollen wir haben zu ihren ross gelugt gell
d1170-T409,und die anderen haben etwa übungen gehabt dis oder das oder
d1170-T41,und hat gesagt es müssen geld habe für an die schweizer grenze zu fahren mit mir
d1170-T410,oder
d1170-T411,ausmärsche oder
d1170-T412,x etwas ist ist gäng etwa los gewesen
d1170-T414,wie sie wie ist dann das verhältnis gewesen zu denen soldaten das sind ja sicher dutzende oder sogar hunderte von männer
d1170-T415,gewesen und sie als
d1170-T417,allein hat das
d1170-T418,nie gehabt
d1170-T419,das ist das muss ich da gewesen die hat dann gut auf uns gelugt botz tausend
d1170-T42,und nachher ist es mit mir bis an die schweizer grenze gekommen dort ist es da gewesen
d1170-T420,dann ja dann haben wir mängist gelacht
d1170-T422,ab der mutter he
d1170-T423,ja das ist wahr
d1170-T424,und
d1170-T425,wie soll ich jetzt sagen
d1170-T426,ja wie gesagt
d1170-T427,das ist und wenn irgend etwas wäre gewesen wäre wären wir zum hauptmann gegangen hat uns gesagt aber das ist
d1170-T429,das ist also meistens reibungslos gewesen
d1170-T43,mit mir auch dann bin ich eineinhalbjährig gewesen
d1170-T430,ist ein gutes verhältnis gewesen
d1170-T431,immer sehr ein gutes verhältnisse haben wir gehabt
d1170-T432,und sie haben auch viel von denen soldaten
d1170-T433,ein klein näher kennen gelernt
d1170-T434,eine natürlich da sind gäng ein paar darunter gewesen
d1170-T435,wo man besser hat gekannt als der grosse haufen
d1170-T436,das ist nachher das ist normal
d1170-T437,gell und nachher ist eben noch die den flugplatz ist da kommen
d1170-T439,dann sind da die von dübendorf kommen
d1170-T44,in haben sie da auf die gemeinde
d1170-T440,für eine landerwerben
d1170-T441,gell von wilderswil und von matten haben sie müssen land haben
d1170-T442,für für für den flugplatz zu bauen
d1170-T444,und dann weiss ich noch gut haben sie allweg gesagt ein du
d1170-T445,heute am abend zu wilderview drücken wir dann den täumen
d1170-T446,wie wesen echt die und so und so wisst ihr
d1170-T447,die sind dann natürlich nicht alle zu haben gewesen dafür
d1170-T448,dass sie ihr land haben müssen geben
d1170-T449,für den flugplatz gell
d1170-T45,auf gemeinde hier zu matten angeläutet ob ob das alles stimme was die frau verzolle
d1170-T450,wenn sie schon entschädigt worden sie aber das ist
d1170-T451,nicht
d1170-T452,das waren gewesen
d1170-T453,item den flugplatz ist da entstanden und es ist
d1170-T454,und dann die vom flugplatz die sie uns
d1170-T455,immer treu gewesen die sie immer
d1170-T456,immer zu uns kommen
d1170-T457,eben der der oberst burkart und und da und so
d1170-T458,die alle zusammen die haben wir immer sehr ein gutes verhältnisse gehabt
