Filename,Transcript
d1138-T373,die männer die sind die die angestellten sind dann gewesen zumittes also gehört zu der familie
d1138-T374,und die haben allweg da an dem test haben die ammel
d1138-T375,zeug zum beispiel gemues bohne gerechtet
d1138-T376,oder apfel
d1138-T377,gerüstet für zum ich teeroffer tue
d1138-T378,und ist auch ganz gemüatlech wenn das ist das gewesen
d1138-T379,ja
d1138-T38,scharr und bühler hat auch immer einen können für eschicken
d1138-T380,aber sie haben zu abend auch geschaffen sie haben doch nicht ungendwieben
d1138-T381,ja die angestellten sind immer da gewesen und die haben mich die sind einfach zu der familie gewesen
d1138-T383,und der ist a numenn ein jahr da gewesen
d1138-T384,und dann ralf hat gestern gesagt er sei acht jahre kleine weder acht jahre da gewesen
d1138-T385,haben sie dann allweg dann so gehört was so passiert ist mit am kriegen
d1138-T386,jaja das hat man auch schon wenn ihr mitübergekommen
d1138-T388,ja eben radio haben wir da noch nicht gehabt aber in den zeitungen
d1138-T389,zeitungen haben das zeug schon berichtet
d1138-T39,und das ist ann elteren mann gewesen und dann ist dann nachher haben das ein zeit lang eine jungen haben sie auch auch geschickt
d1138-T390,was hat man dann da hat man dann auch über das geredet was dort deten gewesen ist
d1138-T391,weiss nicht m
d1138-T392,sind sie denn auch sonst noch irgend ein mann verein gewesen in der zeit
d1138-T393,ich hat nie gehabt ich hätte nie zeit gefunden ich nie verein zu gan
d1138-T394,also sie haben auch die ganze wochen immer
d1138-T395,jaja mer ist auch wieder
d1138-T397,da hat es schon braucht
d1138-T398,und das teeren hat auch einen haufen arbeit geben
d1138-T399,und das haben sie deren das haben das nur sie gemacht das ist
d1138-T4,mh
d1138-T40,mh
d1138-T401,wir haben am am zeistung und am freitag haben wir auchen angenommen und haben die leute können bringen
d1138-T402,und da hat das volle obst geben
d1138-T403,während dem krieg sind alles gute jahre gewesen
d1138-T404,hat volle obst geben
d1138-T406,eben zistung und freitag haben wir mann angenommen
d1138-T407,eben das sind mängist bis zwanzig posten gekommen
d1138-T409,also sie haben da einzig offen gehabt
d1138-T41,man hat können und theat und erntet und so hat man doch müssen leute haben
d1138-T410,nein nein wir sind zu mögen schon etwa vier gewesen
d1138-T411,aber mit mir also wir haben
d1138-T412,auch für die andere tert und die haben dann halt müssen
d1138-T413,ja das ist eine strenge zeit gewesen und dann
d1138-T414,tag und nacht und bis am neujahr oder noch länger
d1138-T415,auch teerten obst
d1138-T416,apfel und beeren und
d1138-T417,mh
d1138-T418,und eben was man also
d1138-T419,mich so kann inneren was man da oben am test gehabt haben
d1138-T42,mh
d1138-T420,vom morgen da wo man ganz tisch also
d1138-T421,die schwiegerelteren sind da noch nicht gekommen zum zmorgen kommen aber
d1138-T422,dann hat man am morgen
d1138-T423,eine grosse platten reichste auf den tisch gestellt und auch haben mit
d1138-T425,und brot weiss ich nicht meine wie voll
d1138-T426,ja wir haben ja auch schon noch
d1138-T427,bauer haben schon noch können backen wir haben immer etwa brot gehabt
d1138-T428,und eben das kaffee haben wir gerichten eingekauft dass man möglichst lange hat können
d1138-T429,behalten
d1138-T43,mh haben sie denn da auch
d1138-T430,mh
d1138-T431,und sonst so sachen reis zum beispiel
d1138-T432,habe
d1138-T435,aber wo es einest den lebensmittelkarte geben hat
d1138-T437,und dann was haben sie dann gemacht dann dann haben sie einfach
d1138-T438,haben sie noch könne dazu einkaufen oder tauschen oder haben sie einfach mit dem müssen
d1138-T44,auch leute gehabt wo ihnen sonst geholfen haben also zum beispiel
d1138-T440,ein einst zum beispiel auch es ist der doktor widmer dort
d1138-T441,auch so ältere leute
d1138-T442,die haben auch so wenig
d1138-T443,anken übergekommen
d1138-T444,die sind auch schon froh gewesen wenn sie etwa einest haben können kommen das angekämärklein ergatteren
d1138-T445,aber was ich meiner heute nicht kann
d1138-T446,vorstellen wieso
d1138-T447,man haben eine zentrifuge gehabt und die haben sie blockiert die haben wir nicht dorfe brauchen
d1138-T449,ich ich muss dann einest in freine frage
d1138-T450,mh
d1138-T451,das wieso dass das gewesen ist
d1138-T452,mh
d1138-T453,aber haben sie dann
d1138-T454,also sie haben sie haben jetzt vorher gesagt dass sie eigentlich immer am schaffen gewesen sind im
d1138-T455,jaja
d1138-T456,in deren zeit ist denn das nach dem krieg anders gewesen oder ist das
d1138-T458,wir haben ja wir haben ja noch lange nach dem krieg haben wir noch ehrt
d1138-T459,mh
d1138-T460,auch aber das haben wir ja auf unsere dinge gemacht
d1138-T461,aber ist natürlich schon streng gewesen da hast
d1138-T462,tag und nacht müssen da sein
d1138-T463,mängist ja
d1138-T464,brot ist mängist schon vom
d1138-T465,mängist bis am abend am nun
d1138-T466,dorschs verlese donde
d1138-T467,haben wir den unten innen haben wir dann das gehabt
d1138-T468,und das hast auch menge ja die menge nacht immer eben am neun zehn noch auf noch einest gan führen
d1138-T469,hm hm
d1138-T47,aha also wäre dann zum beispiel
d1138-T470,wenn man jetzt heute also zurück lugen
d1138-T471,gut jetzt würde mich noch noch interessieren
d1138-T472,so auf die zeit jetzt wird ja das im moment gerade wieder sehr viel diskutiert so die ganze sache
d1138-T473,um zweite welt kriegen und flüchtlinge auch um das
d1138-T474,nazigold auf der schweizer
d1138-T476,habe was was was was sagen sie zu dem also sie wo ja das mit miterlebt haben
d1138-T477,wo der krieg veben gewesen ist habe ich gesagt also ehrlich wäre ich nicht meine wie man da gewesen ist
d1138-T479,das ist einem alles vorgeschrieben worden und preisen und alles auch bem teuren
d1138-T48,ja private
d1138-T480,alles ist vorgeschrieben worden
d1138-T481,mann ist da nicht mann hast nicht können selbstständig etwas
d1138-T482,mhm also sie haben sich so bevormundet gefühlt
d1138-T484,wo sie doch auch so froh gewesen sind um die bauere
d1138-T485,mh
d1138-T486,haben gefunden wie es jetzt aus auch käme wenn sie jetzt etwas passierte
d1138-T487,wer ist dann da kommen zum das vorschrieben also sind das
d1138-T489,mh
d1138-T49,also das heisst leute aus
d1138-T491,ja einen polizist ist ja
d1138-T492,wahrscheinlich schon
d1138-T493,weiss es nicht
d1138-T494,aha
d1138-T495,ist man gestern allerlei also zu sinn gekommen und heute weiss ich das wieder nicht meine
d1138-T496,aha
d1138-T497,habe
d1138-T498,was würden sie dann wenn sie jetzt die zeit so müssten ein
d1138-T499,ganz kurz zusammenfasse was ist da für sie eigentlich
d1138-T5,das gewusst hat hat in mehr gesagt
d1138-T500,so das wichtigste von deren zeit
d1138-T501,strube zeit gewesen
d1138-T502,man wenig angestellten und
d1138-T503,haben sie dann auch angst gehabt also dass das
d1138-T505,man hat gar nicht der zeit gehabt für so etwas
d1138-T506,aber eben ich habe gesage burann ist ja nicht so schlecht gegangen andern ist schlimmer gewesen
d1138-T507,weil sie dann weil wir haben ja eigentlich alles übergekommen aber ist halt
d1138-T508,haben die kühe zählt haben
d1138-T509,die sei zählt haben die heiener zollt
d1138-T51,und was sind das für leute gewesen kinder oder
d1138-T511,aber sie haben nie angst gehabt also wenn jetzt da ihren mann im aargau gewesen ist das ist ja nicht bei der grenze gewesen
d1138-T515,und das schlimmer ist dann auch gewesen
d1138-T516,haben wir eine so militär gehabt hat und die
d1138-T517,funker sind einest da gewesen ordentlich lange
d1138-T518,und dann sind sie also umegelegen und wir haben nicht gewusst woher mit der arbeit wie machen und das hat einem schon ein klein auf das gemüse geben
d1138-T519,aha
d1138-T52,ja im herbst hat mein hauptsächlich da die kinder braucht wenn das obst gekommen ist
d1138-T521,das hat deren gehabt wo etwann einest geholfen haben aber also im grossen und ganzen
d1138-T522,ist nicht also gewesen
d1138-T523,hm
d1138-T524,aber sie haben das gefühl sie haben auch mehr müssen schaffen alles
d1138-T526,mh
d1138-T527,jetzt haben wir noch ein paar fotenen
d1138-T528,ausgelacht vielleicht könnte er die mal alleben und dann könnten sie
d1138-T529,uns noch verzählen was
d1138-T53,haben wir vier fünf auflesbube gehabt
d1138-T530,ja also gestern habe ich gedacht ich könne das oder das andere aber
d1138-T531,gesehen es halt nicht
d1138-T533,ja
d1138-T534,das ist dann wo sie verzählt haben wo sie allweg
d1138-T536,und die leute haben können zu deren bringen und wir haben das auf unsere rechnung hin gemacht
d1138-T537,nicht von der gemein aus aber
d1138-T538,die leute haben können bringen
d1138-T539,und ich habe allmal dort wo es los gegangen
d1138-T54,mh
d1138-T540,aber wo dann die eroffe eingerichtet gewesen ist beim
d1138-T541,mit der frau sei erisch im later bin ich auch wohl ame dürkurs gewesen
d1138-T542,weiss auch nicht mann wo im aargau unde oder wo
d1138-T543,und dann hat man also
d1138-T544,einem beigebracht was man dann beste
d1138-T545,aber was da braucht hat
d1138-T546,mh
d1138-T547,gemüsein und
d1138-T548,aber hauptsächlich äpfel und beeren oder so
d1138-T549,also verhungerat ist niemer
d1138-T55,dann hat man natürlich noch einen tisch mehr braucht weder gerade der da
d1138-T550,mh
d1138-T551,das ist jetzt teren von dem stück
d1138-T553,anfangs kriegen erst das ist ein ried gewesen und das hat aber dann da ume gemacht
d1138-T554,wo man dort planzehnt haben und wo du
d1138-T555,luzerner neuste nachrichten hat ein stück gehabt und wir haben eines stück gehabt
d1138-T556,mh
d1138-T557,und einest haben das dort noch
d1138-T558,eben und erdäpfel haben wir ein jahr gehabt
d1138-T559,und einest haben sie haben gemacht oben
d1138-T56,mh
d1138-T560,und dann ist so richtig gross geworden
d1138-T561,man hat die meine haben einen mit der maschinen gemeint mann hat die ross nicht gesehen haben dann rennen
d1138-T562,aber darinnen ist gar nichts gewesen ist nur strauch gewesen
d1138-T563,mh
d1138-T566,schlecht es riecht gewesen
d1138-T567,mh
d1138-T568,aber dort hat es etwas dort etwas ausageholt
d1138-T569,mh
d1138-T57,und dann das
d1138-T570,das wäre der wo waren am kriegen bei uns gewesen
d1138-T571,ja da da sind wir froh gewesen wenn man eine gute maler gehabt haben wo nicht hat müssen einrücken
d1138-T572,weiss nicht wieso dass dann nicht hat müssen gan
d1138-T573,aber dann hat zum zeug gelugt da ist der vater froh gewesen darum
d1138-T574,mh
d1138-T575,und das da vorne das ist eines von innen kinder
d1138-T576,ja
d1138-T577,wollein ist bist du
d1138-T578,ist einer von der buben ich würde sagen der otti
d1138-T579,auch nein dann habe ihre luge steht ja
d1138-T580,der otti
d1138-T582,das mädchen und vier buben links
d1138-T583,und die sind dann alle so waren während deren zeit auf die welt
d1138-T585,kriegsausbruch und der otti ist fünf wochen alt gewesen
d1138-T586,aha
d1138-T589,was machst jetzter
d1138-T59,sind allweg voll
d1138-T590,habe
d1138-T591,es ist euch etwas in sinn gekommen habe was
d1138-T593,eben gästen habe ich also allerlei überleicht und habe gedacht das wisse
d1138-T595,ja flaches haben wir flaches haben wir
d1138-T596,drei mal haben wir flaches pflanzen
d1138-T597,und haben dann wisch lassen machen daraus haben wir es dann
d1138-T598,einest ist einem weinermattle oben gewesen und einest
d1138-T599,da oben im halleweise zur
d1138-T6,also
d1138-T60,aha und sie haben dann für all die leute müssen
d1138-T600,das dritten mal weiss ich nicht meine
d1138-T601,drei mal haben wir flaches gehabt
d1138-T602,dann hat man dann
d1138-T603,gernen und
d1138-T604,einmal ist der lehrer fester gekommen mit are schulklasse und hat geholfen flachsen hat man miesen
d1138-T605,ausgezwen und dann und der bündlein
d1138-T606,dann hat man denen aufgehängt
d1138-T607,auch dann schein eine mit art leiteren oben
d1138-T608,und dann im herbst hat man es einfach so tauwetter gewesen ist hat man auch aber genommen und hat er der matten aussen verleicht
d1138-T609,wollen wir den hat müssen reichste
d1138-T610,und dann hat man auch müässe dann
d1138-T611,wenn man da zum beispiel auch reine gehabt hat
d1138-T612,mit einer stangen darunter durch und dann kehre etwann all zwei drei oder vier tage je nach dem wie das wetter gerade gewesen ist
d1138-T613,dann hat man auch können bringen
d1138-T614,wo haben wir einen jetzt auch hebrocht nicht auf
d1138-T615,ich weiss nicht auch recht wo
d1138-T616,man hat nach der wenn man etwas auch klein beneinander gehabt hat hat man auch können bringen und die haben
d1138-T617,stoff gemacht daraus also mann hassen
d1138-T618,wunderbare meine da habe ich jetzt noch lenteecher davon
d1138-T619,und zeug und
d1138-T62,haben auch eine ganz eine grossen garten gehabt und hat alles
d1138-T620,also wirklich auch schöne wahr haben die gemacht
d1138-T621,mh
d1138-T622,aber es sind noch bar ein sind zwei drei gewesen zu mhingegeben wo wo
d1138-T623,wo das planzt haben
d1138-T624,mh
d1138-T627,eben und andere haben nicht nicht flaches pflanzen sondern haben hat auch lindeächer geben
d1138-T628,aha
d1138-T63,gemies selber gehabt
d1138-T630,und das ist jetzt also
d1138-T631,das ist einfach das hat dann dann
d1138-T632,dann dann
d1138-T633,das röschten das hat dann
d1138-T634,dann hat ja das gelöst und dann ist haben sie dann
d1138-T635,wie hat man jetzt an dem gesagt
d1138-T638,habe strale hat man auch miesse ja
d1138-T639,der otti hat das selber gemacht also ein
d1138-T64,aha
d1138-T640,so ein ding da
d1138-T641,dann hast hast so können darüber ihn
d1138-T642,so eine strauch hat man dem gesagt
d1138-T643,und  dem hat man dann wieder können brauchen für das andere jahre
d1138-T645,und das sind zwei landdienst mädchen
d1138-T646,welche sind es echt
d1138-T648,landdienstmädchen haben wir natürlich auch immer gehabt
d1138-T65,wie ist denn das nachher so gewesen im dorf
d1138-T651,die zinkhellen ja die ist von der stadt gekommen das ist ganz ein gutes gewesen die sind ja
d1138-T652,wie man hat müssen von hand worben oder so und dann
d1138-T653,oder im garten geholfen und
d1138-T654,das ist von der stadt gewesen
d1138-T655,und die dann die ist auch wo sie wieder in die schule hat mich essen wenn es eine freien halben tag gehabt hat hat sie einfach ist sie gekommen
d1138-T656,und ist gerade in die matte ausagesprungen gan haufen
d1138-T657,und dieses ist da
d1138-T658,dienstmädchen gewesen
d1138-T659,und wenn die derlich da die gafe gekommen sind
d1138-T66,da da sind dann alle männer weg gewesen in der zeit
d1138-T660,haben wir auch etwer muesse haben oder noch für in die haushaltung
d1138-T661,also meine meinen immer junge mädchen gehabt damals von wolhausen hinten führen und eben
d1138-T665,am hast auch können wenn etwer gewusst hast hast etwa eines wieder engagiert und dann
d1138-T667,mh
d1138-T668,die haben einen kleinen lohn gehabt aber zu dem haben das gelugt
d1138-T669,aha
d1138-T67,das ja amigs volle nein nein alle haben ja nicht können und auf jedem bahnhof haben sie ja etwer müssen lassen sie oder
d1138-T670,die in bendsmittlein ist noch ordentlich lange da gewesen
d1138-T671,und eben das zinkhellen das ist unsinnig ein gutes gewesen
d1138-T672,mh
d1138-T673,sie dann mit denen nachher noch kontakt gehabt
d1138-T674,jaja heute noch
d1138-T675,also mit dem
d1138-T676,zinkhellen nicht mann aber halt mit ein bienzer und
d1138-T677,und eben da von wollhausen hindafüren haben wir da so welsche gehabt und
d1138-T678,dort aber hat meine heute noch kontakt
d1138-T679,hm
d1138-T68,so hat das
d1138-T680,und auch borste ist dann aber das ist schmendiger
d1138-T681,ist gerade etwa vor meine monat ist eine von denen da gewesen
d1138-T682,dann ist auch da am
d1138-T683,dietnikers schneidiger sie sind sechs kinder gewesen und fünf sind da gewesen davon
d1138-T684,da hat er gesagt
d1138-T685,er sei man heute noch dankbar
d1138-T686,dass man auch mal etwa ein brütlich geschickt habe wo er einem kollege gewesen ist ist zu stande hinten oder wo ist er einem kollege gewesen
d1138-T687,und wir haben ja melden gehabt und dann
d1138-T688,haben wäre allweg wieder etwann einest ein brichtlich geschickt habe ja gesagt gesagt das brot wo wer überkommen
d1138-T689,für einen ganzen tag hat miesse lange haben wir ja ein einest schon genommen
