Filename,Transcript
d1198_2-T2413,und bei der erdäpfelkäferbekämpfung
d1198_2-T2414,nicht ich habe noch
d1198_2-T2415,noch erdäpfelfel
d1198_2-T2416,felder vor mir wo
d1198_2-T2417,wo es so rot ausgesehen hat von
d1198_2-T2418,von den erdäpfelkäfern he
d1198_2-T2419,alles abgefressen nur noch stauden gehabt und keine blätter mehr he
d1198_2-T2420,die schulkinder mit nur mit larvenablesen haben sie auch nie mögen nach und haben ja nie alle können sehen he
d1198_2-T2421,dann ist das obligatorisch geworden und der bund hat
d1198_2-T2422,das kalk-arsen gegen die erdäpfelkäfer gratis zur verfügung gestellt he
d1198_2-T2423,und da habe ich natürlich dann riesige aufträge gehabt
d1198_2-T2424,habe mich auch müssen einrichten
d1198_2-T2425,sogar dass ich
d1198_2-T2426,grosse scheinwerfer gehabt habe dass ich auch zu nacht habe können spritzen he
d1198_2-T2427,wo haben sie denn überall gespritzt
d1198_2-T2428,ja da ist man dann schon gefragt gewesen rundumhin da
d1198_2-T2429,da hat es hat noch nicht mancher bauer eine spritze gehabt nicht
d1198_2-T2430,das ist wer bin ich ein lohnunternehmer gewesen dazumal hat man dem können sagen heute sagt man es so he
d1198_2-T2431,und aufträge gehabt nach und nach he
d1198_2-T2432,freiwillige dinge gemacht habe für für gemeinde und zeug und sachen
d1198_2-T2434,für eine maschine gewesen zum spritzen
d1198_2-T2435,wie
d1198_2-T2436,was ist das für eine maschine gewesen zum spritzen
d1198_2-T2437,ja das ist eine bekannte fabrik gewesen birchmeier von künten oder
d1198_2-T2438,und ein klein leistungsfähig und
d1198_2-T2439,leistungsfähiger habe ich nur können werden in dem dass ein schnelleres fahrzeug gehabt habe
d1198_2-T2440,und da habe ich mit der zeit auch noch einen jeep zugetan he
d1198_2-T2441,das haben sie sich können leisten
d1198_2-T2442,aber das ist wahrscheinlich nach dem krieg gewesen mit dem jeep
d1198_2-T2443,ein röntgenbild vom kantonsspital
d1198_2-T2445,die ortswehr irgendetwas he
d1198_2-T2446,ja den autotraktor habe ich voranhin schon gehabt
d1198_2-T2447,woher haben sie das blei-arsen
d1198_2-T2448,ja ja bei der landwirtschaftlichen genossenschaft wie man es heute noch
d1198_2-T2449,die spritzmittel dort kann holen pflanzenschutzmittel he
d1198_2-T2450,das ist einfach das mittel gewesen wo erstens hat es gehauen
d1198_2-T2451,der erfolg ist
d1198_2-T2452,also im rechten moment ausbringen das ist
d1198_2-T2453,die andere seite noch gewesen he
d1198_2-T2454,nicht irgendwann he
d1198_2-T2455,und von gift hat dann niemand geredet he
d1198_2-T2456,und noch niemand hat erdäpfel untersucht
d1198_2-T2457,froh gewesen wenn man erdäpfel übergekommen hat
d1198_2-T2458,haben sie noch können erleben dass so
d1198_2-T2459,von winterthur ein bekannter möbelhändler
d1198_2-T2460,wo der frau die aussteuer verkauft hat weil man mit dem velo von winterthur aufhin kommt
d1198_2-T2461,zwei kilo erdäpfel mitnimmt
d1198_2-T2462,und sehr dankbar ist wenn man zwei liter milch noch hat können geben
d1198_2-T2465,ja dann allmal auch im winter habe ich drei vier angestellte gehabt zum für den baumschnitt he
d1198_2-T2466,in welchen jahreszeiten haben denn sie gespritzt
d1198_2-T2467,also ganz aktiv habe ich die kundschaft betrieben von neunzehnhundertfünfunddreissig
d1198_2-T2468,bis einundsechzig
d1198_2-T2471,ganzen ding müssen aufhören
d1198_2-T2473,ich habe mehr gemeint in welcher jahreszeit
d1198_2-T2475,also zu in welchem zeitraum vom jahr haben sie gespritzt
d1198_2-T2476,ja das ist natürlich nur so von
d1198_2-T2477,von ende märz an gegangen
d1198_2-T2478,dass es keinen spätschorf gegeben hat he
d1198_2-T2479,und im ackerbau ist es immer um
d1198_2-T2480,einzelne spritzungen gegangen und im obstbau hat es halt einfach mehr spritzungen gebraucht weil man
d1198_2-T2482,man hat den schorfbefall gekannt man hat mehltaubefall gekannt und
d1198_2-T2483,wir haben also die präparate
d1198_2-T2484,blei-arsen kalk-arsen oder dann auch das ddt
d1198_2-T2485,he jahrgang das habe ich jetzt im
d1198_2-T2486,im anderen büchlein innen noch
d1198_2-T2487,wann dass ich das das erste mal
d1198_2-T2488,eingesetzt habe
d1198_2-T2489,gegen fressende schädlinge ist natürlich da der hammer gewesen das haben sie einmal gespritzt und ruhe gehabt
d1198_2-T2490,auch wenn es noch so hartnäckige kogen viecher gewesen sind he
d1198_2-T2491,da haben wir einfach ruhe gehabt
d1198_2-T2492,hat es keine reklamationen nichts mehr gekommen he
d1198_2-T2493,und dann hat man einfach das manches jahr gespritzt he mh
d1198_2-T2494,wann wann
d1198_2-T2495,wann haben sie das erste mal ddt gespritzt
d1198_2-T2496,ja wann habe ich das das erste mal gehabt
d1198_2-T2498,die geigy
d1198_2-T2499,eingesetzt in einem grossen praxisversuch in zuzwil he
d1198_2-T2500,wie ist das vor sich gegangen ist die geigy auf sie zugekommen
d1198_2-T2501,ja ja
d1198_2-T2502,ja wenn man ein klein aktiv
d1198_2-T2503,gewesen ist sind die chemisch da allbott dorther gekommen
d1198_2-T2504,könnten das auch noch machen und selb noch machen he
d1198_2-T2505,das hat man eben ein klein die basis gegeben
d1198_2-T2506,dass ich zu der bayer gekommen bin
d1198_2-T2507,nein nein aber das ist viel später
d1198_2-T2508,aber ich würde mich gern jetzt in
d1198_2-T2509,mich würde jetzt interessieren also
d1198_2-T2510,wie ist das gegangen
d1198_2-T2511,da sind chemiker
d1198_2-T2512,zu ihnen gekommen und haben ihnen präparate gegeben zum testen
d1198_2-T2513,mh
d1198_2-T2514,das sind vertreter gewesen
d1198_2-T2515,wo das haben müssen lugen dass sie irgendwo einen finden
d1198_2-T2516,wo das im praktisch
d1198_2-T2517,recht einsetzt he
d1198_2-T2518,bin ich einer von denen gewesen nicht
d1198_2-T2519,und wie ist das da gewesen
d1198_2-T2521,wo sie den ddt-versuch gemacht haben
d1198_2-T2522,wie ist das vor sich gegangen
d1198_2-T2523,ja das ist ein grosser baumbestand gewesen
d1198_2-T2524,und so ist es darum gegangen
d1198_2-T2525,den blütenstecher bekämpfen he
d1198_2-T2526,blütenstecher
d1198_2-T2527,je näher dass sie an den an den obstanlage am wald zu gehabt haben
d1198_2-T2530,um so grösser ist der befall geworden weil der dort überwintert hat he
d1198_2-T2531,habe ich dort müssen abklären
d1198_2-T2532,auf hundert meter auf
d1198_2-T2534,hundertfünfzig meter zweihundert meter weiter vom wald weg
d1198_2-T2535,wie da der dann
d1198_2-T2536,der befall
d1198_2-T2537,abnimmt he
d1198_2-T2538,und ob es überhaupt dann noch nötig ist
d1198_2-T2539,auf zweihundert meter raum
d1198_2-T2540,von dem wald weg überhaupt noch etwas zu unternehmen
d1198_2-T2541,aber der blütenstecher hat hat
d1198_2-T2543,jahre gehabt wenn er gute bedingungen gehabt hat im frühling
d1198_2-T2544,praktisch eine ernte können
d1198_2-T2545,abräumen he
d1198_2-T2546,in der blütezeit he
d1198_2-T2547,und das ist das ist hundertprozentig gewesen
d1198_2-T2548,hundertprozentig gewirkt he
d1198_2-T2549,aber sind eben abklärungen gewesen
d1198_2-T2550,wie weit weg
d1198_2-T2551,hört die wirkung auf oder
d1198_2-T2552,wie weit umhin wirkt es dann noch
d1198_2-T2553,haben sie schon vorher so ein wirksames mittel gehabt
d1198_2-T2554,nein
d1198_2-T2555,so nicht he
d1198_2-T2556,also gegen den speziellen schädling vom blütenstecher nicht he
d1198_2-T2557,da hat man eben gewartet darauf
d1198_2-T2558,oder dann hat man auch
d1198_2-T2559,manches jahr so
d1198_2-T2560,e gehabt wo
d1198_2-T2561,wo gänge gebohrt hat wie würmlein durch die blätter durchhin he
d1198_2-T2562,durch die unter- und oberschicht vom blatt he
d1198_2-T2563,und der hat können so viele gänge geben he da
d1198_2-T2564,so mancher meiner he
d1198_2-T2565,und dort hat halt das gesarol auch gehauen he
d1198_2-T2566,tipptopp gehauen he
d1198_2-T2567,also
d1198_2-T2568,ich habe da noch
d1198_2-T2569,mal ein jahr
d1198_2-T2570,an der wettelschtrooss von wil auf gossau
d1198_2-T2571,die frisch gepflanzten
d1198_2-T2572,hainbuchen
d1198_2-T2573,habe ich alle und die hainhecken
d1198_2-T2574,die hecken auch
d1198_2-T2575,alle müssen gan spritzen nur wegen dem schädling
d1198_2-T2576,ist alles braun dagestanden
d1198_2-T2577,und die voraussetzung dass es das nächste jahr wieder grün wird
d1198_2-T2578,dass sie wieder kräftig sind die
d1198_2-T2579,die ist dann auch minim geworden nicht
d1198_2-T2580,geht nicht immer nur um ein
d1198_2-T2581,ein jahr
d1198_2-T2582,befall oder nicht befall he
d1198_2-T2583,moment schnell
d1198_2-T2584,mh ist glaube gut
d1198_2-T2585,mit dem ddt also da ist neisswer
d1198_2-T2586,von basel an sie herhingetreten
d1198_2-T2587,jawohl ja
d1198_2-T2588,wissen sie wer das gewesen ist
d1198_2-T2589,ein herr ranft
d1198_2-T2590,der der
d1198_2-T2591,riesigen kenntnissen er ist glaub auch schon ein klein im ausland gewesen vorher
d1198_2-T2592,da ist einer von
d1198_2-T2593,das ist da so wie
d1198_2-T2594,die sache so orientierung noch nicht so gross gewesen da ist man froh gewesen
d1198_2-T2595,froh gewesen und hat es ausserordentlich geschätzt wenn einmal einer vorbei gekommen ist he
d1198_2-T2596,wo klein mehr
d1198_2-T2597,gewusst hat he
d1198_2-T2598,herr rampf der ist mir unvergesslich geblieben he
d1198_2-T2599,von der geigy
d1198_2-T2600,und nur dann durch das hat es und dann nachanhin ist auch ein
d1198_2-T2601,ja selb ist von der sandoz gewesen der herr keelräuter
d1198_2-T2602,mit dem netzschwefel
d1198_2-T2603,dort bin ich auch ganz in manchen kontakt dann gekommen das ist aber von der sandoz gewesen he
d1198_2-T2604,habe ich auch manches jahr
d1198_2-T2605,grosse praxisversuche gemacht he
d1198_2-T2607,also wenn sie derige versuche gemacht haben sind auch chemiker
d1198_2-T2608,gekommen gan
d1198_2-T2611,über die
d1198_2-T2612,da hat
d1198_2-T2613,in welchem stadium bringt tut man es ausbringen
d1198_2-T2614,ist der befall vom schädling gross oder nicht gross
d1198_2-T2615,das hat man voranhin auch müssen kontrollieren
d1198_2-T2616,wie notwendig wird die spritzung wann wird sie fällig
d1198_2-T2617,unter guten voraussetzungen ausbringen
d1198_2-T2619,so es tut wieder
d1198_2-T2621,wie hat denn die bevölkerung
d1198_2-T2622,von denen schädlings
d1198_2-T2625,ja man hat ja überall gesehen dass man
d1198_2-T2626,die erträge kann steigern
d1198_2-T2628,und die qualitätsanforderungen sind auch dauernd gestiegen
d1198_2-T2629,das ist überhaupt kein problem gewesen he
d1198_2-T2630,überhaupt nicht he
d1198_2-T2631,haben sie selber irgendwas gemerkt gehabt
d1198_2-T2632,haben sie verspürt irgendwelche
d1198_2-T2633,veränderungen körperliche
d1198_2-T2636,nebenerscheinungen gehabt hätte
d1198_2-T2637,das habe ich nur einmal gehabt
d1198_2-T2638,auch bei einem versuchspräparat
d1198_2-T2639,nicht einmal wegen dem wirkstoff nur wegen dem geschmack
d1198_2-T2640,habe ich mal zwei drei tage habe ich ein klein schwierigkeiten gehabt aber sonst hat mir das
d1198_2-T2641,ich habe nie einen schutz angehabt handschuhe
d1198_2-T2642,keinen gesichtsschutz angehabt und bin ja
d1198_2-T2643,hunderte und hunderte von stunden im spritzmittel innen gestanden
d1198_2-T2644,nicht ein reines wunder ist dass ich noch da bin
d1198_2-T2646,moment jetzt sie haben eine spinne noch da
d1198_2-T2649,entschuldigung
d1198_2-T2653,gut läuft
d1198_2-T2654,wie ist denn die stimmung gewesen um die mittel umhin
d1198_2-T2655,ist eine euphorie gewesen oder
d1198_2-T2656,das ist wie eine euphorie geworden he
d1198_2-T2657,hat einfach
d1198_2-T2658,eben durch die schädlinge wo dann wieder mal auftre
d1198_2-T2659,wie der blütenstecher
d1198_2-T2660,da habe ich nur wenige bäume gehabt und dann hat es
d1198_2-T2661,einfach zwei drei haben wieder gar nichts getragen oder in einem ganzen baumbestand eine gewisse sorte
d1198_2-T2662,da hat ja eine rolle gespielt
d1198_2-T2663,wann ist der baum
d1198_2-T2664,in der vollblüte he
d1198_2-T2665,dass dann nur dann hat können
d1198_2-T2666,befallen werden he
d1198_2-T2667,dann hat es einfach wieder sorten gegeben wo ausgefallen sind
d1198_2-T2668,nebenzu hat es wieder reihenbäume gehabt wo getragen haben he
d1198_2-T2669,und das hat man dann können ausgleichen he
d1198_2-T2670,man hat einfach dann mit der zeit angefangen
d1198_2-T2671,wirtschaftlich rechnen
d1198_2-T2672,hat gesagt so und so viele kilo sollte ich können ernten
d1198_2-T2673,pro quadratmeter
d1198_2-T2674,und die schweiz hat natürlich eine riesen bedeutung gehabt als obstbauland in europa
d1198_2-T2676,schon ich habe das im kleinen buch innen auch beschrieben
d1198_2-T2677,der pfarrer von maienfeld
d1198_2-T2678,der hat am sonntag weil sie dort oben dann schon obst gehabt haben
d1198_2-T2679,hat der jeden sonntag auch noch
d1198_2-T2680,die anweisungen gegeben was sie jetzt wieder müssen machen die nächste woche
d1198_2-T2681,mit schneiden oder mit spritzen
d1198_2-T2682,da haben sie natürlich noch kalk gespritzt mit lehm gemischt und
d1198_2-T2683,einfach
d1198_2-T2684,brennnesselwasser vielleicht im besten fall noch he
d1198_2-T2685,aber man hat dann schon davon geredet
d1198_2-T2686,und bis im neunzehnfünfundvierzig fünfzig sind wir das
d1198_2-T2687,obstexportland gewesen von europa
d1198_2-T2688,weil wir
d1198_2-T2689,da rund zwanzig millionen hochstämme gehabt haben
d1198_2-T2690,das land ist geprägt gewesen von den hochstämmen he
d1198_2-T2691,wenn sie an den frühling denken he
d1198_2-T2692,das bild das wird man nie mehr haben
d1198_2-T2693,dort können wir nur noch mal fotos anlugen
d1198_2-T2695,vor allem jetzt durch den feuerbrand wo auch noch aktuell ist jetzt he
d1198_2-T2697,das ist der nächste
d1198_2-T2698,gefürchtete schädling da
d1198_2-T2699,also welches produkt haben sie verwendet gehabt
d1198_2-T2700,wie
d1198_2-T2701,welches ddt-produkt haben sie verwendet
d1198_2-T2704,also da ich habe nur eines kennen gelernt he
d1198_2-T2705,das ist gesarol ist gesarol gewesen weit und breit
d1198_2-T2706,bis zu den
d1198_2-T2707,bananenkulturen und
d1198_2-T2709,aber es hat ja auch es hat ja auch g ddt für den hausgebrauch gehabt haben sie das auch benutzt
d1198_2-T2710,wie
d1198_2-T2711,hat ja auch ddt für den hausgebrauch gehabt neocid
d1198_2-T2715,haben sie das auch verwendet gehabt
d1198_2-T2716,nein selb nicht mehr
d1198_2-T2717,mhmh
d1198_2-T2718,also haben sie das ddt nur im obstbau verwendet
d1198_2-T2719,nur im obstbau ja
d1198_2-T2720,im ackerbau hat man es nicht können einsetzen he
d1198_2-T2721,nur im obstbau
d1198_2-T2722,und rebbau haben wir in unserer gemeinde praktisch
d1198_2-T2723,das nicht mehr gehabt früher schon he
d1198_2-T2724,und dann ist ja die zeit gekommen wo es dann zemal eben
d1198_2-T2725,ja aber vo vorher noch haben sie sie haben ja auch noch vieh gehabt
d1198_2-T2726,wie
d1198_2-T2727,sie haben auch noch vieh gehabt
d1198_2-T2729,kühe haben sie auch noch gehabt
d1198_2-T2732,eben im stall haben sie kein ddt verwendet
d1198_2-T2733,natürlich
d1198_2-T2734,fliegenbekämpfung das habe ich für die ganze gemeinde gemacht
d1198_2-T2735,alle stellen von zuhinterst bis zuvorderst gan spritzen
d1198_2-T2736,im auftrag von der
d1198_2-T2737,käsereigesellschaft
d1198_2-T2738,zuerst
d1198_2-T2739,weisseln
d1198_2-T2740,und nachanhin gan spritzen ja
d1198_2-T2741,wohl wohl das ist auch noch
d1198_2-T2742,ist keine schöne arbeit gewesen
d1198_2-T2745,da sind dann die spinnmucken und
d1198_2-T2746,die heublumen obenabhin gekommen
d1198_2-T2747,hahah
d1198_2-T2748,wann haben sie das also ab wann ist das gemacht worden
d1198_2-T2749,eben im dreiundvierzig habe ich es das erste mal eingesetzt im grossversuch und dann
d1198_2-T2751,habe ich das ist dann aber noch paar jahre gegangen bis dann recht in den handel gekommen ist in den detailhandel auch he
d1198_2-T2752,und dann hat man das
d1198_2-T2753,gekannt und gebraucht und eingesetzt he
d1198_2-T2754,bis dann da eben das ist
d1198_2-T2755,die dinge gekommen sind die forschungen wo sie dann
d1198_2-T2756,von rückständen geredet haben he
d1198_2-T2757,fast nicht abbaubar ist he
d1198_2-T2758,fünfundvierzig schon oder
d1198_2-T2759,wie
d1198_2-T2760,fünfundvierzig schon he
d1198_2-T2761,mh
d1198_2-T2762,nein dann noch nicht das ist dann schon
