Filename,Transcript
d1295-T1062,das hat man also gut gemerkt
d1295-T1063,und die deutschen
d1295-T1065,ich habe ihnen ja gesagt wir haben ja dort irrsinnigen bei uns gehabt
d1295-T1066,drei wegen voll
d1295-T1067,wo einfach das nicht überstanden haben alles das schweren
d1295-T1068,und andere
d1295-T107,das ist eine eindrücklichen
d1295-T1070,haben
d1295-T1071,angst gehabt man hat richtig gemerkt die haben angst vor dem heim gehen
d1295-T1072,weil sie viele zeit nichts gewusst haben
d1295-T1073,dann soldat dort wo man eben so gefragt hat ja
d1295-T1074,ob das wirklich war sei was was im jetzt da etwer verzählt habe ich
d1295-T1075,dass mit denen konzentrationslager und dass
d1295-T1076,die deutschen so am verlieren seien dann
d1295-T1077,die haben das nicht gewusst
d1295-T1078,vor was haben sie denn sonst noch angst gehabt
d1295-T108,tage gewesen dort habe ich nie vergessen
d1295-T1080,ich habe es gefühl vor dem kriegsende
d1295-T1081,dass wo sie durch die die gewusst haben dass
d1295-T1082,dass sie dann krieg allweg verlieren
d1295-T1083,die haben sich schon gedanken gemacht was wartet was geht dann mit uns
d1295-T1085,die haben ja keine zukunft mehr gehabt
d1295-T1086,die sind ja so in deren hitlerjugend aufgezogen
d1295-T1087,gross geworden
d1295-T1088,das sind ja meistens auch so
d1295-T1089,zwanzig dreis jährige leute gewesen
d1295-T109,wieso wieso ist ihr vater also das ist sehr interessant dass man auf sekingen fahrt
d1295-T1090,in der hitlerjugend vorher
d1295-T1091,und die sind also trimmt gewesen auf der gedanken hitler
d1295-T1092,und sieg heil und wir gewinnen
d1295-T1093,dass das ein unerhörten gedanken gewesen ist für sie
d1295-T1094,jetzigen kommen wir heim und und und wir verlieren den krieg
d1295-T1096,das hat zum teil
d1295-T1097,enorme kämpf geben ich ich habe das gesehen wenn sie allmal so
d1295-T1098,etwa nicht geschlafen haben oder so dann
d1295-T1099,man ist gan fragen dann haben sie einem eben amis also klein ihre
d1295-T110,das ist ja eigentlich auch art so
d1295-T1100,gefühle und ihre gedanken gesagt wie es
d1295-T1101,sind denn amin froh gewesen wenn sie mit etwa einer mehr haben können reden
d1295-T1103,und sie haben das gefühl gehabt
d1295-T1104,die haben damals so zu sagen noch an hitler geglaubt
d1295-T1105,die soldaten
d1295-T1107,aber die wo länger im im
d1295-T1108,in den gefangenschaft gewesen sind die haben sie dann gewusst
d1295-T1109,die amerikaner haben dann die aufgeklärt
d1295-T111,seitseing würde man das heute nennen
d1295-T1110,aber andere wo dann einfach also fast
d1295-T1111,nur kurz dort gewesen sind
d1295-T1112,die die haben das also ehrlich nicht gewusst ich habe ich habe das
d1295-T1113,dem mann gut angemerkt da ist so aus allen wolken gefallen
d1295-T1114,der hat nachher er hat gesagt er habe ja
d1295-T1115,den mut fast nicht mehr zum leben
d1295-T1117,und die geschichte mit dem jungen soldaten aus der hitlerjugend wo gesagt habe
d1295-T1118,hat er wollen wieder zurück
d1295-T1119,in kampf können sie das auch noch verzählen für uns
d1295-T112,dass man das man auf deutschland fahrt und lugt wie
d1295-T1120,ja eben dann siebezehnjehrung
d1295-T1121,patient dann hat ja
d1295-T1122,ich habe
d1295-T1123,dem habe ich müsse das essen gegeben
d1295-T1124,dann hat ja eine streifschuss gehabt
d1295-T1125,der hat nicht mehr können selber essen
d1295-T1126,und dann hat immer
d1295-T1127,gesagt er werde wieder gesund und dann gehen er wieder in krieg er gehen wieder
d1295-T1128,für der führer in krieg
d1295-T113,das ist eben gewesen weil
d1295-T1130,bei denen jungen mängist sehr sehr gross gewesen
d1295-T1131,und da habe ich ihm es dann aber gesagt auch so klein schonenden
d1295-T1132,aber ich weiss nicht hat er es nicht realisiert
d1295-T1133,er hat also nichts dergleichen getan
d1295-T1134,sie haben dann eben amis gemeint natürlich wenn wir so etwas gesagt haben
d1295-T1135,wir machen gegenpropaganda
d1295-T1136,sende verdammi wir machen propaganda für
d1295-T1137,die amerikaner nicht dass sie mutlos werden und so
d1295-T1138,man hat dann natürlich in dem moment nicht viel können machen
d1295-T1139,die haben sie dann gesehen wo sie heim gekommen sind
d1295-T114,viele leute so klein sympathisiert haben
d1295-T1140,aber sind natürlich dann sehr erfreut gewesen wo sie da das
d1295-T1141,das fest gesehen haben ein konstanz
d1295-T1142,aber wo sie dann ausgeladen worden sind
d1295-T1143,ist dann auch klein anders gewesen wir haben zum beispiel
d1295-T1144,patienten gehabt eben dann da dann wo
d1295-T1145,dann einfach auf die achso genommen hat
d1295-T1146,und einen aushintragen hat dann mit dem
d1295-T1147,grauenhaften buchdurchschuss
d1295-T1148,dann haben sie nicht in den sanitätswagen inhinto wo
d1295-T1149,gerade aufm nebengleis gewesen ist die haben alle dort innen
d1295-T115,mit dem gedankengut
d1295-T1150,doch die aber die haben die ganze schwerer fall die haben sie
d1295-T1151,auf die seite ton
d1295-T1152,ja was heisst das
d1295-T1154,wissen sie auch nicht
d1295-T1155,es hat dann nur etwer gesagt es hat einen offizier ich weiss es nicht etwas vor ist
d1295-T1156,hat gesagt ja die werden allwegen in sonne
d1295-T1157,keller abhin to wo wo das der gleich gehen wie mit den juden
d1295-T1159,und die haben doch keine zeit man und kein geld man für sottigen menschen zu pflegen
d1295-T1161,das ist also sottige sachen sind also
d1295-T1162,haben einem dann schon noch enorm mitgenommen
d1295-T1164,ja vor allem will sie die ja gepflegt haben und dort herhin brot haben und gesehen haben
d1295-T1165,ja ja mh
d1295-T1166,und dann nachher einfach so
d1295-T1167,einfach ist einer kommen und mit einer handbewegung gezeigt wo durchhin und
d1295-T1168,man hat die nicht auch gesehen die sind dann einfach weg gewesen
d1295-T1169,hingegen die anderen
d1295-T117,so klein
d1295-T1170,sind denn eben in so auch sie noch in wagen innen gekommen sonne sanidadswagen und
d1295-T1171,die hat man dann so nett gewesen das
d1295-T1172,haben sie dann so gerichtet eben ich soll
d1295-T1173,noch kommen noch einest gekommen gan adieu sagen zu ihnen übern und
d1295-T1174,dort hat mich dann eben  ein mutter von so einem
d1295-T1175,so von so einem
d1295-T1176,patient auch an die arme genommen und hat gesagt eben
d1295-T1177,sie denken wir im namen von allen deutschen frauen
d1295-T1178,dass man was man da eben für die deutschen jungen männer
d1295-T1179,es hat mich dann sehr sehr gefreut das
d1295-T118,abwegend
d1295-T1180,das muss man auch sagen das einfach und dann
d1295-T1181,sind noch zwei drei mietern dort gewesen wo gesagt haben sie gegen sich anschliessen und
d1295-T1182,man hat dann gesehen wie eben
d1295-T1183,also frauen wo der krieg mitgemacht haben wo ihre söhne
d1295-T1184,haben müssen geben der mann haben müssen geben
d1295-T1185,wie dankbar dass sie gewesen sind und
d1295-T1186,aber sie haben wir es dann auch gezeigt und gesagt das hat mich sehr gefreut
d1295-T1188,und aber das heisst ja eigentlich ein konstanz die wo da
d1295-T1189,das fest veranstaltet haben die haben natürlich schon gewusst
d1295-T119,und dann hat er da gesagt er will das einmal
d1295-T1190,wie es still oder
d1295-T1192,ja ja und ja natürlich und die haben dann eben von der schweiz her ja allweg manches vernommen
d1295-T1194,das etwa vielleicht ein aber scheust
d1295-T1195,andere die haben ja können ja nicht dürfen radio losen und
d1295-T1196,nichts zeitungen sind ja natürlich gar nichts von dem voll gewesen
d1295-T1197,sie sind also schon sie haben viele leute also sicher nichts gewusst gerade von seinen
d1295-T1198,von den soldaten wo im feld gewesen sind
d1295-T1199,kann man das vorstellen
d1295-T12,entschuldigung jetzt muss ich noch etwas fragen
d1295-T120,wissen
d1295-T1200,aber die leute daheim dann eben schon eher
d1295-T1202,und eben sie haben ja vorher auch gesagt die die ganze propaganda dann
d1295-T1205,also das ist das ist grauenhaft gewesen wo ich dann daheim gewesen bin
d1295-T1206,das hat einem ja dann tagelang verfolgt die bilder
d1295-T1207,und dann wenn sie amis im im radio da
d1295-T1208,gesagt haben so und wieder so
d1295-T1209,bericht von der front so und so viel würden in die schlacht geworfen
d1295-T121,und dann ist eben das ausgekommen dass dort ennen so etwas ausgestellt ist und dann hat er gesagt
d1295-T1210,das ist nämlich
d1295-T1211,auch schlagwort gewesen wo sie braucht haben das habe ich
d1295-T1212,immer eine furchtbaren ausdruck gefunden aber dort ich habe das nicht mehr vertragen
d1295-T1213,dass nicht mehr können hören
d1295-T1214,was denken dass sind junge leute gesunde leute und die
d1295-T1215,in die schlacht geworfen
d1295-T1216,und nachher kommen sind sie also daran
d1295-T1217,wie die leute wo wir jetzt heim gebracht haben
d1295-T1219,das habe ich sehr lange gehabt bis ich das verkraftet gehabt habe
d1295-T122,jetzt will ich selber gan lugen
d1295-T1221,kann so etwas kriegsbericht nicht mehr können gehört
d1295-T1222,aber das ist das sind deutsche kriegsbericht gewesen
d1295-T1223,ja also einfach da die schweizer haben dass ich dann
d1295-T1224,in den nachrichten gesagt oder im deutschen haben sie vor allem
d1295-T1225,aber wir haben wieder eben so und so viel die schlacht
d1295-T1226,ist grauenhaft gewesen
d1295-T1229,und wissen sie wir sind dann dort auch noch
d1295-T123,er will sich überzeugen
d1295-T1230,in frankreich
d1295-T1232,zeug begegnet die haben ins kreuzt
d1295-T1233,wo dass die jungen männer in krieg sind
d1295-T1234,und sind dann meistens afrikaner gewesen
d1295-T1235,ganze zeug von
d1295-T1236,wo wieder haben müssen an die front
d1295-T1237,das sind aber abt alliierte gewesen
d1295-T1239,oder schwarze gewesen
d1295-T1241,ja schwarze könnten natürlich auch amerikaner
d1295-T1243,schwarze gewesen
d1295-T1244,das ist also schon etwas gewesen wo sie sind so zulugen die leute
d1295-T1245,die die jungen
d1295-T1246,haben gewunken und gemacht und
d1295-T1248,vielleicht zwei drei tage
d1295-T1249,sind sie gleich daran gewesen wie die wo wir in der wegen einen gehabt haben
d1295-T1250,das ist also schon hart
d1295-T1252,und wir sind zum beispiel durch ein gebiet durchhin gefahren
d1295-T1253,wo kurz vorher noch einen schlacht stattgefunden hat ich sage ihnen das
d1295-T1255,ist leicht angestiegen gewesen
d1295-T1256,und dann oben hat es auch wald gehabt
d1295-T1257,aber es hat auch keine höhere mehr gehabt wieder so
d1295-T1258,alles
d1295-T1259,abgeholz gewesen alles abgeschossen gewesen
d1295-T126,ich habe weiss noch wo er heim gekommen ist wenn er noch gesagt hat zu der mama
d1295-T1260,auch ganzen eisenbahnwagen
d1295-T1261,umgekippt neben ihm geleis gelegen
d1295-T1263,das ist einfach
d1295-T1264,alle zusammen ist noch da gewesen wie in den schlacht es ist überhaupt
d1295-T1265,nichts ehen wage geramt gewesen man hat das gefühl gehabt man muss da noch gan gan leute aushinsuchen
d1295-T1267,und wo ist das gewesen
d1295-T1268,das ist vor auch
d1295-T1269,noch vor oder nach wino
d1295-T127,du das ist ja erschreckend
d1295-T1270,gewesen das weiss ich nicht meine dort umeinander ist das neumen gewesen
d1295-T1271,und dort ist auch die die ronenbrücke ist ja kaputt gewesen
d1295-T1272,und dann sind wir über der
d1295-T1273,über ein so einen es ist ja ein gestelle gewesen
d1295-T1274,ein holz gestelle
d1295-T1275,wo wir man hat nichts gesehen das ist
d1295-T1276,einfach nur maschinen darauf gewesen
d1295-T1277,und wir sind mit denen verwundeter
d1295-T1278,zeug sind wir dort darüber gefahren
d1295-T1279,im schritttempo und das hat so geschwankt
d1295-T128,das ist mir noch bleiben
d1295-T1280,dass der zug allweg hat müssen halten zumittes
d1295-T1281,und und da ist es abhingegangen weiss wie mancher meter
d1295-T1284,das ist krieg dort habe ich also
d1295-T1286,ich habe gedacht mängist schon
d1295-T1287,würde nichts schade wenn
d1295-T1288,junge leute vielleicht heute
d1295-T1289,etwann amal noch so etwas könnten erlebe nume zwei tage
d1295-T129,schuscht weiss ich dann nachher nichts mehr
d1295-T1290,vielleicht gebt dann doch zuletzt an kein krieg mehr
d1295-T1292,ja wir sind jetzt auch gerade also die
d1295-T1293,zu deutschland gibt es ja auch so vor allem im osten
d1295-T1294,gibt es ja so nationalsozialistische
d1295-T1295,also junge wo das irgendwie wieder
d1295-T1296,mh
d1295-T13,muss ich das datum und alles sagen an
d1295-T130,aber das ist wir bleiben und das hat sich bei mir eingegraben
d1295-T1303,das ist schon unglaublich oder wie man da irgendwie
d1295-T1304,sieg heil heute wieder redet oder von
d1295-T1305,vom feuerer wo irgendwie auch leichtgestalt ist
d1295-T1306,man sieht was aushin gekommen ist dabei
d1295-T1308,millionen von toten und
d1295-T1309,ja
d1295-T1311,ich verstehen das auch nicht der heutige
d1295-T1312,nationalsozialismus in verstehen das auch nicht
d1295-T1314,wieso dass das wieder aufflammt
d1295-T1315,gut das sind noch das sind also schon noch
d1295-T1316,da sind wenige oder das sind aber das irgendwie halt schon
d1295-T1317,erstaunlich
d1295-T1319,gut
d1295-T132,haben sie mögen sie sich erinnern an die machtergreifung vom hitler
d1295-T1320,vielleicht noch wie haben sie mögen sie sich an das kriegsende erinnern
d1295-T1321,haben wir finden sie sie haben wir das jetzt
d1295-T1325,das kriegsende
d1295-T1326,man hat gesehen dass es gekonnt
d1295-T1327,aber wir haben uns alle riesig gefreut
d1295-T1328,ich weiss noch wo es wo es geheissen hat im radio jetzt sei es
d1295-T1329,heben sie doch kapituliert das ist das ist ein
d1295-T1330,eine riesen freude gewesen es haben alle leute haben
d1295-T1331,fast auf der strasse getanzt
d1295-T1332,das ist eine enorme erleichterung gewesen für einer
d1295-T1333,trotzdem es ja nachher nicht gerade bessert hat dass hat ja dann
d1295-T1334,ziemlich lange noch braucht bis
d1295-T1335,bis
d1295-T1336,wieder alles funktioniert hat auch mit am ausland und so aber doch einfach
d1295-T1337,jetzt wird nicht mann geworden
d1295-T1338,allein da gedanken schon das ist n unerhörte
d1295-T1339,also für mich ich weiss nicht ich
d1295-T134,weil wir dann
d1295-T1340,wir sind tränen abhingelaufen und habe gedacht jetzt
d1295-T1341,jetzt müssen auch keine mehr in den krieg jetzt
d1295-T1342,werden wird niemand mehr zusammen geschossen
d1295-T1344,nein also ich glaube die freude und die erleichterung ist also schon allgemein
d1295-T1345,riesig gewesen
d1295-T1346,und an einem deutschen radio hat man es gehört
d1295-T1347,auch dort zuerst
d1295-T1348,dann
d1295-T1349,die resignation wo sie wo sie vorher gesagt haben
d1295-T135,wir haben dann immer dann dann radio angestellt
d1295-T1350,und nachher ist es ja ganz anders gekommen die leute
d1295-T1351,sind ja froh gewesen und haben ja gejubelt und gemacht aber
d1295-T1352,wo da das volk geredet hat
d1295-T1353,dann ist dann dann jubel gewesen und vorher wo noch die regierung geredet hat
d1295-T1354,und das oberkommando dann hat es natürlich anders getönt
d1295-T1355,aber sie haben ja bis an den letzten moment haben sie ja eben
d1295-T1356,wollen
d1295-T1357,der krieg weiter feuern
d1295-T1359,ist grauenhaft gewesen wie man sich vorstellt
d1295-T136,wills auch so ein so ein gejohl gewesen ist wir haben wir kinder
d1295-T1360,man hat schon lange gesehen das ist nichts mehr zu machen
d1295-T1361,und doch hat es einfach die
d1295-T1362,die kriegsfühung die haben einfach nicht wollen nachanhin geben
d1295-T1363,und dann wo man gewusst hat dass der hitler nicht mann ist
d1295-T1364,dass dann da irgendwo
d1295-T1365,bis wir überhaupt gewusst hat was mit am geschehen ist
d1295-T1367,das ist auch noch so etwas gewesen
d1295-T1368,ist
d1295-T1369,ganz interessant gewesen dort die selben tage noch
d1295-T137,haben irgendwie freude gehabt wenn wir gesehen haben wie da die
d1295-T1370,wo dann dann plötzlich verschwunden ist
d1295-T1371,bis sie dann einfach gewusst haben wollen er ist
d1295-T1372,endgültige weg zuerst hat man ja gemeint er sei einfach irgendwo
d1295-T1373,neumen auf und davon
d1295-T1374,dann ist das rätselraten durch gegangen
d1295-T1375,ja wo hat er noch wollen herhin
d1295-T1376,wer nimmt dann
d1295-T1377,bis man dann gewusst hat dass er sich hat
d1295-T1378,das leben genommen hat
d1295-T138,oder gehört haben wir die leute da geschrieben haben und
d1295-T1380,und das ist auch dann sind sie ist auch auch
d1295-T1382,sehr sehr
d1295-T1383,ja ich meine die deutschen haben dann selber ja auch gesehen dass das ein einfach
d1295-T1384,auch keinen sinn man hat dass es das ein
d1295-T1385,fertig ist und wenn man gedacht wie sie dort
d1295-T1386,wie weit dass die einen moskau gewesen sind ich bin vor
d1295-T1388,etwa vier jahre bin ich einmal einen moskau gewesen
d1295-T1389,ich habe also gestaunet wie weit
d1295-T139,und heil hitler und weiss was gerichtet haben und das
d1295-T1390,in einer von moskau dass die gewesen sind
d1295-T1392,dort bis an bin an der von der an die brugg anhin
d1295-T1393,sind bis dort herhin
d1295-T1394,das ist schon ziemlich weit innen gewesen
d1295-T1395,und wenn man gedacht die die weite vorher und
d1295-T1396,wäre dort noch alles hat müssen das leben lassen für nichts
d1295-T1398,und stalingrad und alles dort was sie
d1295-T1399,dort für kämpfe gewesen
d1295-T140,wir haben ja damals noch nicht gewusst richtig um was das es geht
d1295-T1400,wo man ja schon gesehen hat dass es auch keinen wert man hat
d1295-T1402,und da finden immer gut wenn sie eben so
d1295-T1403,geschichtsforschung machen
d1295-T1404,das dünkt mich immer die leute sollte doch
d1295-T1405,aus deren vergangenheit etwas lehren
d1295-T1407,dass solche sinnlose sachen
d1295-T1408,einfach nicht passieren
d1295-T1409,das ist man noch gegangen wo man ja jetzt wieder der jugoslawienkrieg
d1295-T141,aber uns kinder hat das irgendwie lustig gedünkt
d1295-T1410,gehabt hat habe gedacht herrschaftlich
d1295-T1411,tun die leute nichts lehren
d1295-T1413,meine wir leben ja aus der vergangenheit
d1295-T1415,in die zukunft gehen wir ja erst aber aus den aus dann
d1295-T1416,vergangenheit tun wir ja leben
d1295-T1418,und da haben sie einen interessanter beruf
d1295-T142,jetzt ist ihr vater ja offenbar nach
d1295-T1422,gut jetzt möchte ich eigentlich zum schluss noch
d1295-T1423,klein darüber reden über die diskussion wo in den letzten jahre ja
d1295-T1424,geführt worden ist über
d1295-T1425,vergangenheit die weltkriegsvergangenheit von der schweiz
d1295-T1426,wo ja die schweiz eigentlich auch sehr kritisiert worden ist so am pranger gestanden ist also
d1295-T1428,vor allem wegen diesen flüchtlingspolitik natürlich
d1295-T1429,will man auch eben zum teil auch grenze zu tun hat will man flüchtlinge abgewiesen hat
d1295-T143,dem besuch in sekungen als freundler beschimpft worden ist das richtig
d1295-T1430,aber auch wegen der wirtschaftlichen kollaboration also dass man das
d1295-T1431,das dann schweizerische
d1295-T1432,industrie geschafft hat für deutschland für italien
d1295-T1433,wie haben sie das wie beurteilen sie das wie haben sie das erlebt
d1295-T1434,die diskussion
d1295-T1435,was hat das bei ihnen ausgelöst persönlich
d1295-T1436,ja lugen sie
d1295-T1437,wenn man nicht dabei gewesen ist kann man das gar nicht sich vorstellen aber
d1295-T1439,wir sind
d1295-T1440,genau wie wenn sie sich auch mauer vorstellen einen kreis vorstellen von menschen
d1295-T1441,und sie sind doch zu mittes darin innen
d1295-T1442,und sie müssen irgendwie lugen dass sie
d1295-T1443,zu essen über dass sie zu essen haben
d1295-T1444,und dass sie dass sie
d1295-T1445,beschäftigung haben
d1295-T1446,und sie kommen von bienen her haben sie die möglichkeit irgendetwas über zu kommen
d1295-T1447,und dann kommt einen und sagt ich geben euch das und das zum schaffen
d1295-T1448,ja was machen sie dann
d1295-T1449,sitzen sie denn ab und sagen wir wenn das nicht
d1295-T145,eben irgendwie weil er
d1295-T1450,oder sagen sie wir müssen unsere
d1295-T1451,leute ich muss mich doch selber irgendwie beschäftigen
d1295-T1452,und dann machen sie auch so eine arbeit
d1295-T1454,also
d1295-T1455,fertige munition ist ja nicht zu der schweiz aus
d1295-T1456,und wir haben ja nume über gekommen was die
d1295-T1457,uns geliefert haben zum schaffen und das ist ja wieder aushin gegangen
d1295-T1458,wir haben ja von nienen her etwas über gekommen und selber haben wir ja
d1295-T1459,haben wir ja keine bodenschätzen
d1295-T146,vorher die
d1295-T1460,und das ist einfach in den letzten jahren
d1295-T1461,ist das einfach also
d1295-T1462,die bericht wo ich gelesen haben mich mängist emporte habe ich gesagt und das ist nicht war
d1295-T1463,und man in so einer situation ist
d1295-T1464,ich meine das kann heute noch passieren
d1295-T1465,was mache ich dann heute
d1295-T1467,ich kann ja nicht einfach nume
d1295-T1468,sagen ist fertig
d1295-T1469,jetzt lugen ihr selber für mich
d1295-T147,vielleicht auch ein bitz ich weiss es also nicht mehr genau aber vielleicht auch
d1295-T1470,sie kommen nichts über entweder schaffen wesen oder dann
d1295-T1471,und dann haben sie zu essen oder oder nicht
d1295-T1472,wenn alles zusammen zu ist und so sind wir
d1295-T1473,in einem kreis in gewesen rings umhin ist alles zu gewesen
d1295-T1474,und dann gekonnt einer und sagt
d1295-T1475,ich geben ihnen irgendwie arbeit machen sie das dann
d1295-T1476,das da für uns
d1295-T1477,und wir nehmen es ihnen wieder ab ja
d1295-T1479,wie erklären sie sich persönlich dass das
d1295-T148,gesagt hat ja der mann bringt arbeit
d1295-T1480,die schweiz nicht besetzt worden ist
d1295-T1481,vom hitler im gegensatz zu
d1295-T1482,tschechie österreich oder auch frankreich
d1295-T1483,also
d1295-T1484,ich bin immer noch deren meinung wie man wie wir während am krieg
d1295-T1485,gewesen sind dass er angst gehabt hat
d1295-T1486,dann haben genau gewusst erstens sind wir gut gerüstet und dann würden wir uns wehren
d1295-T1487,ich habe ja gesagt gehabt wir sind
d1295-T1488,so wir junge dort wir haben gesagt also wir nehmt a nochmal ein gewehr
d1295-T1489,wir würden uns also auch noch wehren so weit sind wir gewesen
d1295-T149,den lugen und darum hat er dann eben gesagt jetzt will ich gan lugen ich will mich gan überzeugen
d1295-T1490,und das haben sie gewusst das hat der hitler ganz genau gewusst
d1295-T1491,und ich habe mal gelesen ich weiss nicht ob
d1295-T1492,gestimmt hat eben dort in deren zeit dass ihm selbst general und
d1295-T1493,mussolini abgeraten haben er soll das nicht machen
d1295-T1494,das kostet ein zu viel material und vor allem zu viel leute
d1295-T1495,ja und es hat das hat ja gar keinen sinn gemacht die schweiz ein zu nehmen will die schweiz hat ja
d1295-T1496,so zu sagen gemacht was er von ihren verlangt hat oder also man hat
d1295-T1497,produziert güter produziert man hat
d1295-T1498,die schweiz hat als denweise drescheiben gut funktioniert
d1295-T1499,als golddrescheiben gut funktioniert
d1295-T150,will das selber gesehen
d1295-T1500,man hat können zeug mit kriegsmaterial und kohlen durch dann gotthard schicken
d1295-T1502,hat ja gar keinen sinn gemacht die schweiz überhaupt
d1295-T1504,die achse frei gewesen wäre italien
d1295-T1505,deutschland
d1295-T1506,ich meine er hat ja in italien und dort
d1295-T1508,nordafrika und so das ist auch bereit es ist er ja dort
d1295-T1509,gewesen es wäre natürlich viel ringer gegangen durch die schweiz durchhin
d1295-T1511,was zum beispiel und wahrscheinlich auch zum teil kriegsmaterial ist ja
d1295-T1512,ist ja durch die schweiz transportiert worden oder
d1295-T1513,ich glaube da tut mir sehr viel
d1295-T1515,auch klein übertreiben und auch gerade mit dem gold
d1295-T1516,dass da bin ich ganz fest überzeugt
d1295-T1517,wissen sie die gold sachen wo man da gesagt hat wegen der juden
d1295-T1519,das judengold wo man da genommen hat von schmuck und allem
d1295-T152,sehr jaja jaja
d1295-T1520,was glauben sie von was dass die
d1295-T1522,deutschen eines bonzen
d1295-T1523,gelebt haben wo da noch argentinien und nach
d1295-T1524,brasilien und nach südamerika gegangen sind
d1295-T1525,die leben heute noch gut dort enen
d1295-T1526,woher haben die etwas mitgenommen
d1295-T1527,das haben sie wahrscheinlich über die schweiz dann auf argentinien oder oder brasilien
d1295-T1529,eher das gefühl dass die sich sehr bereichert haben an den juden
d1295-T1530,in deutschland direkt
d1295-T1532,lugen sie jetzt zum beispiel
d1295-T1533,die kunst wo dort weg geschafft worden ist
d1295-T1534,in in deutschland bilder und weiss was alles
d1295-T1535,und aus dem aus dem
d1295-T1536,zahnrepalast das bernsteinzimmer
d1295-T1537,das haben sie ja heute noch nie gefunden
d1295-T1538,das hat auch einen weg genommen
d1295-T1539,in russland haben sie uns gesagt
d1295-T1540,bei deren besatzung sind ja dort die deutschen
d1295-T1541,herhin gekommen in das
d1295-T1542,in der in das schloss
d1295-T1543,und dann hat einer ist dabei gewesen auch so ein offiziere
d1295-T1544,wo die sachen kennt hat
d1295-T1545,und dann hat gesagt gehabt
d1295-T1546,das muss abhin genommen werden
d1295-T1547,und die haben ja das ganze
d1295-T1548,das zimmer gewesen als mit bernstein ausgeschlagen
d1295-T1549,und man hat ja schon mängist mängist haben sie ja das probiert
d1295-T155,aber was hat er so wo würden sie in eingeordnen
d1295-T1550,aushin zu finden wo sie ist aber ich glaube sie haben sie noch nicht gefunden das bernsteinzimmer ist
