Filename,Transcript
d1073-T1111,und hat zeit übergekommen
d1073-T1113,eben sagen wir wohl bortre oder so es hat ihm etwer einen auftrag gegeben
d1073-T1114,wo ein geschätzt hat und wo seine sachen
d1073-T1115,sehr geschätzt heim und so hat er können
d1073-T1116,das unternehmen und
d1073-T1119,für mehr mehr sache ist denn das daheim gewesen und dann ist ja meine schwester noch da gewesen die hat ja
d1073-T112,oder einen
d1073-T1120,denen keine sie hat ja noch studiert musik studiert gesang studiert und ist immer zwischeninen daheim gewesen und hat viel geholfen daheim
d1073-T1121,und wir heim dann viel mool heim wir gäste gehabt
d1073-T1124,wo heim wollen
d1073-T1127,gan mausend losen und heim können gan wollen kommen gesangs losen
d1073-T1128,dann heim mir das können eben plan dass wir heim können
d1073-T113,resten stunden gebrochen heim wo sie denen
d1073-T1133,etwas spielen wir heim beide sehr gut klavier gespielt
d1073-T1134,man heim sämtliche betofensonaehm
d1073-T1137,also dass was geben hat an
d1073-T1138,an vierhandigen sachen
d1073-T1139,heim wir miteinandere gespielt sei es jetzt ein
d1073-T114,keit heim
d1073-T1140,sinfonie gewesen oder pethofen heim wir alles vierhändig gehabt
d1073-T1141,heim wir denen musikalisch
d1073-T1143,die soldaten unterhalten meine schwester mit dem gesang und ich hasen begleitet oder zusammen so das ist also
d1073-T1144,ist also unser beitrag gewesen
d1073-T1145,was wenn ich es so darf sagen in sachen kultur
d1073-T1148,ich weiss es aus erfahrung weil sie mir das verzählt heim
d1073-T115,das ist ein so das gewesen wirklich arm
d1073-T1150,da heim die soldaten am sechse auf dem dorfplatz aber das ist eben drei fünf vier minute von uns weg
d1073-T1151,wo eben der fritz p*** aufgewachsen ist ist dort immer in hauptverlesen gewesen zu abend am sechse
d1073-T1152,und denen nacht wenn das dauern gewesen ist dann ist der ganze schwarm
d1073-T1154,das dorf obenabhin gekommen und bei uns in das restaurens
d1073-T1155,das sind blatz gehabt heim die soldaten
d1073-T1157,und da heim wir künstler gehabt unter denen soldaten
d1073-T1158,wo gewusst heim da ist und da heim mir einbezogen und die heim mitgemacht
d1073-T1159,und wir heim ein leutnant gehabt dann
d1073-T116,arm
d1073-T1161,jetzt gerade kommt mir den namen nicht zu sein die heim eine fabrik gehabt
d1073-T1162,eine defenliefabrik das kommt mir gerade im moment nicht zu sein
d1073-T1164,und der hat dann
d1073-T1165,foxtrot gespielt und ist der an das klavier gesessen oder sie sich das hat zwei oder drei gehabt wo zehn mehr heim können ein konzerthen veranstalten
d1073-T1167,es ist zeitenweise ist es
d1073-T1169,zu basel hat es ein ein ding geben
d1073-T117,und ihre eltern haben sie haben auch
d1073-T1171,bekanntes theater
d1073-T1172,in der es ist fast so gewesen wie dort in dem theater wenn sie
d1073-T1173,fröhliche sachen und so
d1073-T1175,sachen und dann die wesen also dort die wesen also bei uns gewesen oder sogar
d1073-T1176,die offizieren sie zu auch bei uns gewesen und heim sich dazu abhingelassen
d1073-T1178,eine eine hauptmann zum beispiel kann mich ganz gut erinnern wo der napoleon gemacht hat da heim im die soldaten aus papier
d1073-T1179,eine eine dreispitz gemacht und dann hat der angelegt
d1073-T118,gerne gesehen wenn sie kontakt gehabt haben mit denen leute sie haben sie nicht
d1073-T1180,heiss das ist ihre erholung gewesen
d1073-T1182,die heim sie braucht und die heim sie gesucht und meine schwester und ich sie überglücklich gewesen dass wir das heim dürfen
d1073-T1183,dass dass wir das heim können
d1073-T1185,denen mitmachen und und
d1073-T1187,etis bitte so auf die art und das ist unglaublich geschätzt worden
d1073-T1188,das tönt nachher intensiven
d1073-T1189,zeit
d1073-T119,quasi gemahnt ja du darfst dann nicht zu viel
d1073-T1190,bitte
d1073-T1191,es tönt nachher intensiven
d1073-T1192,zeit und erfahrung
d1073-T1193,ja das ist also schon wer das ist also schon war ja
d1073-T1194,ja und meine schwester hat natürlich
d1073-T1196,und ist alles gesungen worden wissen sie
d1073-T1197,da die soldaten die sind so dankbar gewesen für alles
d1073-T1198,da hat sie zu dann hat sie irgend etwerem etwer
d1073-T1199,nachgemacht die geredet wie wie hat sie geheissen
d1073-T12,wir heim ein restaurens gehabt
d1073-T1202,die bekannte
d1073-T1203,greta garbo
d1073-T1204,zahnra leander
d1073-T1205,ja ja
d1073-T1207,und das hat sie können einfach das ist einfach fantastisch gewesen und und und die sachen heim die anderen wollen die die soldaten wollen auch
d1073-T1208,auch die offizieren wo bei uns daheim gewesen sein
d1073-T1210,die das wollen und sie dankbar gewesen
d1073-T1212,und so heim mir ein
d1073-T1215,unser teil geleistet dazu dem serviss
d1073-T1219,wir heim schon auch angestellte gehabt wo dann da gewesen sein
d1073-T122,die sind still und ziemlich ruhig
d1073-T1220,aber also neben dem serviss heim wir so so das gemacht
d1073-T1221,und die kinder hat auf auf die kinder habe ich
d1073-T1222,eine gute
d1073-T1224,ein gutes mädchen gefunden wo da oben bei bei den kinder gewesen ist und gelugt hat es ist man gar nichts anderes übrig bleiben gellen sie ich habe da und es ist einfach
d1073-T1225,es ist einfach
d1073-T1226,mein anstellungsdinge gewesen wo ich gehabt habe daheim
d1073-T1227,kennen sie den film schilfert dich gewurschinnehmen
d1073-T1229,ja ja
d1073-T123,einer hat französisch können
d1073-T1230,ist es
d1073-T1233,das hat meine schwester und ich können sie genau gleich
d1073-T1234,ja
d1073-T1235,genau das
d1073-T1236,die soldaten sind die von der armee aus einquartiert gewesen
d1073-T1239,nein die sich nicht eingekhwartiert gewesen bei uns
d1073-T124,sein pa mon angetassion less man drogenteil
d1073-T1240,die sich eingekhwartert im gewesen einen anderen ort
d1073-T1241,also turnhalle zum beispiel ein gelderkinder
d1073-T1242,oder im im im ein schulhaus oder so weiter wesen sie eingekhwartiert gewesen
d1073-T1243,aber nicht bei uns sind sie nume gekommen in der kurzen zeit vom sechs bis am zehn zu oben dann heim sie müssen wieder einrücken
d1073-T1244,heim sie müssen im kantonnement wesen
d1073-T1245,und das ist die zeit gewesen wo sie eigentlich das
d1073-T1246,sich heim können erholen
d1073-T1249,das ist das ist das gewesen
d1073-T125,und das haben wir
d1073-T1250,dann ist natürlich mein mann auch da gewesen und hat kontakt gehabt mit dinge und hauptsächlich hat er eben mit dem das ist dann
d1073-T1251,die
d1073-T1252,hauptleute wo dort gekommen sie ist auch sie der
d1073-T1255,oberst höhne und so weiter
d1073-T1256,die heim dann mit ihm kontakt aufgenommen das kommt ja da noch später da wo sie wo da heim
d1073-T1257,die ganze sachen die kommen ja da noch
d1073-T126,das haben wir vorher gewusst was der kann seine französisch
d1073-T1260,mich interessiert noch wie das gewesen ist wo der krieg angefangen hat also das im
d1073-T1261,wie ist das gewesen den tag
d1073-T1267,ja denke wohl
d1073-T1268,das habe ich
d1073-T1269,den kuno übergekommen am einundzwanzigsten
d1073-T127,und dann heim wir natürlich auch von der stadt her heim wir an einem sonntag haben wir immer sehr viele gäste gehabt wo zu uns gekommen 
d1073-T1270,august bin ins spital gekommen nach basel
d1073-T1273,der älter sun wo zwei jahre alt gewesen ist habe ich daheim gelassen
d1073-T1274,habe ich daheim gelassen und ich habe müssen in den spital
d1073-T1275,und hat wegen der geburt und bin darten
d1073-T1277,nach basel gefahren mein mann
d1073-T1278,hat ist mit einem freund der hat mich abend da
d1073-T1279,und ich habe ziemlich schon das erste mool eine schwere geburt gehabt da nochmal müssen aufpassen
d1073-T128,das ist hat also auch dazu gehört das ist dann der andere teil gewesen
d1073-T1281,am ersten september
d1073-T1283,und am ersten september sich alles zugespitzt das habe ich gemerkt
d1073-T1284,dass sich dann die situation politisch sehr sehr zugespitzt hat
d1073-T1285,dann ist mein mann auch kommen jeder dag
d1073-T1287,und ist gan verzählen kommen sagen es ist so und so
d1073-T1288,und sie bauen in jedem dorf
d1073-T1290,bauen sie eine speeren
d1073-T1291,von uns obenaben bis nach basel in jedem dorf
d1073-T1292,wird eine sperre bauen sie sich schwer daran
d1073-T1294,dass man nicht dauern kann
d1073-T1296,und denen das hat er mir alles verzählt und dann
d1073-T1298,ist der ersten september kommen der einmarsch
d1073-T13,und wir heim
d1073-T130,ich sie haben mich neugierung gemacht
d1073-T1300,vom hitler in polen
d1073-T1302,wie ich es recht sagen
d1073-T1303,in österreich ist er ja schon gewesen
d1073-T1304,und dann ist der arzt
d1073-T1305,mein persönliche arzt wo
d1073-T1306,mein mann mein mann sehr ein schönes verhältnis gehabt hat
d1073-T1307,ist kommen und hat gesagt frau p***
d1073-T1308,ich mussen heim schicken mitsamt dem bauschlein
d1073-T131,wo sie von ihrem vater verzählt haben können sie noch
d1073-T1310,alle arzt wo da können fort
d1073-T1313,das werden sie schon eingezogen
d1073-T1314,und das darf keinen im spital bleiben wo nicht unbedingt dringend muss da bleiben
d1073-T1315,alle werden in die armee
d1073-T1316,und das ist stunden in in stunden ist das gegangen
d1073-T1317,und dann habe ich gesagt ja nein also nein und den kunoch
d1073-T1318,ist nicht einmal dauft der muss noch dauft werden
d1073-T1319,und ich gehe nicht heim bevor er machen sie eine nottaufe aber der wird getauft
d1073-T132,kurz sagen was er in südamerika gemacht hat
d1073-T1320,und und dann ist das
d1073-T1322,gemacht worden
d1073-T1324,und dann ist der  kundet worden im
d1073-T1325,kirchlein im
d1073-T1327,sanktjakobschillen im nächsten kirchlein
d1073-T1328,und götti und gotte noch schnell schnell können
d1073-T1329,noch kommen und dann he ohne mehr ich habe nicht können gehen
d1073-T133,er hat er ist farmer gewesen und wir heim verwandte gehabt darten
d1073-T1331,und dann hat mein mann das letzte autos
d1073-T1332,können requirieren in basel brivat
d1073-T1334,und der ist mein kommen hohle mein mann dabei und so sind wir mit dem bauschlein
d1073-T1335,sind wir heim gefahren von basel dem spital
d1073-T1337,über muttetzt pratellen
d1073-T1339,jedes jede ortschaft
d1073-T134,und er ist dort mit einem cousin
d1073-T1340,bis nach gelderkinder und in jeder ortschaft heim wir müssen abhalten vor der barrikaden
d1073-T1341,und mein mann hat müssen zeigen dass er wer er ist
d1073-T1344,seine papier müssen zeigen
d1073-T1347,dass wir dauern heim dürfen
d1073-T1349,zu bis zu uns heim und ich bin daheim angekommen
d1073-T1351,und das ist alles
d1073-T1353,man man hat es gar nicht gewusst man hat nicht man hat nicht können telefonieren nichts ich bin einfach mit dem baustelle angekommen daheim
d1073-T1354,und das bauschelein hat man überaufhin da und ich bin die stagen ab und bin eine an
d1073-T1355,an bierhanen und haben sie serviss am am bufe übernommen
d1073-T1359,so ist das gewesen wegen dem weiss ich das so gut
d1073-T136,von von ormellingen
d1073-T1360,und ich habe gleich etwer müssen haben wo eben zu den kinder gelugt hat
d1073-T1361,nebenbei
d1073-T1362,das ich habe mehr für die
d1073-T1363,sagen wir einmal für die armee habe können einsetzen
d1073-T1366,wie ist dann das was ist für eine stimmung gewesen auf der in den dörfern auf der stra hat es viele leute auf der strasse
d1073-T1368,umhingehetzt und auch als oder ist er gelassenheit eher
d1073-T1369,nein es ist nicht nume gelassenheit gewesen die leute sie verängstigt gewesen
d1073-T137,die zwei heim abgemacht
d1073-T1370,sehr verängstigt und von allem
d1073-T1372,an denen barrikaden wo man dauern wesen
d1073-T1374,die soldaten man hat gesehen man hat gespürt
d1073-T1375,wie sie wie sie unruhig gewesen
d1073-T1376,das hat man also gespürt
d1073-T1377,man hat wirklich nicht gewusst was geht
d1073-T1378,und wir wir heim nachdem man mehr
d1073-T1379,quasi auf die art heim wir gewusst dass es ganz
d1073-T1380,ziemlich schlimm muss wesen basel natürlich sowieso
d1073-T1381,und das man heim muss so oder so
d1073-T1384,und ihr mann hat er nicht müssen einrücken
d1073-T1386,mein mann hat müssen einrücken ja
d1073-T1390,ja und zu den fhaden ist der gewesen weil er nicht gut gesehen hat
d1073-T1393,hat er müssen einrücken und hat dann der dinge geben
d1073-T1396,in der hülftenschanze ist eine heute gewesen für die soldaten wo darten gewesen sie weil er bunker gebaut worden ist dort tag und nacht
d1073-T1397,und mein mann ist dann gleich
d1073-T1398,durch sie hauptmann wo er gehabt hat das ist der hauptmann schwitter gewesen wo ihn wo zu uns schon
d1073-T1399,gekommen ist am anfang wo noch mein mann noch daheim gewesen ist
d1073-T14,dazumal ist das in dem dorf gelderkinder noch möglich gewesen das man hat können mit dem ganzen dorf kontakt haben
d1073-T140,sie wollen dort ahnen gehen
d1073-T1400,wo er
d1073-T1403,schwitter ist vielleicht eine eine begriff
d1073-T1404,schwitteragen
d1073-T1405,grafik grafische anstalt gewesen ist in basel
d1073-T1407,sehr sehr eine grosse sache
d1073-T1408,und der hat ist das ist noch gewesen
d1073-T141,weil ja eben der vater in
d1073-T1410,also kurz vor dem krieg
d1073-T1412,beziehung gehabt durch die grafik durch das
d1073-T1413,und denen hat er gesagt
d1073-T1414,hat er natürlich die möglichkeit gehabt mit ihm alles mögliche zu besprechen
d1073-T1415,und hat noch gesagt
d1073-T1416,also er luge ich noch zu also er er müsse nicht soldat gewesen
d1073-T1417,also als effhadeen
d1073-T1419,das wichtigsten sieg wenn er
d1073-T142,die sein
d1073-T1420,tue zeichnen
d1073-T1422,er tungen abkommandieren
d1073-T1424,das ist dann so weit gekommen aber er ist noch gleich in die heute kommen und das ist später noch die p***hütten gewesen
d1073-T1425,während dem bau sie werden dann die sachen gesehen
d1073-T1427,wo der general hat von dem bunkerbau vom nachbau
d1073-T1428,hat der general ein bild von meinem mann
d1073-T1429,wo er geschängt übergekommen hat wo mein mann ihm hat müssen bringen persönlich
d1073-T143,die lehre gemacht hat
d1073-T1431,wo er ihm das hat müssen abliefern
d1073-T1433,und dann ist der die p***hütten
d1073-T1435,ist dann ziemlich weit hinten vom bunker weg gewesen
d1073-T1437,und die hat man danach
d1073-T1438,hat er
d1073-T1439,der auftrag übergekommen die p***hütten zu wollen
d1073-T144,in
d1073-T1440,und da sie mir
d1073-T1441,am vorderteil von der heute ist die familie gewesen die beiden buben einen habe ich im arm
d1073-T1442,und der alte der älter buben und ich
d1073-T1443,das hat er alles gemacht die ganze p***hütten ist und es ist aussen gemalt worden
d1073-T1444,und die ist dann später abgebrochen worden
d1073-T1445,weil die regierung hat sie nicht wollen kaufen respektive die wo hat sollen zahlen
d1073-T1448,wollen wir heim das nicht die möglichkeit gehabt die heute zu kaufen das ist aber später gewesen
d1073-T145,wedeswil oder wo ich meint wedeswil
d1073-T1451,und dann das
d1073-T1452,wo sind wir jetzt bleiben
d1073-T1453,also sie haben von ihrem mann verzählt wo dann
d1073-T146,ich habe es vorig gesagt gehabt
d1073-T1467,durch sie hauptmann der hauptmann schwitter und der
d1073-T1469,es es andere ist der staatsanwalt doktor huber gewesen die sich zu ihm persönlich heim gekommen
d1073-T147,ein anderes gehabt
d1073-T1470,und heim mit ihm geredet und heim gesagt
d1073-T1471,losen sie sich darf losen sie wie
d1073-T1474,das hat mir gerne wenn sie
d1073-T1475,nume dass derten machen und ich werde das
d1073-T1477,einreichen und wird das alles in die ordnung machen
d1073-T1478,hat der herr schwitter gesagt und von dann an ist er
d1073-T1479,dann der sogenannte trotzdem er noch dienst da hat er ist auf die wache gegangen
d1073-T148,wo schon zum vor aus einen grossen vorteil gewesen ist wenn das
d1073-T1480,ich habe briefe daheim wo er schriebt weisst du
d1073-T1482,ich möchte ich geben schon auf die wacht
d1073-T1483,geben gerne auf die wache aber nach viel liber würde ich wieder einmal mahlen
d1073-T1484,so hat er geschrieben und
d1073-T1485,dass die sachen wesen also alle eigentlich festgehalten
d1073-T1486,und wie er danach
d1073-T1487,wenn sobald irgend etwas gewesen ist oder er hat sich auch können äussern hat können sagen ich gehe ich möchte jetzt dort ahnen oder darten ist er sofort ist er
d1073-T1488,angesprochen worden hat man einem telefoniert und er hat dann auf er ist unter einem kommandos gestanden von von vom hauptmann schwitter
d1073-T1489,vom armeekommandos aus weil er von denen
d1073-T149,ein bauernsohn oder überhaupt etwer gemacht hat die
d1073-T1491,wie sagt man
d1073-T1493,abkommandiert worden ist
d1073-T1494,als soldaten wollen
d1073-T1496,wo zu jeder zeit
d1073-T1497,es ist einmal ein eben bei der bombardierung
d1073-T1498,hat er gesagt gehe er dort und dort und dort anhin gan wollen
d1073-T1499,und wenn etis sei so weiss ich und ich habe immer gewusst wo er ist und
d1073-T15,das ist ein kleines an an für sich ein kleines dorf gewesen aber eben man hat alle leute gekannt man hat die familien gekannt bis zum grossvater und es hat
d1073-T150,die schule
d1073-T1501,selber zeit lang bin ich selber auto gefahren
d1073-T1502,anhingefahren und dann nachherher aber das ist später gewesen
d1073-T1503,und denen hat er gesagt ich bin da und da und dann habe ich gewusst
d1073-T1505,wo ich muss antelefonieren
d1073-T1506,von basel aus das telefon gehabt er muss sofort nach basel gekommen
d1073-T1508,eigentlich nie ohne
d1073-T151,landwirtschaftliche schule jetzt ist das da
d1073-T1510,skizeblock oder ohne seine moolsachen
d1073-T1511,nie nicht einmal ins dorf oder nirgends ane niener
d1073-T1513,auf keine reise ohne dass er zu erst gesagt hat
d1073-T1515,habe ich der muss lugen ob in der kissblock habe
d1073-T1516,kommst du auch
d1073-T1517,das allererst ist skissblock gewesen das ist das ist das ein und alles gewesen
d1073-T1518,ja
d1073-T152,und denen sie die miteinandere sind die fort
d1073-T1521,gewesen von basel
d1073-T153,wir sind unzertrennlich gewesen bin allen
d1073-T1533,und ihr mann hat
d1073-T1534,hat dann der dann können quasi auf
d1073-T1536,ist er er ist bei ihnen daheim gewesen
d1073-T1537,nein also eine zeit lang ist er soldat gewesen wie ein anderen auch
d1073-T1538,als als hilfssoldat quasi
d1073-T1539,und der herr schwitter hat das gleich gemerkt der hauptmann schwitter
d1073-T154,mit eine bar stücklein fehen wenn es gut gegangen ist
d1073-T1541,wissen sie dann
d1073-T1542,sonst hat er einest gesagt soldat affhade binde sie ihren schuhen
d1073-T1543,oder legen sie ihre sainturens richtig an
d1073-T1544,das und das hat mein mann dass er hat es schon gemacht
d1073-T1546,aber das ist ihm unwesentlich gewesen
d1073-T1548,alles andere ist im wichtiger gewesen was geht
d1073-T1549,politisch er ist er ist ein unterhörten patriot gewesen
d1073-T155,und dann heim sie abgemacht sie gehen miteinander und ich habe also sämtliche von anfang an
d1073-T1550,unterehört
d1073-T1551,er hat er hat
d1073-T1554,das ein einmal in seinem leben in meinem leben
d1073-T1556,mit ihm zusammen
d1073-T1557,habe ich erlebt er hat nie ein
d1073-T156,alle brieffen wo er heim geschickt hat und er hat sich noch verlobt bevor er fortgegangen ist
d1073-T1560,ein e buben geschlagen oder nie nie nie
d1073-T1563,nie aber von wollen anisch einer gesagt hat zum naherer orchesterprob
d1073-T1565,  politisiert heim
d1073-T1567,du musst nichts sagen
d1073-T1568,du bist ja nicht einmal soldaten die heim sie ja nicht genommen
d1073-T157,und hat ein freund gehabt und hat gesagt zu dem freund passist mir dann auf gell zu meinem roseli hat es geheissen
d1073-T1570,und dann ist mein mann das ist bei bei uns im restaurens gewesen
d1073-T1572,aufgestanden vom disch
d1073-T1574,wo alle wo wir sind ja meistens nach der orchesterproben dort ahnen gesessen
d1073-T1576,ist aufgestanden und ist zu dem ahnen gegangen
d1073-T1578,und hat dem links und rechts um die ohren geben
d1073-T158,wo er das ist eine zeit lang gegangen und dann hat er heim geschrieben der mutter
d1073-T1583,das ist das einzige mool dass ich das erlebt haben
d1073-T1587,ich weiss heute noch genau der namen sagen wäre
d1073-T1588,dann hat er gesagt so jetzt hast du
d1073-T159,er heim gar keine bricht von dem freund
d1073-T1591,dass du meinst ist sei keine patriot ich
d1073-T1593,du bist du bist ja nicht einmal soldaten
d1073-T16,die möglichkeiten gehen dass man derweg zu kameradschaften gekommen ist
d1073-T160,und wir heim ein sehr sehr das hat uns beiden unglaublich geholfen
d1073-T1601,frau p*** sie haben vor
d1073-T1604,einiger zeit verzählt von dem tag
d1073-T1605,im mai neunzehnvierzig wo
d1073-T1607,ziemlich viel unruhe umhingewesen ist
d1073-T1609,man hat angst gehabt in der schweiz dass die deutschen könnten angreifen
d1073-T161,und dann hat seinem müssen zurückgeschrieben er habe sich verlobt mit einem roseli und er hat das roseli geheieiraten
d1073-T1610,könnten sie nochmal klein genauer verzählen wie das wie das gewesen ist in dem mai
d1073-T1612,also
d1073-T1615,ich muss nochmal ein ein bisslein no einmal fragen
d1073-T1616,ja
d1073-T1617,ich habe es nicht recht verstanden sie meine am ersten mai
d1073-T162,es so ein neben so ein nebenbei
d1073-T1621,wo wo man so angst gehabt hat
d1073-T1622,und
d1073-T1624,die leute geflohen sind alles vor allem aus der aus
d1073-T1626,das ist gewesen fünfundvierzig glaube
d1073-T1627,oder vierundvierzig vierundvie
d1073-T1628,ja das also das wo ich meine ist im neunundvierzig gewesen
d1073-T1629,vierzig
d1073-T163,von der orchestergesellschaft und wir sind beide dann später im orchester gewesen ich als pianistin und er auch alles gegenspieler und mein
d1073-T1630,ja
d1073-T1631,wo die leute ihr bündelein gepackt haben
d1073-T1632,ist das ist das vierzig gewesen
d1073-T1633,ja das ist
d1073-T1634,also ich weiss natürlich schon wenn ganz genau
d1073-T1635,weiss ich vierzig
d1073-T1638,wo sie das angebot übergekommen haben
d1073-T1639,offenbar auch noch spütz zu gehen
d1073-T164,das lokal gehabt und die präsident von denen verein die präsidenten die sie auch aktionären gewesen quasi oder die väter von denen
d1073-T1642,ja und
d1073-T1646,wie ist das haben sie dann gesehen das zum beispiel autokolonnen
d1073-T1649,kolonnen vorbei sind in in gelderkinder
d1073-T165,wie lange ist er dann ihr vater
d1073-T1654,ich bin enttäuscht gewesen ich habe zum beispiel
d1073-T1656,ich weiss von einem
d1073-T1658,offiziere
d1073-T1659,wo ich persönlich gekannt haben
d1073-T166,fünfundzwanzig sechsundzwanzig das ist genau dann gewesen
d1073-T1661,das ist eigentlich fast die familien ist fast die erste familien gewesen
d1073-T1662,wo mit sack und pack
d1073-T1663,verreist ist und ich bin in der nähe gestanden
d1073-T1665,und habe gesehen wie die fort sind und das hat mehr eigentlich
d1073-T1666,nein der weg nicht
d1073-T167,sechs jahre
d1073-T1670,und
d1073-T1671,das ist es im ganzen dorf hat man das also wo wo ich die möglichkeit gehabt haben
d1073-T1672,ist ein aufruhr gewesen die leute heim wirklich nicht mehr gewusst was sie müssen machen
d1073-T1673,weil er es ist noch gewesen
d1073-T1674,es ist an einen an der grenze gewesen ist an einen am rhein gewesen und man hat tatsächlich nicht gewusst
d1073-T1675,welche welle stunden
d1073-T1678,dass dass dass der das losgeht
d1073-T168,sechs jahre ja ja
d1073-T1681,wir heim auch vorher heim wir durch die nacht
d1073-T1684,der ganz grosse
d1073-T1686,da ist ein alarm gewesen
d1073-T1688,sind sie mit den kanonen gan zu fahren
d1073-T1689,mit sechs ross bei nacht
d1073-T169,und dann ist er heimgekommen dann hat er danach in bad
d1073-T1691,hat ja niener keine
d1073-T1692,leicht dürfen habt alles müssen verdunkeln sie
d1073-T1693,und man wir heim
d1073-T1695,die bombardierung vom elsass gehört und wir heim die flieger gehört wo obendauern wesen wo
d1073-T1696,wo wo angegriffen heim
d1073-T1699,alles das und in die geschwängstisch ich weiss ist zu nacht am elf gewesen
d1073-T17,dass meine eltern
d1073-T170,ein bad
