Filename,Transcript
d1261-T1230,die ist vom tag an abgeschrieben gewesen von dann der nachbarin
d1261-T1231,wobei die die hat ja nichts dafür können
d1261-T1234,und hat man von der die gesinnung gewusst oder
d1261-T1235,ja die ist doch die hat kein hochschein gehabt von dort aussen
d1261-T1237,die ist mit einem schweizer heiratet gewesen und hat
d1261-T1239,jahrelang immer da gelebt
d1261-T124,oder im bundesplatz im bahnhof sogar vor dem kunsthaus
d1261-T1240,für die ist die schweiz ihre heimat gewesen
d1261-T1242,und die nachbarn wo lebensmittel
d1261-T1243,gehamstert haben
d1261-T1247,die ist deutsche gewesen abgeschrieben fertig
d1261-T1248,und warum haben sie dann gesehen die regal voll lebensmittel
d1261-T125,alle die rabatten sind umgestochen worden und hat es erdäpfel gehabt dort
d1261-T1250,die hat hasen gezüchtet im garten
d1261-T1251,und wir haben dann alle die erdäpfelschinden ihr gebracht sie hat im ganzen haus erdäpfelschinden und
d1261-T1254,opfhausende hat man die hat man selber gebraucht aus der hat man dann tee gemacht
d1261-T1256,aber die erdäpfelschinden hat man dann ihr gegeben für die hasen
d1261-T1257,wobei man haben dann kein fleisch übergekommen
d1261-T1258,aber etwa einmal ein apfel
d1261-T1259,ein apfel so
d1261-T126,weil die schweiz ist es das eigentlich nie
d1261-T1261,dann ja man hat
d1261-T1263,man hat natürlich schon wenig es hat ja dann kochkurse gegeben für die frauen
d1261-T1264,wie man mit wenig gleich gut kann kochen
d1261-T1267,und man hat
d1261-T1268,wir sind nie geider gewesen mein vater ist schon
d1261-T1269,ist im wallis aufgewachsen
d1261-T1270,wir sind nie geider gewesen
d1261-T1271,und es ist auch
d1261-T1272,wie soll ich sagen wir sind muss
d1261-T1273,wir sind gut durchgekommen
d1261-T1274,man braucht man muss ja nicht immer das aller aller teurste haben
d1261-T1276,kaffee habe ich sowie so nicht gern gehabt
d1261-T1277,wir haben kräuter gesammelt oder wenn man zu berg sind
d1261-T1278,hat man die silbermäntlein heimgenommen
d1261-T1279,man sind natürlich sehr viel gan wandern dann hat man beeren gefunden beeren gesammelt
d1261-T1280,und unser vater hat uns
d1261-T1282,können die schweiz als heimat
d1261-T1284,als etwas so schönes
d1261-T1285,darstellen
d1261-T1286,dass man einfach man
d1261-T1288,man ist glücklich und zufrieden gleich gewesen
d1261-T1289,das ist einfach eine wut und es unverständnis gewesen
d1261-T129,genug gewesen zum selbstversorger zu sie
d1261-T1290,gegenüber den krieger und eben hitler himmler göring
d1261-T1292,auch das das sind für mich begriffe gewesen und zwar für etwas
d1261-T1294,ganz ganz mieses
d1261-T1295,und
d1261-T1296,haben sie dann viel also ja
d1261-T1297,ich stelle mir vor man ist im familienkreis zusammengesessen
d1261-T1301,am mittag gewesen oder am abend oder wie ist das
d1261-T1303,vorwiegend nach dem während dem essen haben wir nicht dürfen reden
d1261-T1304,und dann sind die nachrichten gelaufen
d1261-T1305,dann hat man nachrichten gelost und hat nicht dürfen reden
d1261-T1306,und erst wie man fertig gegessen hat
d1261-T1307,dann ist dann wieder diskutiert worden dann haben wir natürlich viel mitübergekommen
d1261-T1309,am mittagstisch
d1261-T1310,ja ja
d1261-T1311,ja nach dem essen und am abend
d1261-T1312,noch einest nach den nachrichten oder da hat es fernsehen nicht gegeben
d1261-T1313,mh was für sender habt ihr gelost
d1261-T1315,beromünster
d1261-T1317,und dann ist man oder beromünster so nahe
d1261-T1318,das ist natürlich dann mein sender gewesen ich habe mich dann da
d1261-T1319,stolz gefühlt man sind ja und es hat dann leute gegeben die sind zu uns
d1261-T132,also das ist nicht es müssen gewesen
d1261-T1320,gekommen radio losen die wo keinen gehabt haben
d1261-T1323,weniger und gewisse sender hat man ja gar nicht übergekommen
d1261-T1325,aber als telegrafist hat mein vater schon gewusst
d1261-T1326,so welche welche frequenzen und so
d1261-T1328,sind natürlich das das ist es minikleines kistlein gewesen
d1261-T1329,und aber selber gebastelt hat er nicht geredet
d1261-T133,das hat unser vater können eben beibringen
d1261-T1330,er hat nur seim telegrafenapparat gehabt ich weiss nicht hat er
d1261-T1332,mit seinem telegrafenapparat auch noch
d1261-T1333,können ins ausland sende und empfangen
d1261-T1335,aber das ist rein
d1261-T1336,privat nur rein privat
d1261-T1338,hat er dann nicht können am arbeitsplatz
d1261-T1339,hat
d1261-T134,das können da sind wir jetzt wieder stark das ist unsere stärke
d1261-T1341,ob er hat dass von dem das tabu gewesen
d1261-T1346,hat er dann mit anderen
d1261-T1350,und er hat auch brieffreunde gehabt südamerika in bangkok also dann nicht wenn
d1261-T1354,weil er hat orchideen gezüchtet
d1261-T1355,und er ist in einem internazionalen phenklup gewesen
d1261-T1356,ja aber telegrafieren hat er schon während dem krieg dann können
d1261-T1358,ich weiss ich vermute
d1261-T1359,er hat schon noch gewisse frequenzen gewusst
d1261-T136,und ist die ganz familie um eine vater gehockt am tisch
d1261-T1365,der hat jetzt mein bruder
d1261-T1366,haben sie dann ihn gehört
d1261-T1367,ja
d1261-T1370,aber er hat gemeint wir schlafen aber ich meine
d1261-T1372,es ist natürlich kalt gewesen mängist zum schlafen
d1261-T1373,und man hat oder man hat nicht können durchheizen
d1261-T1374,hin und wieder hat man können briketts kaufen
d1261-T1375,und man hat auch eine eine papierpresse gehabt dann hat man dann zeitungen
d1261-T1377,im wasser eingelegt und dann sind sie dann weich worden
d1261-T1379,und dann hat man dann die zu erst abgetropft und mit einer presse briketts daraus gemacht
d1261-T138,er hat unregelmässig dienst gehabt
d1261-T1380,damit dann zu nacht nicht unbedingt der ofen abgegangen ist man hat ja holz und kohlenfeuer gehabt
d1261-T1381,und wir haben noch am wald gewohnt
d1261-T1382,paar hundert meter und dann ist geschleckt gewesen der wald
d1261-T1384,da hat man dann noch gehandelt um das holz wo am boden gelegen ist
d1261-T1386,das holz hat man dann gesammelt und
d1261-T1387,dann haben wir dann auch dürfen wenn wir wieder eine schönen
d1261-T1388,oder man sind
d1261-T1389,man sind zwar bescheiden gewesen man aber
d1261-T139,und darum gerade wo zum beispiel die eier knapp worden sind
d1261-T1391,irgendwie abgesehen von der bedrohung
d1261-T1393,glücklich weil man haben zusammengehalten
d1261-T14,mein vater ist bei dann post gewesen
d1261-T1400,und dann nehme ich an hat er auch können empfangen
d1261-T1401,ja ja aber was haben wir nie gewusst
d1261-T1403,was haben wir nie gewusst
d1261-T1404,aber dann haben sie dann gehört dass es die geräusche
d1261-T1407,nein das ist über ein kopfhörer gekommen
d1261-T1408,aushingegangen ist das die
d1261-T1409,und gekommen ist das über ein kopfhörer
d1261-T1412,ich vermute es
d1261-T1413,also er ist kein agent gewesen
d1261-T1416,aber die zensur ist ja auch immer etwa da gewesen
d1261-T1417,also er hat nie etwas gesagt weder da
d1261-T1419,noch nach dem krieg
d1261-T142,hat er alle etwa wenn er am abend am zwölf heimgekommen ist
d1261-T1420,er ist sich gewohnt gewesen was was man darf sagen und
d1261-T1426,hat er dann müssen an ein
d1261-T1428,ich ich weiss nicht ist das ein eid gewesen
d1261-T143,wenn es nicht gestummen hat monatsende auf dem ceckamt
d1261-T1431,oder ich habe ja nachher auch am telefon geschafft
d1261-T1433,wie wir tele
d1261-T1436,aber da hat man gewusst das ist tabu da sagt man nichts
d1261-T1437,mh
d1261-T1438,und auch was inhingekommen ist man hat nichts gesehen
d1261-T1439,auch später wo ich geschafft habe in einem amt bei der stadt
d1261-T1440,da
d1261-T1441,was dich nichts abgeht
d1261-T1442,du hörst nichts du hörst und sagst und redest nichts
d1261-T1444,und das das ist ganz sicher gewesen
d1261-T1446,aber dann hat ihr doch die möglichkeit gehabt
d1261-T145,hat er etwa noch es spiegelei übergekommen
d1261-T1451,ja aber nur er hat das nicht
d1261-T1454,irgendwie verwertet oder so
d1261-T1455,sondern für ihn ist das
d1261-T1456,für seine ganz persönliche beurteilung von der lage
d1261-T1457,er hat da sind wir
d1261-T1459,ja vier kinder nachher fünf
d1261-T146,ich glaube darum habe ich heute noch so gern spiegeleier
d1261-T1460,das ist die verantwortung gewesen
d1261-T1461,das ist die verantwortung gewesen und
d1261-T1463,oder und wir haben natürlich nicht fort können
d1261-T1464,er hat auch die leute von basel sind doch immer viel leute gekommen da inhin
d1261-T1465,von basel die sind auf frut und in die innerschweiz
d1261-T1467,auch schärme die haben wahnsinnig angst gehabt in basel
d1261-T1468,wegen dem
d1261-T1473,und wie ist das gewesen
d1261-T1474,ja ja dann haben wir auf das rütli dürfen mit dem schiff
d1261-T1476,ja das ist das ist etwas gewesen
d1261-T1477,oder und dann stolz wie soll ich sagen dann stolz
d1261-T1478,wir sind noch frei es ist wie wir sind doch klein
d1261-T1479,wir sind quasi niemand das das hat er jetzt alle der hitler vom stachelschwein geredet
d1261-T148,wir haben einfach keine gehabt
d1261-T1480,irgend die schweiz hat er als stachelschwein bezeichnet
d1261-T1481,und die schweiz das stachelschwein nehmen wir im heimweg ein
d1261-T1482,ja genau so ja ja das ist es gewesen
d1261-T1483,und er hat es nicht können oder ich wo klein gewesen bin
d1261-T1485,das hat mir weil ich auch persönlich wieder auftrieb gegeben klein heisst nicht niemand
d1261-T1487,k heh jaja
d1261-T149,was ist dann genau die arbeit vom vater gewesen
d1261-T1490,nein aber also der hitler das ist das ist für mich
d1261-T1492,das das schlimmste gewesen der hat es nie dürfen geben
d1261-T1494,und haben dann auch bilder und fotos gesehen von denen
d1261-T1497,ja
d1261-T15,und darum ausgenommen er hat nicht müssen dienst leisten man hat ihn dort gebraucht
d1261-T1500,und und wissen sie die unsere soldaten haben ja zum teil auch
d1261-T1502,aber das ist das ist schutz gewesen verteidigung gewesen
d1261-T1503,bei diesen ist es bluff gewesen und gewalt
d1261-T1504,so urteilt man halt vielleicht als kind
d1261-T1505,ist ziemlich schwarz weiss
d1261-T1506,und das bildmaterial wo haben sie das in der ene
d1261-T1508,das ist eine glaub ich von den ersten zeitungen gewesen wo sehr viele
d1261-T151,und dann hat es mängist vielleicht um zwei drei rappen nicht gestummen
d1261-T1510,fotos gebracht hat
d1261-T1511,habe ich da mal irgendwie mitübergekommen andere zeitungen haben nicht so fotos gebracht
d1261-T1513,wo sie sie her gehabt haben weiss ich nicht aber
d1261-T1514,auch vom film die marie louise wie man sie
d1261-T1515,wo haben sie den gesehen
d1261-T1516,da luzern mit der klasse
d1261-T1517,obligatorisch für die klasse oder
d1261-T1519,jaja aber das ist natürlich schön gewesen solche obligatorien hätte man gerne gehabt noch mehr
d1261-T152,irgend eine fehler und dann hat es keine feierabend gegeben bis man das gefunden hat
d1261-T1522,ja da ist man dann gegangen da hat man dürfen weil man haben ja nicht
d1261-T1524,alle scheuelstunden können haben es hat alternierend
d1261-T1526,oder alternierend haben sie ihm gesagt ja
d1261-T1529,im mosmatschulhaus
d1261-T1530,und dann haben wir viel viel weniger schulstunden gehabt
d1261-T1532,einest am morgen einest am nachmittag
d1261-T1533,dann hast müssen das schulzimmer teilen
d1261-T1534,und eben das schöne ist dann gewesen auf dem hof
d1261-T1536,dann bin ich dann mängist zu spät heimgekommen wenn man gewartet hat
d1261-T1538,bis vielleicht eine klein eine klein spätzli gegeben hat
d1261-T1540,oder dann ist dann fleisch darinnen gewesen also wie gesagt ich haben
d1261-T1541,und mängist hat es sogar zwei drei stück brot gegeben
d1261-T1542,und brot ist einfach immer zu wenig gewesen bei uns
d1261-T1544,ja sind so viel sachen gewesen
d1261-T1545,haben dann die eltern auch verzählt die sind cabarett cornichon gan luegen eine vorführung
d1261-T1546,ist schon anfangs vierzigerjahre
d1261-T1551,und
d1261-T1552,irgendwie ich habe es gefühl gehabt der widerstandswillen
d1261-T1554,ist enorm gewesen in der schweiz der der hitler
d1261-T1556,den muss einverlaiben ist doch dort so es wort gewesen
d1261-T1557,und die österreicher
d1261-T1558,und ich meine frankreich hat man doch erwartet
d1261-T1559,dass die sich könnten wehren
d1261-T1560,und dass die denen und das man die einfach überrollt hat
d1261-T1563,dass
d1261-T1566,die haben sowie so
d1261-T1567,mein onkel hat eben es auto gehabt aber das hat in dann firma gehört er hat es einfach dürfen benutzen
d1261-T1569,wo hat er geschafft
d1261-T157,aber man hat einfach gewusst es muss so sein
d1261-T1570,in einer papierfabrik
d1261-T1572,ja ja
d1261-T1574,und eben die haben natürlich sehr sehr viel holz gehabt darum haben sie ja holzvergaser gehabt
d1261-T1575,an den autos und er hat auch müssen
d1261-T1577,oder zeitungspapier ist dort zum teil auch mangelware gewesen
d1261-T1578,es ist ja das ist ja vieles nicht hineingekommen
d1261-T158,und die zwei flüchtlingskind
d1261-T1580,sind sie dann auch an die märkte gegangen gan gan einkaufen oder geschickt worden von den eltern von der mutter
d1261-T1586,die sojabohnen andere bohnen äpfel birnen
d1261-T1587,wir haben als kinder jedes hat ein apfelbaum gehabt
d1261-T1589,vor dem vor dem also dort wo wir gewohnt haben in der wohnung
d1261-T1591,hat jedes ein apfelbaum gehabt man haben birnengäume gehabt
d1261-T1592,gehen wir schnittlauch peterli auch das zeug tomaten die rüblein
d1261-T1595,wie hat man dann das im im winter an
d1261-T1596,an also man hat noch keine kühlschränke gehabt nehme ich an
d1261-T16,als telegrafist hat man ihn zwar gerne gehabt
d1261-T160,sie haben erstens die sprache nicht gut können sie haben nicht so gut schweizerdeutsch können
d1261-T1600,also die erdäpfel und die die hat man im keller
d1261-T1602,eine riesen torfmullkiste gehabt auch die randen
d1261-T1604,in torfmull und gewisse sachen in zeitungen
d1261-T1606,in zeitungspapier in torfmull
d1261-T1612,eingegraben ja und die eier die wenigen wo es gegeben hat
d1261-T1615,hat man das sind so grosse tontöpfe gewesen
d1261-T1617,wasserglas oder wie das zeug die hat man dort darinnen gehabt
d1261-T1619,und wehe wie man dann je einmal eines man hat dann müssen in keller etwa gan es ei holen
d1261-T162,und sie sind sehr still gewesen
d1261-T1621,dann hat man dann gelugt dass man ja keines verschlagen hat das wäre natürlich
d1261-T1622,effektiv ein schaden gewesen wenn es eine kaputt gegangen ist und in dem wasser in ausgelaufen
d1261-T1624,dann hat man dann müssen ganz ganz sorgfältig es ei aufhinholen
d1261-T1628,und das hat dann die eier konserviert
d1261-T1630,wenn man dareinlangt hat es es wasser ist es ganz komisch worden auf den händen
d1261-T1632,es ist irgend es mittel gewesen und erdäpfel haben wir sowieso selber gehabt
d1261-T1634,genug und anken hast auch keinen gehabt aber das milch ist noch
d1261-T1638,sehr gut gewesen der bauer hat
d1261-T164,sie sind sich wie fremde vorgekommen unter uns
d1261-T1640,hundert meter von uns weg da vorne ist ein riesen bauernhof gewesen dort änen ist alles einer gewesen
d1261-T1641,und der milcher hat dann die milch dort geholt
d1261-T1643,und wie sie gewesen ist zum glück noch nicht abgerahmt
d1261-T1645,und dann hast es maschinlein gehabt und hast selber können anken machen
d1261-T1647,ist denn das mal vorgekommen dass ein ei verschlagen worden ist
d1261-T1649,ja
d1261-T165,und sie sind auch nicht sehr lange zu luzern geblieben zwei jahre
d1261-T1650,und dann hat es restriktionen gegeben
d1261-T1651,ja es ist mehr es ist auch schade es ist auch schade
d1261-T1654,und jetzt müssen wir wieder warten bis es wieder märklein gibt
d1261-T1656,oder für die eier hast lebensmittelcoupon gebraucht
d1261-T1657,wo es noch gehabt hat und dann hat es halt
d1261-T1658,ja und dann hat es halt einmal etwas ohne ei gegeben
d1261-T1659,und man ist natürlich die frauen sind
d1261-T166,die einen sind dann heute muss man sagen dummerweise weiter nach frankreich
d1261-T1661,alle hausfrauen sind erfinderisch gewesen
d1261-T1662,das
d1261-T1664,ja ein freund vom also ein freund ein ehemaliger
d1261-T1668,ja
d1261-T1669,ich ich weiss nicht
d1261-T1670,was denen imponiert hat die uniform oder der schneid
d1261-T1672,oder das grosse maul
d1261-T1673,was genau
d1261-T1674,es sind natürlich auch viele wo wo unter der arbeitslosigkeit gelitten haben und sich an das geklammert haben
d1261-T1676,sie haben gemeint es dort käme hilfe oder
d1261-T1678,wahrscheinlich ja
d1261-T1679,und sind von dann demagoge halt zum teil auch eingenommen worden denk ich
d1261-T168,also das ist noch gewesen bevor sie
d1261-T1681,hat er dann verzählt was da was da gelaufen ist
d1261-T1682,man hat es einfach gemerkt
d1261-T1683,dass er die leute ausgehorcht hat
d1261-T1685,und mit der grössten bewunderung natürlich von der wehrmacht geredet
d1261-T1686,oder schon die uniformen haben ihm quasi imponiert mit denen
d1261-T1687,ja se nicht erdäpfelsäcke oder
d1261-T1689,klar ist die schweizer uniform ohne das tuch von den offizieren ist
d1261-T169,bevor frankreich die niederlage
d1261-T1692,ist rauh und nichts gewesen
d1261-T1693,aber das leute ja nicht an dem dann hat sich irgendwie lassen blenden
d1261-T1698,eben zu erst hat er so klein sondiert und
d1261-T1699,gefunden ja mein vater sei doch auch aus einer
d1261-T17,aber er hat nicht müssen gehen
d1261-T170,also sie sind weiter aber als sie dort durchhinab ab an die cote d azur
d1261-T1700,grossen se familie gewesen mit viel kinder und haben selber auch wieder kinder
d1261-T1702,es werden uns dann doch in allen dann besser gan und so und
d1261-T1703,so quasi gerade es kapital und wäre das kapital ist hat man ja gewusst oder
d1261-T1705,eine das ist natürlich gegen die juden gegangen
d1261-T1707,und ist dann heimgekommen gan
d1261-T1708,jaja ja er ist einmal gekommen er sei gerade zufällig da durchhin
d1261-T171,warum wissen sie das wo hin das sie gegangen sind
d1261-T1710,und jetzt habe er gemerkt quasi dass er
d1261-T1711,dass er ja da wo ich und so und weisst noch und
d1261-T1712,weiss es so weiss es so anfangen
d1261-T1716,nein das nicht so geoutet hat er sich schon nicht
d1261-T1717,er hat einfach zu erst sondiert wo dass er dann
d1261-T1719,dürfen klein konkreter werden und wo nicht
d1261-T1720,der vater hat es natürlich gleich gemerkt und dann ist einest gekommen und nachher nicht mehr
d1261-T1722,wie hat dann ihr vater sich da gewehrt
d1261-T1723,ja einfach gesagt ganz klar
d1261-T1724,dann dann das könne er vergessen so
d1261-T1728,was man bis jetzt gehört habe und merken
d1261-T1729,und der hitler wie der diese länder überrennt habe neutrale
d1261-T173,weil die lehrerin hat uns das gesagt die lehrerin hat uns gesagt jetzt müssen wir uns wieder verabschieden
d1261-T1730,und wir seien doch auch neutral
d1261-T1731,das chung er gerade vergessen das
d1261-T1734,oder hat natürlich gewusst hat er gesagt weisst du dass teiligrafist
d1261-T1736,das ist wahrscheinlich ist es gewesen
d1261-T1737,dass er an nachrichten herankäme
d1261-T1739,ich vermute das ist das gewesen das isch de hauptgrund gewesen
d1261-T1740,wissen sie wie es mit dem weitergegangen ist
d1261-T1741,nein das habe ich dann nicht nicht
d1261-T1743,nein das weiss ich nicht auf jeden fall
d1261-T1745,er ist nicht so weit es haben ihn einfach alle abgewiesen und schier
d1261-T1746,getan schon geächtet er ist einfach nirgends angekommen
d1261-T1748,und dann ist er natürlich für die andere da für die fünfte kolonnen oder wie das geheissen hat
d1261-T175,und das anderen ist da geblieben
d1261-T1750,es würstlein geblieben dann haben sie auch nicht mehr interesse gehabt an ihm
d1261-T1752,ich glaube die haben nur leute wollen
